f_avg,delta1,log10_nmse
28.0335,-7.5789,-1.706330
40.1674,-7.7895,-2.923095
33.4728,-7.5789,-1.706330
3.1381,-7.3684,-1.706163
43.9331,-7.7895,-2.981331
3.5565,-7.3684,-1.706163
1.2552,-7.3684,-1.706163
42.0502,-7.7895,-2.927051
2.5105,-7.3684,-1.706163
0.2092,-7.3684,-1.706163
1.4644,-7.3684,-1.706163
45.3975,-7.7895,-2.989611
3.7657,-7.3684,-1.706163
47.6987,-7.7895,-3.010864
46.6527,-7.7895,-3.005435
2.0921,-7.3684,-1.706163
27.4059,-7.5789,-1.706330
45.8159,-7.7895,-2.988047
48.1172,-7.7895,-3.010997
40.3766,-7.7895,-2.920072
27.1967,-7.5789,-1.706330
2.9289,-7.3684,-1.706163
41.2134,-7.7895,-2.916592
28.8703,-7.5789,-1.706330
2.7197,-7.3684,-1.706163
9.4142,-7.3684,-1.706163
5.0209,-7.3684,-1.706163
9.6234,-7.3684,-1.706163
43.3054,-7.7895,-2.966127
48.9540,-7.7895,-2.998964
49.7908,-7.7895,-2.990922
4.3933,-7.3684,-1.706163
0.4184,-7.3684,-1.706163
49.1632,-7.7895,-2.995663
39.3305,-7.7895,-2.921847
8.9958,-7.3684,-1.706163
8.5774,-7.3684,-1.706163
33.0544,-7.5789,-1.706330
36.1925,-7.5789,-2.847012
47.9079,-7.7895,-3.011317
3.3473,-7.3684,-1.706163
6.0669,-7.3684,-1.706163
9.2050,-7.3684,-1.706163
35.3556,-7.5789,-2.852704
32.8452,-7.5789,-1.706330
5.2301,-7.3684,-1.706163
2.3013,-7.3684,-1.706163
4.8117,-7.3684,-1.706163
6.2762,-7.3684,-1.706163
4.1841,-7.3684,-1.706163
13.3891,-7.3684,-1.706163
1.8828,-7.3684,-1.706163
6.4854,-7.3684,-1.706163
38.7029,-7.5789,-2.964602
9.8326,-7.3684,-1.706163
7.1130,-7.3684,-1.706163
34.7280,-7.5789,-2.864115
10.2510,-7.3684,-1.706163
35.9833,-7.5789,-2.837189
7.9498,-7.3684,-1.706163
34.5188,-7.5789,-2.868647
7.5314,-7.3684,-1.706163
5.6485,-7.3684,-1.706163
39.1213,-7.5789,-2.971162
3.9749,-7.3684,-1.706163
11.5063,-7.3684,-1.706163
14.6444,-7.3684,-1.706163
11.0879,-7.3684,-1.706163
8.3682,-7.3684,-1.706163
7.7406,-7.3684,-1.706163
1.0460,-7.3684,-1.706163
41.6318,-7.7895,-2.924421
12.3431,-7.3684,-1.706163
6.6946,-7.3684,-1.706163
10.0418,-7.3684,-1.706163
4.6025,-7.3684,-1.706163
39.7490,-7.5789,-2.975009
12.9707,-7.3684,-1.706163
50.0000,-7.5789,-3.015178
50.0000,-7.7895,-2.990708
1.6736,-7.3684,-1.706163
17.3640,-7.3684,-1.706163
12.5523,-7.3684,-1.706163
16.9456,-7.3684,-1.706163
41.6318,-7.5789,-2.937291
11.2971,-7.3684,-1.706163
46.2343,-7.5789,-3.010483
10.8787,-7.3684,-1.706163
36.4017,-7.5789,-2.865043
