data_rate_Sa,f_avg,delta1,log10_nmse
103000,18.7500,-3.0000,-2.573820
103000,2.0833,0.6667,-1.416236
103000,3.1250,5.6667,-1.727127
103000,17.7083,7.3333,-1.326018
103000,12.5000,8.0000,-1.755667
103000,20.8333,1.0000,-0.228377
103000,39.5833,4.3333,0.778647
103000,32.2917,-3.3333,-2.242806
103000,14.5833,0.0000,-1.280020
103000,43.7500,-3.0000,-2.540211
103000,25.0000,2.6667,0.275305
103000,39.5833,-5.0000,-2.390128
103000,11.4583,2.3333,-0.499986
103000,25.0000,7.3333,-0.292980
103000,27.0833,-0.6667,-2.145490
103000,22.9167,6.6667,0.335577
103000,39.5833,-8.0000,-1.744049
103000,48.9583,5.6667,0.310986
103000,15.6250,-3.0000,-2.140624
103000,22.9167,-0.6667,-2.195056
103000,36.4583,4.3333,0.197286
103000,35.4167,2.6667,0.402275
103000,41.6667,-1.3333,-2.318699
103000,39.5833,1.6667,0.682536
103000,0.0000,-3.3333,0.000165
103000,12.5000,2.0000,-0.018101
103000,1.0417,-3.3333,-1.693102
103000,1.0417,7.3333,-1.744119
103000,19.7917,6.6667,-0.861905
103000,28.1250,6.6667,0.143282
103000,28.1250,-7.6667,-1.750059
103000,48.9583,0.3333,-0.315831
103000,47.9167,1.3333,0.878941
103000,17.7083,3.6667,1.619973
103000,32.2917,1.0000,-0.199398
103000,43.7500,-7.0000,-2.920644
103000,29.1667,-4.6667,-2.764742
103000,25.0000,-1.6667,-2.430299
103000,9.3750,-3.3333,-1.693223
103000,1.0417,-4.3333,-1.660889
103000,32.2917,4.3333,-0.103740
103000,31.2500,0.3333,-0.204044
103000,44.7917,6.6667,-0.531598
103000,33.3333,-3.0000,-2.329371
103000,9.3750,-4.0000,-1.660839
103000,2.0833,-2.0000,-1.503930
103000,6.2500,0.6667,-0.632309
103000,45.8333,-3.0000,-2.508331
103000,5.2083,3.3333,-1.693173
103000,47.9167,-3.0000,-2.542508
103000,35.4167,5.3333,-0.026204
103000,31.2500,2.0000,-0.118996
103000,19.7917,7.0000,-0.934295
103000,20.8333,-5.6667,-1.727222
103000,34.3750,0.0000,-1.958625
103000,20.8333,-4.0000,-2.576293
103000,50.0000,-5.6667,-2.776962
103000,14.5833,5.6667,-1.744184
103000,44.7917,-5.6667,-1.932995
103000,40.6250,8.0000,-0.407451
103000,2.0833,-4.6667,-1.673539
103000,11.4583,4.0000,-1.635601
103000,38.5417,4.3333,-0.141070
103000,12.5000,0.3333,-0.367984
103000,23.9583,2.0000,-0.255144
103000,14.5833,-3.3333,-1.386503
103000,33.3333,2.3333,-0.202706
103000,7.2917,3.0000,-1.707072
103000,27.0833,-3.0000,-2.572661
103000,9.3750,-7.0000,-1.739025
103000,12.5000,-5.6667,-1.727193
103000,42.7083,-6.6667,-2.143121
103000,43.7500,7.3333,-0.169434
103000,6.2500,4.3333,-1.660983
103000,37.5000,0.6667,1.157794
103000,15.6250,1.6667,1.885618
103000,4.1667,-5.0000,-1.695467
103000,10.4167,-6.0000,-1.732679
103000,34.3750,1.3333,-0.429753
103000,46.8750,-0.3333,-2.075478
103000,12.5000,3.3333,0.463074
103000,31.2500,0.6667,-0.381187
103000,14.5833,-4.0000,-1.660957
103000,12.5000,1.0000,-0.161896
103000,29.1667,0.3333,0.415291
103000,0.0000,2.3333,0.000171
103000,1.0417,0.3333,-1.510926
103000,10.4167,0.3333,-0.160993
103000,35.4167,3.6667,0.190842
103000,48.9583,4.6667,-0.038832
103000,40.6250,2.6667,0.420648
103000,15.6250,4.0000,-0.618710
103000,26.0417,-3.0000,-2.618291
103000,28.1250,-0.6667,-2.239225
103000,34.3750,2.6667,1.484835
103000,18.7500,-3.3333,-2.563715
103000,9.3750,7.6667,-1.750042
103000,38.5417,-0.6667,-1.804743
103000,35.4167,-2.6667,-2.426743
103000,25.0000,4.3333,-0.630717
103000,6.2500,-6.6667,-1.735876
103000,40.6250,-3.6667,-2.344543
103000,25.0000,7.0000,1.497483
103000,47.9167,5.6667,1.073606
103000,5.2083,-5.0000,-1.695479
103000,32.2917,6.0000,-0.213280
103000,41.6667,6.0000,-0.145832
103000,28.1250,-7.0000,-1.739044
103000,47.9167,1.0000,-0.308795
103000,3.1250,-4.3333,-1.660907
103000,17.7083,-3.6667,-2.487054
103000,15.6250,-2.3333,-2.241426
103000,35.4167,1.3333,0.880737
103000,31.2500,4.6667,0.276471
103000,2.0833,2.6667,-1.684092
103000,45.8333,-1.6667,-1.668320
103000,7.2917,-2.3333,-1.600301
103000,46.8750,8.0000,0.280571
103000,18.7500,2.3333,0.915138
103000,35.4167,-1.3333,-2.006378
103000,29.1667,3.6667,-0.140200
103000,31.2500,-3.6667,-2.663029
103000,46.8750,1.6667,0.966271
103000,13.5417,7.0000,-1.739086
103000,0.0000,-7.6667,0.000173
103000,43.7500,0.0000,-2.011533
103000,21.8750,3.3333,-0.170852
103000,17.7083,-4.0000,-2.454488
103000,47.9167,-2.0000,-2.244379
103000,47.9167,4.6667,-0.245236
103000,4.1667,-1.3333,-1.362106
103000,47.9167,2.6667,0.387747
103000,39.5833,-2.3333,-2.072128
103000,47.9167,-6.0000,-2.835386
103000,46.8750,-3.3333,-2.556109
103000,28.1250,7.6667,1.364362
103000,5.2083,4.6667,-1.673545
103000,34.3750,-4.6667,-2.770424
103000,11.4583,5.6667,-1.727200
103000,25.0000,-8.0000,-1.755653
103000,50.0000,-7.6667,-2.774280
103000,48.9583,-5.3333,-2.774239
103000,5.2083,3.6667,-1.675615
103000,35.4167,-4.3333,-2.452416
103000,12.5000,1.3333,-0.184536
103000,1.0417,3.0000,-1.707090
103000,2.0833,3.0000,-1.707088
103000,15.6250,-2.6667,-2.265207
103000,48.9583,-3.6667,-2.622818
103000,15.6250,-8.0000,-1.755665
103000,44.7917,4.0000,0.408992
103000,37.5000,-7.6667,-2.926217
103000,13.5417,7.3333,-1.744077
103000,31.2500,-1.0000,-2.244263
103000,20.8333,-6.0000,-1.732705
103000,11.4583,-7.3333,-1.744141
103000,15.6250,2.6667,0.180369
103000,47.9167,3.3333,0.217912
103000,2.0833,-7.3333,-1.744123
103000,11.4583,0.6667,-0.474672
103000,6.2500,-7.6667,-1.750025
103000,42.7083,6.3333,-0.450053
103000,15.6250,-4.0000,-1.660918
103000,5.2083,1.3333,-1.362386
103000,35.4167,7.3333,1.067962
103000,7.2917,-5.0000,-1.695501
103000,13.5417,-2.6667,-1.946808
103000,47.9167,4.3333,0.127132
103000,27.0833,3.3333,-0.239216
103000,1.0417,3.6667,-1.675551
103000,26.0417,1.0000,-0.090486
103000,35.4167,-1.6667,-2.339275
103000,12.5000,2.3333,-0.438470
103000,47.9167,1.6667,-0.146337
103000,42.7083,-4.3333,-1.826848
103000,1.0417,4.0000,-1.660698
103000,31.2500,-3.3333,-2.643058
103000,26.0417,-4.3333,-2.561146
103000,13.5417,3.0000,-0.418932
103000,47.9167,-6.6667,-2.912036
103000,34.3750,-5.6667,-2.805878
103000,34.3750,6.0000,0.567344
103000,23.9583,-3.6667,-2.041028
103000,8.3333,0.0000,-0.264500
103000,7.2917,-1.6667,-1.419187
103000,39.5833,5.0000,0.274165
103000,15.6250,6.0000,-1.477666
103000,47.9167,6.0000,0.234952
103000,14.5833,-7.3333,-1.744183
103000,18.7500,0.0000,-1.630550
103000,16.6667,-2.6667,-2.361788
103000,15.6250,4.3333,-0.545443
103000,1.0417,-7.0000,-1.738992
103000,35.4167,-6.6667,-2.876999
103000,38.5417,1.0000,0.706784
103000,27.0833,-6.3333,-1.734034
103000,38.5417,8.0000,-0.372014
103000,48.9583,4.3333,-0.584027
103000,2.0833,6.3333,-1.734272
103000,17.7083,-2.6667,-2.489232
103000,36.4583,6.0000,0.187557
103000,2.0833,7.3333,-1.744124
103000,14.5833,7.0000,-1.738902
103000,29.1667,5.3333,-0.049738
103000,29.1667,5.6667,0.497513
103000,36.4583,3.6667,-0.279351
103000,1.0417,-5.6667,-1.727121
103000,27.0833,2.0000,0.623528
103000,34.3750,-3.0000,-2.343961
103000,47.9167,5.3333,-0.082848
103000,44.7917,-2.0000,-2.075578
103000,19.7917,4.0000,0.273327
103000,12.5000,-1.0000,-0.166052
103000,19.7917,-1.3333,-2.148988
103000,34.3750,6.3333,0.593294
103000,22.9167,6.0000,0.943422
103000,2.0833,3.3333,-1.693101
103000,30.2083,-4.3333,-2.689262
103000,6.2500,0.3333,-0.510309
103000,29.1667,-3.0000,-2.491710
103000,21.8750,-0.3333,-2.020005
103000,42.7083,-4.0000,-2.653141
103000,45.8333,4.0000,-0.064460
103000,50.0000,4.3333,-0.205606
103000,28.1250,-3.6667,-2.685690
103000,14.5833,-5.3333,-1.715466
103000,14.5833,5.0000,-1.156186
103000,7.2917,-4.3333,-1.660993
103000,33.3333,4.0000,-0.342505
103000,0.0000,0.0000,0.000163
103000,30.2083,0.0000,-1.783859
103000,11.4583,-5.6667,-1.727202
103000,10.4167,-2.0000,-1.132190
103000,45.8333,3.6667,0.065647
103000,50.0000,2.0000,0.948591
103000,19.7917,-2.6667,-2.488853
103000,23.9583,-5.0000,-2.796120
103000,5.2083,7.6667,-1.750012
103000,42.7083,-6.3333,-2.754493
103000,9.3750,4.3333,-1.661023
103000,8.3333,-1.0000,-0.303812
103000,20.8333,8.0000,-1.096523
103000,21.8750,-1.6667,-1.964852
103000,44.7917,5.3333,0.307381
103000,13.5417,3.3333,-0.557554
103000,28.1250,-1.3333,-2.220137
103000,14.5833,0.3333,0.177359
103000,38.5417,0.0000,-1.751031
103000,44.7917,-7.6667,-2.806638
103000,1.0417,2.3333,-1.600359
103000,19.7917,-0.3333,-1.643848
103000,8.3333,5.0000,-1.695534
103000,35.4167,0.3333,-0.268926
103000,45.8333,6.0000,-0.100307
103000,3.1250,5.3333,-1.715376
103000,17.7083,1.3333,0.901499
103000,20.8333,-8.0000,-1.755646
103000,0.0000,-2.0000,0.000147
103000,47.9167,-3.3333,-2.587530
103000,9.3750,-2.6667,-1.684023
103000,12.5000,-4.0000,-1.660826
103000,8.3333,-3.3333,-1.693212
103000,35.4167,-4.6667,-2.766233
103000,4.1667,-7.6667,-1.750014
103000,20.8333,3.0000,1.532116
103000,41.6667,3.6667,0.409833
103000,32.2917,1.6667,0.666241
103000,39.5833,-5.6667,-2.713563
103000,28.1250,0.3333,0.458441
103000,45.8333,4.6667,-0.260945
103000,32.2917,-6.6667,-2.898502
103000,33.3333,5.6667,0.070923
103000,31.2500,-1.3333,-2.400378
103000,38.5417,-5.3333,-2.739767
103000,43.7500,-3.3333,-2.451249
103000,3.1250,6.0000,-1.732629
103000,43.7500,3.6667,0.269205
103000,35.4167,7.0000,0.397124
103000,23.9583,0.6667,1.249668
103000,16.6667,0.0000,-0.987292
103000,48.9583,-1.0000,-1.822916
103000,30.2083,-3.0000,-2.598476
103000,13.5417,-0.3333,-1.309911
103000,47.9167,-7.0000,-2.732220
103000,39.5833,-2.6667,-2.240489
103000,43.7500,-0.3333,-2.038776
103000,33.3333,-4.3333,-2.686088
103000,36.4583,2.0000,0.527234
103000,40.6250,5.3333,0.384562
103000,21.8750,-7.0000,-1.739074
103000,9.3750,-8.0000,-1.755640
103000,32.2917,5.0000,-0.403883
103000,10.4167,-1.3333,-1.162130
103000,39.5833,0.6667,1.440512
103000,11.4583,-1.0000,-1.251862
103000,25.0000,5.3333,-0.125550
103000,16.6667,-4.0000,-1.659948
103000,2.0833,-7.6667,-1.749995
103000,43.7500,1.0000,0.037987
103000,10.4167,4.3333,-1.661068
103000,9.3750,-3.0000,-1.707118
103000,10.4167,4.6667,-1.673704
103000,22.9167,-7.0000,-1.739083
103000,34.3750,-0.6667,-1.920441
103000,32.2917,-5.6667,-2.827172
103000,45.8333,-8.0000,-2.866952
103000,42.7083,2.3333,0.553304
103000,42.7083,6.6667,-0.592099
103000,26.0417,-4.6667,-2.729361
103000,45.8333,0.3333,-0.297624
103000,11.4583,7.0000,-1.739073
103000,4.1667,0.3333,-1.363251
103000,41.6667,5.6667,0.364627
103000,1.0417,8.0000,-1.755623
103000,4.1667,-0.3333,-0.121692
103000,36.4583,-5.6667,-2.815911
103000,1.0417,-6.0000,-1.732633
103000,18.7500,-6.6667,-1.735951
103000,14.5833,0.6667,0.355284
103000,4.1667,4.3333,-1.660926
103000,10.4167,2.0000,0.977631
103000,22.9167,-2.0000,-1.673376
103000,4.1667,-7.0000,-1.739004
103000,37.5000,1.3333,-0.281580
103000,27.0833,1.0000,0.096488
103000,4.1667,3.3333,-1.693160
103000,17.7083,2.0000,-0.236323
103000,19.7917,2.0000,-0.241940
103000,44.7917,-4.0000,-2.643143
103000,45.8333,-7.0000,-2.663216
103000,11.4583,5.3333,-1.715491
103000,2.0833,-5.6667,-1.727145
103000,35.4167,4.6667,-0.229124
103000,42.7083,3.6667,0.153749
103000,7.2917,-1.3333,0.605613
103000,2.0833,-1.3333,-1.362394
103000,42.7083,-0.6667,-2.228536
103000,13.5417,-4.6667,-1.673653
103000,28.1250,1.0000,1.188762
103000,3.1250,-4.6667,-1.673544
103000,20.8333,-0.3333,-1.784627
103000,28.1250,-4.0000,-2.713492
103000,45.8333,-4.3333,-2.643684
103000,11.4583,3.3333,0.083929
103000,26.0417,0.6667,-0.373010
103000,15.6250,-2.0000,-2.057086
103000,27.0833,0.0000,-1.818023
103000,33.3333,-7.3333,-1.743950
103000,33.3333,1.6667,0.733055
103000,34.3750,1.0000,-0.130640
103000,3.1250,-5.0000,-1.695461
103000,10.4167,-6.3333,-1.734289
103000,37.5000,-6.3333,-2.871600
103000,39.5833,-4.6667,-1.971679
103000,21.8750,3.0000,0.747861
103000,0.0000,-3.6667,0.000168
103000,28.1250,8.0000,0.121050
103000,34.3750,-7.6667,-1.749709
103000,42.7083,5.0000,-0.051459
103000,13.5417,5.3333,-1.712811
103000,22.9167,7.6667,-0.850077
103000,6.2500,7.0000,-1.738991
103000,30.2083,-4.6667,-2.709997
103000,27.0833,2.3333,1.198039
103000,17.7083,1.0000,-0.485619
103000,6.2500,-5.0000,-1.695487
103000,7.2917,-4.0000,-1.660797
103000,32.2917,-4.0000,-2.693435
103000,23.9583,-6.0000,-1.732886
103000,17.7083,2.3333,-0.072293
103000,46.8750,-4.6667,-2.649144
103000,22.9167,1.0000,-0.296170
103000,50.0000,-7.0000,-2.867833
103000,5.2083,-5.3333,-1.715395
103000,3.1250,-6.3333,-1.734268
103000,34.3750,4.3333,0.043435
103000,0.0000,3.6667,0.000174
103000,25.0000,-7.6667,-1.750013
103000,12.5000,4.6667,-1.669435
103000,43.7500,-2.0000,-2.415120
103000,16.6667,6.6667,-1.432355
103000,39.5833,2.3333,0.318071
103000,7.2917,6.6667,-1.735880
103000,6.2500,7.6667,-1.750003
103000,17.7083,-5.3333,-1.715487
103000,34.3750,5.6667,0.346027
103000,13.5417,-7.0000,-1.739064
103000,40.6250,-4.6667,-2.742218
103000,38.5417,-3.6667,-2.637457
103000,11.4583,1.0000,0.024546
103000,37.5000,5.3333,-0.230258
103000,12.5000,-1.3333,-1.513373
103000,16.6667,-3.3333,-2.393973
103000,11.4583,-4.0000,-1.660861
103000,42.7083,0.0000,-2.031717
103000,26.0417,-2.0000,-2.466832
103000,46.8750,5.6667,0.026080
103000,30.2083,2.0000,0.477700
103000,18.7500,2.0000,0.948255
103000,11.4583,-1.3333,-1.484546
103000,8.3333,-2.0000,-1.503040
103000,27.0833,-1.3333,-2.384488
103000,8.3333,-5.6667,-1.727163
103000,10.4167,-7.0000,-1.739029
103000,27.0833,-3.6667,-2.691941
103000,13.5417,-7.3333,-1.744227
103000,44.7917,-4.6667,-2.715900
103000,25.0000,3.3333,0.338855
103000,25.0000,1.6667,0.003765
103000,3.1250,1.6667,-1.425659
103000,9.3750,3.3333,-1.693823
103000,31.2500,1.6667,0.040201
103000,39.5833,-0.6667,-2.212097
103000,33.3333,-3.3333,-2.642918
103000,41.6667,5.3333,-0.044288
103000,44.7917,1.0000,-0.053706
103000,36.4583,-0.3333,-1.134528
103000,2.0833,8.0000,-1.755622
103000,8.3333,-0.6667,-0.235582
103000,15.6250,6.6667,-1.727480
103000,35.4167,-1.0000,-2.239182
103000,32.2917,0.6667,0.965027
103000,1.0417,0.6667,-1.416212
103000,1.0417,-4.6667,-1.673542
103000,4.1667,0.6667,-1.414994
103000,42.7083,3.0000,0.359527
103000,1.0417,7.6667,-1.750018
103000,39.5833,6.0000,0.307770
103000,41.6667,-5.6667,-2.731439
103000,20.8333,6.3333,1.713770
103000,43.7500,-8.0000,-2.789462
103000,29.1667,-0.6667,-2.192771
103000,6.2500,4.6667,-1.673578
103000,29.1667,-3.6667,-2.661449
103000,37.5000,3.0000,0.727697
103000,40.6250,-7.6667,-2.912237
103000,19.7917,1.6667,0.437260
103000,42.7083,-3.6667,-2.616612
103000,45.8333,5.0000,-0.311884
103000,11.4583,-4.3333,-1.661040
103000,3.1250,-4.0000,-1.660682
103000,35.4167,-8.0000,-1.755611
103000,15.6250,0.3333,0.116450
103000,42.7083,-7.6667,-2.084986
103000,41.6667,5.0000,-0.009316
103000,13.5417,-1.0000,-1.639831
103000,40.6250,-1.6667,-2.208605
103000,14.5833,3.0000,-0.415435
103000,18.7500,3.0000,0.351769
103000,27.0833,-1.0000,-1.665321
103000,34.3750,4.6667,0.827441
103000,47.9167,0.3333,-0.333816
103000,26.0417,-5.0000,-2.742758
103000,2.0833,-5.3333,-1.715379
103000,33.3333,-2.0000,-2.439635
103000,46.8750,6.3333,-0.383576
103000,17.7083,7.6667,-1.343229
103000,8.3333,-7.6667,-1.750014
103000,48.9583,-6.6667,-2.840532
103000,23.9583,-0.6667,-2.204681
103000,36.4583,1.0000,-0.001036
103000,14.5833,-6.0000,-1.732737
103000,9.3750,6.3333,-1.734322
103000,6.2500,-2.3333,-1.600282
103000,43.7500,8.0000,1.090869
103000,36.4583,-7.6667,-1.748104
103000,36.4583,7.0000,-0.149305
103000,11.4583,1.3333,-0.382993
103000,6.2500,3.6667,-1.675671
103000,43.7500,-1.0000,-2.205374
103000,45.8333,5.6667,0.235232
103000,21.8750,1.0000,1.312049
103000,5.2083,-3.0000,-1.707081
103000,38.5417,-3.0000,-2.569497
103000,2.0833,-8.0000,-1.755625
103000,19.7917,4.3333,1.153829
103000,36.4583,6.3333,0.845866
103000,16.6667,-4.6667,-1.673711
103000,17.7083,7.0000,-1.230532
103000,12.5000,0.0000,-0.410145
103000,0.0000,7.6667,0.000160
103000,37.5000,-3.0000,-2.386334
103000,14.5833,1.6667,0.154238
103000,0.0000,-3.0000,0.000149
103000,2.0833,-0.6667,-1.416201
103000,41.6667,1.3333,0.548646
103000,48.9583,-2.6667,-2.499953
103000,22.9167,6.3333,-0.182946
103000,10.4167,-0.3333,-0.747756
103000,8.3333,7.3333,-1.744147
103000,38.5417,0.6667,-0.355971
103000,29.1667,7.6667,-0.598261
103000,43.7500,-1.6667,-2.305342
103000,1.0417,-8.0000,-1.755609
103000,18.7500,5.3333,0.253425
103000,29.1667,-4.3333,-2.694542
103000,4.1667,3.0000,-1.707147
103000,40.6250,1.6667,0.670257
103000,18.7500,7.6667,-1.253144
103000,0.0000,4.0000,0.000177
103000,32.2917,5.3333,-0.024845
103000,15.6250,-1.6667,-1.332906
103000,15.6250,-7.0000,-1.739058
103000,29.1667,-2.0000,-2.499873
103000,33.3333,5.0000,-0.054267
103000,33.3333,6.3333,0.107128
103000,37.5000,6.3333,-0.020033
103000,14.5833,3.3333,2.130561
103000,16.6667,5.3333,-0.604201
103000,11.4583,-6.3333,-1.734316
103000,38.5417,-2.6667,-2.430523
103000,46.8750,-7.0000,-2.252214
103000,44.7917,0.0000,-2.055980
103000,32.2917,3.6667,1.452588
103000,6.2500,8.0000,-1.755626
103000,6.2500,-4.6667,-1.673583
103000,8.3333,6.0000,-1.732651
103000,3.1250,2.6667,-1.684105
103000,43.7500,-0.6667,-2.075215
103000,47.9167,-0.3333,-2.032723
103000,39.5833,-4.0000,-2.673442
103000,15.6250,-1.3333,-2.037538
103000,0.0000,-6.0000,0.000167
103000,7.2917,-2.6667,-1.684095
103000,31.2500,-7.6667,-1.749977
103000,46.8750,-2.6667,-2.507235
103000,45.8333,-0.6667,-2.231982
103000,40.6250,4.6667,0.075068
103000,50.0000,3.6667,0.658155
103000,31.2500,-6.0000,-2.858774
103000,31.2500,6.0000,0.568044
103000,34.3750,-4.0000,-2.714309
103000,17.7083,-2.0000,-2.186816
103000,6.2500,-4.3333,-1.660970
103000,6.2500,-5.6667,-1.727141
103000,19.7917,-3.6667,-2.662221
103000,16.6667,-2.0000,-2.315709
103000,7.2917,4.6667,-1.673620
103000,5.2083,-6.3333,-1.734267
103000,5.2083,3.0000,-1.707091
103000,25.0000,7.6667,-0.848728
103000,11.4583,-2.3333,-1.564809
103000,2.0833,1.3333,-1.362302
103000,32.2917,7.3333,0.211843
103000,12.5000,-3.0000,-1.706330
103000,48.9583,2.0000,1.296393
103000,44.7917,-6.0000,-1.922837
103000,15.6250,6.3333,1.327607
103000,36.4583,5.3333,-0.272470
103000,40.6250,-2.0000,-2.426267
103000,33.3333,-1.3333,-2.367636
103000,42.7083,-7.0000,-2.768969
103000,6.2500,7.3333,-1.744121
103000,22.9167,-1.3333,-1.634491
103000,12.5000,-2.6667,-1.806111
103000,33.3333,1.3333,0.773592
103000,23.9583,4.0000,-0.545660
103000,11.4583,-3.0000,-1.707856
103000,50.0000,4.6667,-0.016619
103000,25.0000,-1.0000,-2.333020
103000,8.3333,6.6667,-1.735898
103000,31.2500,-2.3333,-2.379599
103000,8.3333,-8.0000,-1.755628
103000,10.4167,2.3333,-0.485741
103000,21.8750,6.6667,0.256254
103000,30.2083,-0.3333,-2.100574
103000,41.6667,7.0000,0.753915
103000,46.8750,5.3333,0.075158
103000,47.9167,2.3333,0.417049
103000,8.3333,-7.0000,-1.739017
103000,16.6667,0.3333,-0.290257
103000,7.2917,2.0000,-0.997127
103000,12.5000,-7.0000,-1.739059
103000,12.5000,-6.6667,-1.735907
103000,41.6667,3.3333,-0.070695
103000,23.9583,3.3333,1.505584
103000,12.5000,-0.6667,-1.259080
103000,2.0833,5.0000,-1.695453
103000,29.1667,6.6667,0.040700
103000,26.0417,5.3333,0.257374
103000,12.5000,-2.3333,-1.820877
103000,19.7917,5.0000,-0.463794
103000,8.3333,-1.3333,-0.242331
103000,2.0833,1.0000,-1.357641
103000,46.8750,2.6667,0.428242
103000,44.7917,7.3333,0.627453
103000,4.1667,-6.0000,-1.732637
103000,5.2083,5.3333,-1.715397
103000,21.8750,-0.6667,-1.964443
103000,18.7500,-5.6667,-1.727214
103000,29.1667,-2.6667,-2.563050
103000,26.0417,-1.3333,-2.393141
103000,31.2500,7.0000,0.197471
103000,37.5000,-7.3333,-2.951674
103000,19.7917,-5.0000,-1.695651
103000,33.3333,-0.3333,-1.627974
103000,14.5833,-7.0000,-1.739060
103000,9.3750,-2.3333,-1.600003
103000,13.5417,8.0000,-1.755585
103000,18.7500,6.0000,0.239529
103000,30.2083,1.6667,-0.380018
103000,40.6250,-2.6667,-2.497386
103000,33.3333,0.0000,-1.957930
103000,23.9583,-5.3333,-2.748983
103000,27.0833,-4.6667,-2.571484
103000,29.1667,-5.0000,-2.788012
103000,16.6667,-4.3333,-1.661191
103000,26.0417,-3.6667,-2.691975
103000,36.4583,-2.6667,-2.479405
103000,45.8333,0.6667,0.764042
103000,12.5000,-6.0000,-1.732681
103000,23.9583,6.3333,0.129302
103000,31.2500,-2.0000,-1.958565
103000,28.1250,-1.6667,-2.453030
103000,6.2500,5.6667,-1.727149
103000,46.8750,4.6667,-0.309403
103000,10.4167,8.0000,-1.755664
103000,38.5417,-0.3333,-2.029810
103000,29.1667,-5.3333,-2.812578
103000,22.9167,-4.6667,-2.745381
103000,48.9583,6.0000,-0.070966
103000,5.2083,-1.0000,-1.355713
103000,18.7500,0.6667,-0.331860
103000,38.5417,-2.3333,-1.826289
103000,30.2083,-0.6667,-2.070001
103000,35.4167,0.0000,-1.990449
103000,30.2083,5.0000,-0.260469
103000,48.9583,-5.6667,-2.616733
103000,39.5833,6.3333,-0.003907
103000,21.8750,2.3333,0.309979
103000,31.2500,2.3333,1.020054
103000,34.3750,-3.6667,-2.271827
103000,46.8750,7.0000,0.026863
103000,35.4167,7.6667,0.166958
103000,35.4167,6.6667,0.036076
103000,46.8750,-3.6667,-2.454276
103000,37.5000,4.0000,0.074902
