KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
-9.0000,3.6900,-1.3580,-9.6790,-1.6797,0
-9.0000,3.6900,-0.9890,-9.4945,-1.6773,0
-9.0000,3.6900,-0.6200,-9.3100,-1.6778,0
-9.0000,3.6900,-0.2510,-9.1255,-1.6787,0
-9.0000,3.6900,0.1180,-8.9410,-0.5688,0
-9.0000,3.6900,0.4870,-8.7565,-1.6790,0
-9.0000,3.6900,0.8560,-8.5720,-1.6766,0
-9.0000,3.6900,1.2250,-8.3875,-1.6769,0
-9.0000,3.6900,1.5940,-8.2030,-1.6858,0
-9.0000,3.6900,1.9630,-8.0185,-1.6782,0
-9.0000,3.6900,2.3320,-7.8340,-1.6839,0
-9.0000,3.6900,2.7010,-7.6495,-1.6870,0
-9.0000,3.6900,3.0700,-7.4650,-1.6799,0
-9.0000,3.6900,3.4390,-7.2805,-1.6901,0
-9.0000,3.6900,3.8080,-7.0960,-1.6780,0
-9.0000,3.6900,4.1770,-6.9115,-1.6903,0
-9.0000,3.6900,4.5460,-6.7270,-1.6852,0
-9.0000,3.6900,4.9150,-6.5425,-1.6827,0
-9.0000,3.6900,5.2840,-6.3580,-1.6924,0
-9.0000,3.6900,5.6530,-6.1735,-1.6772,0
-9.0000,3.6900,6.0220,-5.9890,-1.6919,0
-9.0000,3.6900,6.3910,-5.8045,-1.6837,0
-9.0000,3.6900,6.7600,-5.6200,-1.6873,0
-9.0000,3.6900,7.1290,-5.4355,-1.6905,0
-9.0000,3.6900,7.4980,-5.2510,-1.6779,0
-9.0000,3.6900,7.8670,-5.0665,-1.6937,0
-9.0000,4.0590,-8.0000,-13.0000,-1.6887,0
-9.0000,4.0590,-7.6310,-12.8155,-1.6823,0
-9.0000,4.0590,-7.2620,-12.6310,-1.6926,0
-9.0000,4.0590,-6.8930,-12.4465,-1.6775,0
-9.0000,4.0590,-6.5240,-12.2620,-1.6924,0
-9.0000,4.0590,-6.1550,-12.0775,-1.6846,0
-9.0000,4.0590,-5.7860,-11.8930,-1.6845,0
-9.0000,4.0590,-5.4170,-11.7085,-1.6917,0
-9.0000,4.0590,-5.0480,-11.5240,-1.6773,0
-9.0000,4.0590,-4.6790,-11.3395,-1.6914,0
-9.0000,4.0590,-4.3100,-11.1550,-1.6815,0
-9.0000,4.0590,-3.9410,-10.9705,-1.6877,0
-9.0000,4.0590,-3.5720,-10.7860,-1.6876,0
-9.0000,4.0590,-3.2030,-10.6015,-1.6785,0
-9.0000,4.0590,-2.8340,-10.4170,-1.6905,0
-9.0000,4.0590,-2.4650,-10.2325,-1.6775,0
-9.0000,4.0590,-2.0960,-10.0480,-1.6840,0
-9.0000,4.0590,-1.7270,-9.8635,-1.6829,0
-9.0000,4.0590,-1.3580,-9.6790,-1.6797,0
-9.0000,4.0590,-0.9890,-9.4945,-1.6773,0
-9.0000,4.0590,-0.6200,-9.3100,-1.6778,0
-9.0000,4.0590,-0.2510,-9.1255,-0.8459,0
-9.0000,4.0590,0.1180,-8.9410,-1.3762,0
-9.0000,4.0590,0.4870,-8.7565,-1.3695,0
-9.0000,4.0590,0.8560,-8.5720,-1.6766,0
-9.0000,4.0590,1.2250,-8.3875,-1.6769,0
-9.0000,4.0590,1.5940,-8.2030,-1.6858,0
-9.0000,4.0590,1.9630,-8.0185,-1.6782,0
-9.0000,4.0590,2.3320,-7.8340,-1.6839,0
-9.0000,4.0590,2.7010,-7.6495,-1.6870,0
-9.0000,4.0590,3.0700,-7.4650,-1.6799,0
-9.0000,4.0590,3.4390,-7.2805,-1.6901,0
-9.0000,4.0590,3.8080,-7.0960,-1.6780,0
-9.0000,4.0590,4.1770,-6.9115,-1.6903,0
-9.0000,4.0590,4.5460,-6.7270,-1.6852,0
-9.0000,4.0590,4.9150,-6.5425,-1.6827,0
-9.0000,4.0590,5.2840,-6.3580,-1.6924,0
-9.0000,4.0590,5.6530,-6.1735,-1.6772,0
-9.0000,4.0590,6.0220,-5.9890,-1.6919,0
-9.0000,4.0590,6.3910,-5.8045,-1.6837,0
-9.0000,4.0590,6.7600,-5.6200,-1.6873,0
-9.0000,4.0590,7.1290,-5.4355,-1.6906,0
-9.0000,4.0590,7.4980,-5.2510,-1.6779,0
-9.0000,4.0590,7.8670,-5.0665,-1.6937,0
-9.0000,4.4280,-8.0000,-13.0000,-1.6887,0
-9.0000,4.4280,-7.6310,-12.8155,-1.6823,0
-9.0000,4.4280,-7.2620,-12.6310,-1.6926,0
-9.0000,4.4280,-6.8930,-12.4465,-1.6775,0
-9.0000,4.4280,-6.5240,-12.2620,-1.6924,0
-9.0000,4.4280,-6.1550,-12.0775,-1.6846,0
-9.0000,4.4280,-5.7860,-11.8930,-1.6845,0
-9.0000,4.4280,-5.4170,-11.7085,-1.6917,0
-9.0000,4.4280,-5.0480,-11.5240,-1.6773,0
-9.0000,4.4280,-4.6790,-11.3395,-1.6914,0
-9.0000,4.4280,-4.3100,-11.1550,-1.6815,0
-9.0000,4.4280,-3.9410,-10.9705,-1.6877,0
-9.0000,4.4280,-3.5720,-10.7860,-1.6876,0
-9.0000,4.4280,-3.2030,-10.6015,-1.6785,0
-9.0000,4.4280,-2.8340,-10.4170,-1.6905,0
-9.0000,4.4280,-2.4650,-10.2325,-1.6775,0
-9.0000,4.4280,-2.0960,-10.0480,-1.6840,0
-9.0000,4.4280,-1.7270,-9.8635,-1.6829,0
-9.0000,4.4280,-1.3580,-9.6790,-1.6797,0
-9.0000,4.4280,-0.9890,-9.4945,-1.6773,0
-9.0000,4.4280,-0.6200,-9.3100,-0.4957,0
-9.0000,4.4280,-0.2510,-9.1255,-1.2421,0
-9.0000,4.4280,0.1180,-8.9410,-1.4648,0
-9.0000,4.4280,0.4870,-8.7565,-1.3779,0
-9.0000,4.4280,0.8560,-8.5720,-1.6766,0
-9.0000,4.4280,1.2250,-8.3875,-1.6769,0
-9.0000,4.4280,1.5940,-8.2030,-1.6858,0
-9.0000,4.4280,1.9630,-8.0185,-1.6782,0
-9.0000,4.4280,2.3320,-7.8340,-1.6839,0
-9.0000,4.4280,2.7010,-7.6495,-1.6870,0
-9.0000,4.4280,3.0700,-7.4650,-1.6799,0
-9.0000,4.4280,3.4390,-7.2805,-1.6901,0
-9.0000,4.4280,3.8080,-7.0960,-1.6780,0
-9.0000,4.4280,4.1770,-6.9115,-1.6903,0
-9.0000,4.4280,4.5460,-6.7270,-1.6852,0
-9.0000,4.4280,4.9150,-6.5425,-1.6827,0
-9.0000,4.4280,5.2840,-6.3580,-1.6924,0
-9.0000,4.4280,5.6530,-6.1735,-1.6772,0
-9.0000,4.4280,6.0220,-5.9890,-1.6919,0
-9.0000,4.4280,6.3910,-5.8045,-1.6837,0
-9.0000,4.4280,6.7600,-5.6200,-1.6873,0
-9.0000,4.4280,7.1290,-5.4355,-1.6906,0
-9.0000,4.4280,7.4980,-5.2510,-1.6779,0
-9.0000,4.4280,7.8670,-5.0665,-1.6937,0
-9.0000,4.7970,-8.0000,-13.0000,-1.6887,0
-9.0000,4.7970,-7.6310,-12.8155,-1.6823,0
-9.0000,4.7970,-7.2620,-12.6310,-1.6926,0
-9.0000,4.7970,-6.8930,-12.4465,-1.6775,0
-9.0000,4.7970,-6.5240,-12.2620,-1.6924,0
-9.0000,4.7970,-6.1550,-12.0775,-1.6846,0
-9.0000,4.7970,-5.7860,-11.8930,-1.6845,0
-9.0000,4.7970,-5.4170,-11.7085,-1.6917,0
-9.0000,4.7970,-5.0480,-11.5240,-1.6773,0
-9.0000,4.7970,-4.6790,-11.3395,-1.6914,0
-9.0000,4.7970,-4.3100,-11.1550,-1.6815,0
-9.0000,4.7970,-3.9410,-10.9705,-1.6877,0
-9.0000,4.7970,-3.5720,-10.7860,-1.6876,0
-9.0000,4.7970,-3.2030,-10.6015,-1.6785,0
-9.0000,4.7970,-2.8340,-10.4170,-1.6905,0
-9.0000,4.7970,-2.4650,-10.2325,-1.6775,0
-9.0000,4.7970,-2.0960,-10.0480,-1.6840,0
-9.0000,4.7970,-1.7270,-9.8635,-1.6829,0
-9.0000,4.7970,-1.3580,-9.6790,-1.6797,0
-9.0000,4.7970,-0.9890,-9.4945,-1.6773,0
-9.0000,4.7970,-0.6200,-9.3100,-1.4958,0
-9.0000,4.7970,-0.2510,-9.1255,-0.6594,0
-9.0000,4.7970,0.1180,-8.9410,-0.8745,0
-9.0000,4.7970,0.4870,-8.7565,-1.4053,0
-9.0000,4.7970,0.8560,-8.5720,-1.4190,0
-9.0000,4.7970,1.2250,-8.3875,-1.6769,0
-9.0000,4.7970,1.5940,-8.2030,-1.6858,0
-9.0000,4.7970,1.9630,-8.0185,-1.6782,0
-9.0000,4.7970,2.3320,-7.8340,-1.6839,0
-9.0000,4.7970,2.7010,-7.6495,-1.6870,0
-9.0000,4.7970,3.0700,-7.4650,-1.6799,0
-9.0000,4.7970,3.4390,-7.2805,-1.6901,0
-9.0000,4.7970,3.8080,-7.0960,-1.6780,0
-9.0000,4.7970,4.1770,-6.9115,-1.6904,0
-9.0000,4.7970,4.5460,-6.7270,-1.6852,0
-9.0000,4.7970,4.9150,-6.5425,-1.6827,0
-9.0000,4.7970,5.2840,-6.3580,-1.6924,0
-9.0000,4.7970,5.6530,-6.1735,-1.6772,0
-9.0000,4.7970,6.0220,-5.9890,-1.6919,0
-9.0000,4.7970,6.3910,-5.8045,-1.6837,0
-9.0000,4.7970,6.7600,-5.6200,-1.6873,0
-9.0000,4.7970,7.1290,-5.4355,-1.6906,0
-9.0000,4.7970,7.4980,-5.2510,-1.6779,0
-9.0000,4.7970,7.8670,-5.0665,-1.6937,0
-9.0000,5.1660,-8.0000,-13.0000,-1.6887,0
-9.0000,5.1660,-7.6310,-12.8155,-1.6823,0
-9.0000,5.1660,-7.2620,-12.6310,-1.6926,0
-9.0000,5.1660,-6.8930,-12.4465,-1.6775,0
-9.0000,5.1660,-6.5240,-12.2620,-1.6924,0
-9.0000,5.1660,-6.1550,-12.0775,-1.6846,0
-9.0000,5.1660,-5.7860,-11.8930,-1.6845,0
-9.0000,5.1660,-5.4170,-11.7085,-1.6917,0
-9.0000,5.1660,-5.0480,-11.5240,-1.6773,0
-9.0000,5.1660,-4.6790,-11.3395,-1.6914,0
-9.0000,5.1660,-4.3100,-11.1550,-1.6815,0
-9.0000,5.1660,-3.9410,-10.9705,-1.6877,0
-9.0000,5.1660,-3.5720,-10.7860,-1.6876,0
-9.0000,5.1660,-3.2030,-10.6015,-1.6785,0
-9.0000,5.1660,-2.8340,-10.4170,-1.6905,0
-9.0000,5.1660,-2.4650,-10.2325,-1.6775,0
-9.0000,5.1660,-2.0960,-10.0480,-1.6840,0
-9.0000,5.1660,-1.7270,-9.8635,-1.6829,0
-9.0000,5.1660,-1.3580,-9.6790,-1.6797,0
-9.0000,5.1660,-0.9890,-9.4945,-1.6773,0
-9.0000,5.1660,-0.6200,-9.3100,-1.3028,0
-9.0000,5.1660,-0.2510,-9.1255,-1.3740,0
-9.0000,5.1660,0.1180,-8.9410,-0.6269,0
-9.0000,5.1660,0.4870,-8.7565,-1.2246,1
-9.0000,5.1660,0.8560,-8.5720,-1.5756,0
-9.0000,5.1660,1.2250,-8.3875,-1.6769,0
-9.0000,5.1660,1.5940,-8.2030,-1.6858,0
-9.0000,5.1660,1.9630,-8.0185,-1.6782,0
-9.0000,5.1660,2.3320,-7.8340,-1.6839,0
-9.0000,5.1660,2.7010,-7.6495,-1.6870,0
-9.0000,5.1660,3.0700,-7.4650,-1.6799,0
-9.0000,5.1660,3.4390,-7.2805,-1.6901,0
-9.0000,5.1660,3.8080,-7.0960,-1.6780,0
-9.0000,5.1660,4.1770,-6.9115,-1.6904,0
-9.0000,5.1660,4.5460,-6.7270,-1.6852,0
-9.0000,5.1660,4.9150,-6.5425,-1.6827,0
-9.0000,5.1660,5.2840,-6.3580,-1.6924,0
-9.0000,5.1660,5.6530,-6.1735,-1.6772,0
-9.0000,5.1660,6.0220,-5.9890,-1.6919,0
-9.0000,5.1660,6.3910,-5.8045,-1.6837,0
-9.0000,5.1660,6.7600,-5.6200,-1.6873,0
-9.0000,5.1660,7.1290,-5.4355,-1.6906,0
-9.0000,5.1660,7.4980,-5.2510,-1.6779,0
-9.0000,5.1660,7.8670,-5.0665,-1.6937,0
-9.0000,5.5350,-8.0000,-13.0000,-1.6887,0
-9.0000,5.5350,-7.6310,-12.8155,-1.6823,0
-9.0000,5.5350,-7.2620,-12.6310,-1.6926,0
-9.0000,5.5350,-6.8930,-12.4465,-1.6775,0
-9.0000,5.5350,-6.5240,-12.2620,-1.6924,0
-9.0000,5.5350,-6.1550,-12.0775,-1.6846,0
-9.0000,5.5350,-5.7860,-11.8930,-1.6845,0
-9.0000,5.5350,-5.4170,-11.7085,-1.6917,0
-9.0000,5.5350,-5.0480,-11.5240,-1.6773,0
-9.0000,5.5350,-4.6790,-11.3395,-1.6914,0
-9.0000,5.5350,-4.3100,-11.1550,-1.6815,0
-9.0000,5.5350,-3.9410,-10.9705,-1.6877,0
-9.0000,5.5350,-3.5720,-10.7860,-1.6876,0
-9.0000,5.5350,-3.2030,-10.6015,-1.6785,0
-9.0000,5.5350,-2.8340,-10.4170,-1.6905,0
-9.0000,5.5350,-2.4650,-10.2325,-1.6775,0
-9.0000,5.5350,-2.0960,-10.0480,-1.6840,0
-9.0000,5.5350,-1.7270,-9.8635,-1.6829,0
-9.0000,5.5350,-1.3580,-9.6790,-1.6797,0
-9.0000,5.5350,-0.9890,-9.4945,-0.5783,0
-9.0000,5.5350,-0.6200,-9.3100,-1.3776,0
-9.0000,5.5350,-0.2510,-9.1255,-0.6179,0
-9.0000,5.5350,0.1180,-8.9410,-0.9791,0
-9.0000,5.5350,0.4870,-8.7565,-0.7999,1
-9.0000,5.5350,0.8560,-8.5720,-1.6701,0
-9.0000,5.5350,1.2250,-8.3875,-1.0034,0
-9.0000,5.5350,1.5940,-8.2030,-1.6858,0
-9.0000,5.5350,1.9630,-8.0185,-1.6782,0
-9.0000,5.5350,2.3320,-7.8340,-1.6839,0
-9.0000,5.5350,2.7010,-7.6495,-1.6870,0
-9.0000,5.5350,3.0700,-7.4650,-1.6799,0
-9.0000,5.5350,3.4390,-7.2805,-1.6901,0
-9.0000,5.5350,3.8080,-7.0960,-1.6780,0
-9.0000,5.5350,4.1770,-6.9115,-1.6904,0
-9.0000,5.5350,4.5460,-6.7270,-1.6852,0
-9.0000,5.5350,4.9150,-6.5425,-1.6827,0
-9.0000,5.5350,5.2840,-6.3580,-1.6924,0
-9.0000,5.5350,5.6530,-6.1735,-1.6772,0
-9.0000,5.5350,6.0220,-5.9890,-1.6919,0
-9.0000,5.5350,6.3910,-5.8045,-1.6837,0
-9.0000,5.5350,6.7600,-5.6200,-1.6873,0
-9.0000,5.5350,7.1290,-5.4355,-1.6906,0
-9.0000,5.5350,7.4980,-5.2510,-1.6779,0
-9.0000,5.5350,7.8670,-5.0665,-1.6937,0
-9.0000,5.9040,-8.0000,-13.0000,-1.6887,0
-9.0000,5.9040,-7.6310,-12.8155,-1.6823,0
-9.0000,5.9040,-7.2620,-12.6310,-1.6926,0
-9.0000,5.9040,-6.8930,-12.4465,-1.6775,0
-9.0000,5.9040,-6.5240,-12.2620,-1.6924,0
-9.0000,5.9040,-6.1550,-12.0775,-1.6846,0
-9.0000,5.9040,-5.7860,-11.8930,-1.6845,0
-9.0000,5.9040,-5.4170,-11.7085,-1.6917,0
-9.0000,5.9040,-5.0480,-11.5240,-1.6773,0
-9.0000,5.9040,-4.6790,-11.3395,-1.6914,0
-9.0000,5.9040,-4.3100,-11.1550,-1.6815,0
-9.0000,5.9040,-3.9410,-10.9705,-1.6877,0
-9.0000,5.9040,-3.5720,-10.7860,-1.6876,0
-9.0000,5.9040,-3.2030,-10.6015,-1.6785,0
-9.0000,5.9040,-2.8340,-10.4170,-1.6905,0
-9.0000,5.9040,-2.4650,-10.2325,-1.6775,0
-9.0000,5.9040,-2.0960,-10.0480,-1.6840,0
-9.0000,5.9040,-1.7270,-9.8635,-1.6829,0
-9.0000,5.9040,-1.3580,-9.6790,-1.6797,0
-9.0000,5.9040,-0.9890,-9.4945,0.4096,0
-9.0000,5.9040,-0.6200,-9.3100,-1.3671,0
-9.0000,5.9040,-0.2510,-9.1255,-0.4438,0
-9.0000,5.9040,0.1180,-8.9410,-1.1025,0
-9.0000,5.9040,0.4870,-8.7565,-0.9864,1
-9.0000,5.9040,0.8560,-8.5720,-1.5016,1
-9.0000,5.9040,1.2250,-8.3875,-0.4677,0
-9.0000,5.9040,1.5940,-8.2030,-1.6858,0
-9.0000,5.9040,1.9630,-8.0185,-1.6782,0
-9.0000,5.9040,2.3320,-7.8340,-1.6839,0
-9.0000,5.9040,2.7010,-7.6495,-1.6870,0
-9.0000,5.9040,3.0700,-7.4650,-1.6799,0
-9.0000,5.9040,3.4390,-7.2805,-1.6901,0
-9.0000,5.9040,3.8080,-7.0960,-1.6780,0
-9.0000,5.9040,4.1770,-6.9115,-1.6904,0
-9.0000,5.9040,4.5460,-6.7270,-1.6852,0
-9.0000,5.9040,4.9150,-6.5425,-1.6827,0
-9.0000,5.9040,5.2840,-6.3580,-1.6924,0
-9.0000,5.9040,5.6530,-6.1735,-1.6772,0
-9.0000,5.9040,6.0220,-5.9890,-1.6919,0
-9.0000,5.9040,6.3910,-5.8045,-1.6837,0
-9.0000,5.9040,6.7600,-5.6200,-1.6873,0
-9.0000,5.9040,7.1290,-5.4355,-1.6906,0
-9.0000,5.9040,7.4980,-5.2510,-1.6779,0
-9.0000,5.9040,7.8670,-5.0665,-1.6937,0
-9.0000,6.2730,-8.0000,-13.0000,-1.6887,0
-9.0000,6.2730,-7.6310,-12.8155,-1.6823,0
-9.0000,6.2730,-7.2620,-12.6310,-1.6926,0
-9.0000,6.2730,-6.8930,-12.4465,-1.6775,0
-9.0000,6.2730,-6.5240,-12.2620,-1.6924,0
-9.0000,6.2730,-6.1550,-12.0775,-1.6846,0
-9.0000,6.2730,-5.7860,-11.8930,-1.6845,0
-9.0000,6.2730,-5.4170,-11.7085,-1.6917,0
-9.0000,6.2730,-5.0480,-11.5240,-1.6773,0
-9.0000,6.2730,-4.6790,-11.3395,-1.6914,0
-9.0000,6.2730,-4.3100,-11.1550,-1.6815,0
-9.0000,6.2730,-3.9410,-10.9705,-1.6877,0
-9.0000,6.2730,-3.5720,-10.7860,-1.6876,0
-9.0000,6.2730,-3.2030,-10.6015,-1.6785,0
-9.0000,6.2730,-2.8340,-10.4170,-1.6905,0
-9.0000,6.2730,-2.4650,-10.2325,-1.6775,0
-9.0000,6.2730,-2.0960,-10.0480,-1.6840,0
-9.0000,6.2730,-1.7270,-9.8635,-1.6829,0
-9.0000,6.2730,-1.3580,-9.6790,-1.6797,0
-9.0000,6.2730,-0.9890,-9.4945,-0.7053,0
-9.0000,6.2730,-0.6200,-9.3100,-1.3027,0
-9.0000,6.2730,-0.2510,-9.1255,-1.3218,0
-9.0000,6.2730,0.1180,-8.9410,-0.7581,0
-9.0000,6.2730,0.4870,-8.7565,-0.4669,1
-9.0000,6.2730,0.8560,-8.5720,-1.3387,1
-9.0000,6.2730,1.2250,-8.3875,-1.6448,0
-9.0000,6.2730,1.5940,-8.2030,-1.6637,0
-9.0000,6.2730,1.9630,-8.0185,-1.6782,0
-9.0000,6.2730,2.3320,-7.8340,-1.6839,0
-9.0000,6.2730,2.7010,-7.6495,-1.6870,0
-9.0000,6.2730,3.0700,-7.4650,-1.6799,0
-9.0000,6.2730,3.4390,-7.2805,-1.6901,0
-9.0000,6.2730,3.8080,-7.0960,-1.6780,0
-9.0000,6.2730,4.1770,-6.9115,-1.6904,0
-9.0000,6.2730,4.5460,-6.7270,-1.6852,0
-9.0000,6.2730,4.9150,-6.5425,-1.6827,0
-9.0000,6.2730,5.2840,-6.3580,-1.6924,0
-9.0000,6.2730,5.6530,-6.1735,-1.6772,0
-9.0000,6.2730,6.0220,-5.9890,-1.6919,0
-9.0000,6.2730,6.3910,-5.8045,-1.6837,0
-9.0000,6.2730,6.7600,-5.6200,-1.6873,0
-9.0000,6.2730,7.1290,-5.4355,-1.6905,0
-9.0000,6.2730,7.4980,-5.2510,-1.6779,0
-9.0000,6.2730,7.8670,-5.0665,-1.6937,0
-9.0000,6.6420,-8.0000,-13.0000,-1.6887,0
-9.0000,6.6420,-7.6310,-12.8155,-1.6823,0
-9.0000,6.6420,-7.2620,-12.6310,-1.6926,0
-9.0000,6.6420,-6.8930,-12.4465,-1.6775,0
-9.0000,6.6420,-6.5240,-12.2620,-1.6924,0
-9.0000,6.6420,-6.1550,-12.0775,-1.6846,0
-9.0000,6.6420,-5.7860,-11.8930,-1.6845,0
-9.0000,6.6420,-5.4170,-11.7085,-1.6917,0
-9.0000,6.6420,-5.0480,-11.5240,-1.6773,0
-9.0000,6.6420,-4.6790,-11.3395,-1.6914,0
-9.0000,6.6420,-4.3100,-11.1550,-1.6815,0
-9.0000,6.6420,-3.9410,-10.9705,-1.6877,0
-9.0000,6.6420,-3.5720,-10.7860,-1.6876,0
-9.0000,6.6420,-3.2030,-10.6015,-1.6785,0
-9.0000,6.6420,-2.8340,-10.4170,-1.6905,0
-9.0000,6.6420,-2.4650,-10.2325,-1.6775,0
-9.0000,6.6420,-2.0960,-10.0480,-1.6840,0
-9.0000,6.6420,-1.7270,-9.8635,-1.6829,0
-9.0000,6.6420,-1.3580,-9.6790,-0.5448,0
-9.0000,6.6420,-0.9890,-9.4945,-0.9936,0
-9.0000,6.6420,-0.6200,-9.3100,-0.4953,0
-9.0000,6.6420,-0.2510,-9.1255,-0.7958,0
-9.0000,6.6420,0.1180,-8.9410,0.0423,0
-9.0000,6.6420,0.4870,-8.7565,-0.6103,1
-9.0000,6.6420,0.8560,-8.5720,-1.0854,1
-9.0000,6.6420,1.2250,-8.3875,-1.2826,0
-9.0000,6.6420,1.5940,-8.2030,-0.8304,0
-9.0000,6.6420,1.9630,-8.0185,-1.6782,0
-9.0000,6.6420,2.3320,-7.8340,-1.6839,0
-9.0000,6.6420,2.7010,-7.6495,-1.6870,0
-9.0000,6.6420,3.0700,-7.4650,-1.6799,0
-9.0000,6.6420,3.4390,-7.2805,-1.6901,0
-9.0000,6.6420,3.8080,-7.0960,-1.6780,0
-9.0000,6.6420,4.1770,-6.9115,-1.6904,0
-9.0000,6.6420,4.5460,-6.7270,-1.6852,0
-9.0000,6.6420,4.9150,-6.5425,-1.6827,0
-9.0000,6.6420,5.2840,-6.3580,-1.6924,0
-9.0000,6.6420,5.6530,-6.1735,-1.6772,0
-9.0000,6.6420,6.0220,-5.9890,-1.6919,0
-9.0000,6.6420,6.3910,-5.8045,-1.6837,0
-9.0000,6.6420,6.7600,-5.6200,-1.6873,0
-9.0000,6.6420,7.1290,-5.4355,-1.6905,0
-9.0000,6.6420,7.4980,-5.2510,-1.6779,0
-9.0000,6.6420,7.8670,-5.0665,-1.6937,0
-9.0000,7.0110,-8.0000,-13.0000,-1.6887,0
-9.0000,7.0110,-7.6310,-12.8155,-1.6823,0
-9.0000,7.0110,-7.2620,-12.6310,-1.6926,0
-9.0000,7.0110,-6.8930,-12.4465,-1.6775,0
-9.0000,7.0110,-6.5240,-12.2620,-1.6924,0
-9.0000,7.0110,-6.1550,-12.0775,-1.6846,0
-9.0000,7.0110,-5.7860,-11.8930,-1.6845,0
-9.0000,7.0110,-5.4170,-11.7085,-1.6917,0
-9.0000,7.0110,-5.0480,-11.5240,-1.6773,0
-9.0000,7.0110,-4.6790,-11.3395,-1.6914,0
-9.0000,7.0110,-4.3100,-11.1550,-1.6815,0
-9.0000,7.0110,-3.9410,-10.9705,-1.6877,0
-9.0000,7.0110,-3.5720,-10.7860,-1.6876,0
-9.0000,7.0110,-3.2030,-10.6015,-1.6785,0
-9.0000,7.0110,-2.8340,-10.4170,-1.6905,0
-9.0000,7.0110,-2.4650,-10.2325,-1.6775,0
-9.0000,7.0110,-2.0960,-10.0480,-1.6840,0
-9.0000,7.0110,-1.7270,-9.8635,-1.6829,0
-9.0000,7.0110,-1.3580,-9.6790,-1.0171,0
-9.0000,7.0110,-0.9890,-9.4945,-1.4797,0
-9.0000,7.0110,-0.6200,-9.3100,-1.5766,0
-9.0000,7.0110,-0.2510,-9.1255,0.0881,0
-9.0000,7.0110,0.1180,-8.9410,-0.2700,0
-9.0000,7.0110,0.4870,-8.7565,-0.6606,1
-9.0000,7.0110,0.8560,-8.5720,-0.8892,1
-9.0000,7.0110,1.2250,-8.3875,-1.3987,1
-9.0000,7.0110,1.5940,-8.2030,-1.5667,0
-9.0000,7.0110,1.9630,-8.0185,-1.6782,0
-9.0000,7.0110,2.3320,-7.8340,-1.6839,0
-9.0000,7.0110,2.7010,-7.6495,-1.6870,0
-9.0000,7.0110,3.0700,-7.4650,-1.6799,0
-9.0000,7.0110,3.4390,-7.2805,-1.6901,0
-9.0000,7.0110,3.8080,-7.0960,-1.6780,0
-9.0000,7.0110,4.1770,-6.9115,-1.6903,0
-9.0000,7.0110,4.5460,-6.7270,-1.6852,0
-9.0000,7.0110,4.9150,-6.5425,-1.6827,0
-9.0000,7.0110,5.2840,-6.3580,-1.6924,0
-9.0000,7.0110,5.6530,-6.1735,-1.6772,0
-9.0000,7.0110,6.0220,-5.9890,-1.6919,0
-9.0000,7.0110,6.3910,-5.8045,-1.6837,0
-9.0000,7.0110,6.7600,-5.6200,-1.6873,0
-9.0000,7.0110,7.1290,-5.4355,-1.6906,0
-9.0000,7.0110,7.4980,-5.2510,-1.6779,0
-9.0000,7.0110,7.8670,-5.0665,-1.6937,0
-9.0000,7.3800,-8.0000,-13.0000,-1.6887,0
-9.0000,7.3800,-7.6310,-12.8155,-1.6823,0
-9.0000,7.3800,-7.2620,-12.6310,-1.6926,0
-9.0000,7.3800,-6.8930,-12.4465,-1.6775,0
-9.0000,7.3800,-6.5240,-12.2620,-1.6924,0
-9.0000,7.3800,-6.1550,-12.0775,-1.6846,0
-9.0000,7.3800,-5.7860,-11.8930,-1.6845,0
-9.0000,7.3800,-5.4170,-11.7085,-1.6917,0
-9.0000,7.3800,-5.0480,-11.5240,-1.6773,0
-9.0000,7.3800,-4.6790,-11.3395,-1.6914,0
-9.0000,7.3800,-4.3100,-11.1550,-1.6815,0
-9.0000,7.3800,-3.9410,-10.9705,-1.6877,0
-9.0000,7.3800,-3.5720,-10.7860,-1.6876,0
-9.0000,7.3800,-3.2030,-10.6015,-1.6785,0
-9.0000,7.3800,-2.8340,-10.4170,-1.6905,0
-9.0000,7.3800,-2.4650,-10.2325,-1.6775,0
-9.0000,7.3800,-2.0960,-10.0480,-1.6840,0
-9.0000,7.3800,-1.7270,-9.8635,-1.6829,0
-9.0000,7.3800,-1.3580,-9.6790,-0.9066,0
-9.0000,7.3800,-0.9890,-9.4945,-1.0923,0
-9.0000,7.3800,-0.6200,-9.3100,-0.7132,0
-9.0000,7.3800,-0.2510,-9.1255,-1.0428,0
-9.0000,7.3800,0.1180,-8.9410,-0.0040,0
-9.0000,7.3800,0.4870,-8.7565,-0.4994,1
-9.0000,7.3800,0.8560,-8.5720,-0.9135,1
-9.0000,7.3800,1.2250,-8.3875,-1.3920,1
-9.0000,7.3800,1.5940,-8.2030,-1.5508,0
-9.0000,7.3800,1.9630,-8.0185,-1.1179,0
-9.0000,7.3800,2.3320,-7.8340,-1.6839,0
-9.0000,7.3800,2.7010,-7.6495,-1.6870,0
-9.0000,7.3800,3.0700,-7.4650,-1.6799,0
-9.0000,7.3800,3.4390,-7.2805,-1.6901,0
-9.0000,7.3800,3.8080,-7.0960,-1.6780,0
-9.0000,7.3800,4.1770,-6.9115,-1.6903,0
-9.0000,7.3800,4.5460,-6.7270,-1.6852,0
-9.0000,7.3800,4.9150,-6.5425,-1.6827,0
