gamma21,f_avg,delta1,log10_nmse
1.0,10.8163,-5.9487,-1.784400
1.0,14.8980,-4.3077,-1.764599
2.2,15.3061,-1.4359,-3.353554
1.4,19.7959,1.8462,-0.213128
2.2,17.3469,0.6154,-1.010974
1.0,12.8571,-5.1282,-1.780471
0.2,18.1633,6.7692,-1.618518
2.2,12.8571,3.0769,-1.817829
1.8,23.4694,-5.9487,-1.784400
0.2,18.5714,4.7179,-1.895599
0.6,23.8776,3.0769,-0.412450
1.0,14.0816,-3.0769,-3.172300
0.6,28.3673,-0.6154,-3.095407
1.8,16.9388,-8.0000,-1.772068
0.2,21.4286,6.3590,-1.812908
2.2,21.4286,-1.4359,-3.340475
0.2,28.3673,-0.6154,-3.077445
0.2,11.6327,5.5385,-1.767053
1.8,23.0612,-2.6667,-3.368476
0.6,21.8367,-5.1282,-3.005357
0.6,12.0408,6.7692,-1.769609
0.2,23.0612,-5.9487,-1.784400
2.2,10.0000,-1.4359,-0.871349
1.8,14.4898,5.5385,-1.767046
1.0,12.8571,-2.6667,-0.240440
0.6,29.1837,-2.2564,-3.390975
1.4,14.4898,-0.6154,-3.360637
1.8,12.4490,2.2564,-1.847139
0.6,12.0408,6.3590,-1.779922
1.8,10.4082,-0.6154,-2.646202
1.4,18.9796,-3.8974,-3.059780
1.4,18.9796,-6.7692,-1.769605
0.6,25.9184,-7.5897,-1.778966
2.2,14.4898,1.0256,-1.004290
1.4,27.9592,3.4872,-1.167441
1.4,24.2857,-7.5897,-1.778967
0.6,10.0000,-7.5897,-1.778968
2.2,14.8980,5.1282,-1.780472
0.6,14.8980,-1.0256,-2.701167
0.2,13.6735,1.8462,0.704877
1.8,24.6939,0.6154,-0.381723
0.6,19.7959,-1.0256,-2.791927
0.2,21.8367,1.4359,-0.803502
1.0,29.1837,-6.7692,-1.769603
1.8,11.6327,-4.7179,-1.783809
0.6,19.7959,-0.6154,-3.028615
0.2,25.1020,2.6667,-0.643810
0.2,12.0408,3.4872,-1.994577
1.4,19.3878,2.6667,0.263931
2.2,16.1224,-5.1282,-1.780472
2.2,12.4490,-1.4359,-0.729404
2.2,20.6122,-2.2564,-3.362583
0.2,29.1837,-6.7692,-2.989024
1.8,18.9796,-4.7179,-1.783809
1.4,25.1020,2.6667,-1.148630
1.4,19.3878,6.3590,-1.117661
0.6,18.9796,8.0000,-2.407250
0.6,29.1837,5.9487,-1.541202
1.8,23.0612,0.2051,-2.525811
1.8,28.7755,-2.2564,-3.335763
1.0,28.3673,2.2564,-0.747254
0.6,19.3878,-5.1282,-1.780472
1.8,20.6122,1.0256,-0.799449
2.2,19.7959,-6.7692,-1.769605
1.4,27.1429,-3.8974,-3.249079
0.2,16.9388,7.1795,-1.645595
1.0,14.0816,3.8974,-1.358672
1.4,14.0816,-4.3077,-1.764599
2.2,13.2653,3.4872,-1.714153
0.6,15.3061,5.9487,0.267000
2.2,19.7959,-8.0000,-1.772066
1.4,14.8980,4.3077,-1.869043
1.4,22.2449,-1.8462,-2.381359
1.8,27.9592,-5.9487,-3.382725
2.2,16.5306,7.1795,-1.784744
1.8,19.3878,4.7179,-1.646875
1.0,14.0816,3.4872,-1.542589
1.8,19.7959,6.7692,-1.075966
1.0,27.1429,-6.3590,-1.779921
2.2,12.4490,-7.5897,-1.778969
0.2,13.2653,-0.2051,-2.169836
1.8,10.4082,-2.6667,-1.779040
0.2,20.6122,-2.6667,-3.280825
1.4,19.7959,1.4359,-0.247438
0.2,20.2041,-4.7179,-3.294173
1.4,21.4286,-1.4359,-3.368293
1.4,13.2653,-7.1795,-1.784743
2.2,13.6735,-1.4359,-3.351467
1.4,26.7347,3.8974,-1.493531
0.2,11.2245,6.7692,-1.769608
0.2,17.3469,-4.3077,-3.347587
1.0,26.7347,3.0769,-0.833078
1.8,16.9388,-6.7692,-1.769606
0.6,29.5918,-2.2564,-3.376091
0.2,25.9184,-7.1795,-1.784742
2.2,10.8163,-3.0769,-1.762535
1.8,28.7755,-6.3590,-3.379030
0.2,29.5918,-4.3077,-3.282172
0.2,19.3878,-8.0000,-1.772067
0.6,18.1633,-0.6154,-2.556230
1.0,10.4082,-2.2564,-0.170429
1.4,21.8367,3.8974,-0.022444
1.0,18.9796,-5.1282,-1.780472
1.4,27.9592,8.0000,-1.770986
0.6,21.8367,-1.4359,-3.283364
0.6,11.2245,0.6154,-0.874480
1.8,19.3878,4.3077,-1.740901
0.2,12.4490,6.3590,-1.779922
0.6,18.5714,-5.1282,-1.780472
0.6,23.8776,-5.1282,-2.999991
0.2,19.3878,7.1795,-0.484240
2.2,26.3265,-4.7179,-3.378551
2.2,19.7959,1.4359,-0.033799
0.2,12.0408,6.7692,-1.769609
0.2,23.0612,-6.7692,-1.769605
0.2,25.1020,-3.4872,-3.388192
0.2,16.9388,5.9487,-1.793375
1.0,21.4286,-6.3590,-1.779921
0.2,21.4286,-2.2564,-3.393326
0.6,19.3878,-5.9487,-1.784400
1.8,12.0408,-0.2051,-3.327697
0.2,19.3878,-4.3077,-2.612052
0.2,12.4490,-5.5385,-1.767053
0.6,17.7551,-5.1282,-1.780472
1.4,12.8571,8.0000,-1.772071
1.0,26.3265,-6.7692,-1.769604
0.6,14.0816,7.5897,-1.778969
1.0,20.2041,-0.2051,-3.366697
0.2,16.9388,-0.6154,-3.342668
1.0,18.1633,-0.2051,-2.983655
1.4,19.3878,-7.1795,-1.784744
1.4,11.2245,2.6667,-1.933820
0.2,13.2653,-5.9487,-1.784401
2.2,25.5102,-1.8462,-3.353835
1.4,14.4898,3.4872,-1.854674
1.8,12.8571,1.8462,-1.594450
0.6,13.6735,5.5385,-1.767046
1.8,15.7143,-7.1795,-1.784743
1.0,15.3061,-2.2564,-3.360286
1.0,21.4286,6.7692,-0.218604
1.8,26.7347,-7.1795,-1.784742
1.8,10.8163,-3.4872,-1.782603
1.0,27.5510,3.4872,-0.746808
0.6,15.3061,-1.4359,-3.375268
0.2,17.3469,-4.7179,-1.783809
1.8,12.0408,4.7179,-1.783809
1.8,15.7143,7.5897,-1.778968
1.0,23.0612,6.7692,-0.170314
0.6,17.7551,7.5897,-2.693985
1.8,14.4898,-6.7692,-1.769609
0.2,12.4490,3.4872,-1.901666
0.2,11.2245,-1.0256,-3.195670
2.2,25.1020,-3.8974,-3.369166
1.8,12.0408,5.5385,-1.767053
1.0,11.2245,-1.4359,-2.268687
1.8,11.2245,-1.0256,-1.546343
1.8,18.5714,4.7179,-1.653418
1.0,25.9184,3.8974,-0.854041
1.0,15.3061,-5.1282,-1.780472
1.0,22.2449,-5.1282,-2.960270
0.6,19.7959,6.3590,-1.247985
1.0,15.3061,-8.0000,-1.772069
1.0,21.8367,1.8462,-0.466997
0.6,19.3878,-4.7179,-3.378047
1.8,26.7347,-3.8974,-3.274332
0.2,26.3265,-1.8462,-3.381151
0.6,23.4694,0.2051,-0.503790
1.0,12.4490,7.1795,-1.784744
0.2,23.4694,1.0256,-0.384904
0.2,30.0000,1.0256,-0.478214
1.0,24.6939,-7.1795,-1.784743
0.6,21.0204,-7.1795,-1.784744
0.2,15.7143,6.3590,-0.661447
1.8,16.5306,-7.1795,-1.784744
0.2,26.3265,8.0000,-1.618957
2.2,19.7959,5.5385,-0.959440
1.4,12.4490,-3.8974,-1.780419
1.0,16.1224,-1.0256,-3.029386
0.6,29.5918,-0.6154,-3.362902
0.6,18.5714,5.9487,-1.674056
2.2,19.7959,6.3590,0.448814
0.2,11.6327,-5.9487,-1.784400
0.2,23.4694,-4.3077,-3.350477
1.4,18.5714,-1.4359,-3.362220
1.0,16.9388,4.7179,-1.831352
0.2,14.4898,5.1282,-2.090254
1.8,18.5714,1.8462,0.146490
1.4,29.1837,-1.8462,-3.329819
1.8,22.2449,-6.7692,-1.769605
1.0,24.2857,3.0769,-0.713643
0.2,19.7959,2.2564,-0.910618
2.2,17.3469,-8.0000,-1.772067
0.6,14.8980,0.6154,-0.641302
1.4,26.7347,7.5897,-0.598830
0.2,27.1429,1.4359,-0.495242
2.2,12.8571,-7.1795,-1.784743
1.4,13.6735,3.8974,-1.816419
0.2,18.5714,-5.5385,-1.767045
2.2,16.5306,0.6154,-1.034453
1.4,13.6735,-2.6667,0.057306
1.4,22.6531,-1.0256,-3.220091
1.8,19.7959,-6.3590,-1.779921
2.2,28.3673,-8.0000,-1.772063
1.4,27.9592,-2.6667,-2.967971
1.4,23.8776,-1.8462,-3.366704
0.6,24.2857,-3.4872,-3.390896
1.0,17.7551,-3.8974,-3.007291
1.4,17.3469,0.6154,-0.490159
0.2,17.7551,1.4359,0.038161
1.4,14.8980,-3.0769,-3.358966
2.2,16.5306,1.4359,-0.188816
0.6,11.2245,-5.5385,-1.767053
2.2,10.8163,2.6667,-1.369842
0.6,22.2449,6.7692,-0.689554
0.2,21.4286,5.9487,-2.015867
0.2,24.6939,-3.4872,-3.283406
1.0,18.1633,7.5897,-2.132120
2.2,23.8776,2.6667,-1.016210
2.2,29.1837,3.0769,-1.164194
2.2,14.4898,3.0769,-1.903008
1.8,28.3673,6.7692,-1.130749
1.0,14.0816,-5.9487,-1.784401
0.6,25.9184,3.4872,0.263986
0.6,17.7551,6.7692,-2.472311
1.8,19.3878,-0.6154,-3.358437
0.6,21.4286,0.2051,-0.476095
0.2,20.2041,-2.6667,-3.332289
2.2,26.7347,5.9487,-0.747426
1.8,23.8776,6.3590,-0.992920
2.2,27.9592,-6.7692,-1.769604
1.4,12.0408,-8.0000,-1.772071
2.2,16.9388,2.6667,-1.653097
0.2,14.8980,-2.2564,-3.373674
0.6,27.1429,-1.8462,-3.350181
1.0,11.2245,-4.3077,-1.764598
0.6,23.4694,1.4359,-0.567992
1.4,12.8571,5.5385,-1.767053
1.0,17.7551,7.5897,-1.837957
0.2,25.5102,-7.1795,-1.784742
1.8,18.9796,-5.9487,-1.784400
0.2,15.3061,-6.3590,-1.779922
1.0,18.9796,3.8974,-0.736693
1.4,19.3878,-7.5897,-1.778968
1.0,21.0204,4.3077,-1.854832
0.6,25.5102,4.7179,-1.869161
1.4,21.4286,-8.0000,-1.772065
1.0,12.4490,1.8462,0.336286
0.6,10.4082,-6.3590,-1.779922
1.0,23.8776,-1.4359,-2.567631
0.6,30.0000,-5.1282,-3.171022
1.4,24.2857,-6.7692,-1.769604
2.2,27.5510,-2.6667,-3.363851
1.4,26.7347,5.1282,-1.437157
1.0,23.4694,1.0256,-0.110254
0.6,27.1429,-3.4872,-3.302053
1.0,10.8163,-5.1282,-1.780471
1.0,14.8980,-3.8974,-1.780419
2.2,10.8163,-4.3077,-1.764598
0.2,12.4490,0.2051,-0.800004
1.4,25.9184,-1.4359,-3.222400
1.4,26.7347,-7.1795,-1.784742
1.8,16.5306,-3.8974,-1.780419
0.6,25.9184,2.2564,-0.551180
1.8,13.2653,2.2564,-1.816122
0.2,13.2653,8.0000,-1.772071
1.8,13.6735,8.0000,-1.772070
1.8,25.1020,-4.7179,-3.383496
0.2,27.1429,-6.7692,-1.769604
1.4,22.2449,-2.2564,-3.339059
1.0,23.8776,5.5385,-1.590152
0.6,19.7959,5.1282,-1.727529
1.8,28.7755,5.5385,-1.517490
1.0,13.2653,0.2051,-0.895051
1.8,21.0204,0.6154,-0.620969
0.6,25.5102,5.1282,-1.424254
0.6,14.0816,-3.8974,-1.780419
1.8,12.8571,1.4359,-1.436320
1.0,16.1224,-4.3077,-1.764599
1.8,13.2653,5.5385,-1.767053
0.6,18.1633,5.9487,-1.733460
0.2,20.2041,3.8974,-1.734439
1.4,21.4286,1.8462,0.038340
1.4,25.1020,-1.4359,-2.572010
1.0,16.5306,-3.4872,-3.363772
1.8,17.7551,-5.5385,-1.767045
1.4,23.0612,1.8462,-0.495850
0.6,10.4082,2.6667,-1.665652
1.4,21.4286,-2.2564,-3.367431
1.4,16.9388,-2.2564,-3.333719
2.2,25.1020,-6.7692,-1.769604
0.6,16.1224,-3.4872,-3.178428
0.2,20.6122,-2.2564,-3.318872
0.6,27.1429,3.4872,-0.972485
0.6,16.9388,-2.2564,-3.393092
1.0,11.2245,-4.7179,-1.783809
2.2,22.6531,6.3590,-0.785122
0.6,12.8571,-1.0256,-2.484200
1.0,30.0000,-5.1282,-2.681502
2.2,25.9184,5.1282,-1.493368
0.2,18.9796,6.7692,-1.534758
1.0,29.1837,3.8974,-1.379569
1.8,19.7959,3.8974,-1.857066
1.4,29.5918,-3.4872,-3.370571
0.2,19.7959,8.0000,-2.295652
1.4,27.1429,6.7692,-1.192097
0.2,29.1837,-1.8462,-2.032393
1.0,16.1224,-7.1795,-1.784743
1.0,19.7959,5.1282,-1.861699
1.8,20.6122,5.5385,-1.338749
0.6,12.4490,3.4872,-1.405191
2.2,15.3061,1.8462,-0.911594
1.8,19.7959,-1.4359,-3.341747
1.8,26.7347,3.4872,-0.851176
2.2,15.7143,-5.1282,-1.780472
0.6,15.7143,-1.8462,-3.348308
0.6,16.1224,1.4359,0.019247
1.0,13.2653,-5.1282,-1.780471
2.2,28.3673,-4.3077,-3.366666
1.4,18.5714,0.2051,-2.245094
1.0,20.2041,5.9487,-1.280096
0.6,30.0000,6.7692,-1.653529
0.6,12.0408,-5.9487,-1.784400
0.2,27.5510,1.8462,-0.645139
2.2,17.7551,6.7692,-1.769606
2.2,14.4898,-7.5897,-1.778969
0.6,25.1020,-3.8974,-3.337841
2.2,13.2653,5.9487,-1.784401
1.4,10.4082,-0.2051,-3.278131
1.4,25.5102,-0.2051,-3.078016
0.6,19.7959,5.5385,-1.884087
1.8,10.0000,5.1282,-1.780471
0.6,21.8367,-0.6154,-2.056593
2.2,18.1633,-7.1795,-1.784744
1.4,26.7347,-4.3077,-3.366207
1.4,16.9388,8.0000,-1.772068
1.4,13.2653,8.0000,-1.772071
2.2,27.5510,5.5385,-1.241503
2.2,10.0000,-6.7692,-1.769607
0.6,30.0000,3.8974,-0.987192
0.2,11.6327,5.9487,-1.784400
0.6,12.4490,2.2564,-0.392306
2.2,12.0408,4.3077,-1.764598
1.8,10.4082,4.3077,-1.764598
2.2,25.9184,-2.2564,-3.360370
1.4,14.0816,1.0256,-0.371349
1.8,15.7143,2.6667,-1.514564
1.4,10.4082,5.9487,-1.784400
1.0,12.0408,2.6667,-1.764223
2.2,19.7959,6.7692,-1.684714
1.0,18.1633,-4.7179,-1.783809
2.2,13.2653,-2.6667,-0.850663
0.6,26.7347,1.0256,0.200183
1.8,20.6122,5.1282,-1.378165
0.6,16.9388,-4.7179,-1.783809
1.8,30.0000,-7.5897,-1.778966
1.0,19.7959,5.5385,-1.714010
1.0,14.8980,-5.1282,-1.780472
1.8,27.5510,2.2564,-0.801497
1.4,26.7347,-2.6667,-3.134906
1.8,28.3673,0.2051,-2.889824
2.2,16.1224,4.3077,-1.649904
1.8,17.3469,7.5897,-1.778968
1.8,16.9388,-1.4359,-3.350871
1.0,17.7551,0.2051,-0.747570
1.8,18.5714,5.1282,-1.500847
1.0,16.1224,-0.2051,-3.386715
1.8,21.4286,-7.1795,-1.784744
0.2,21.8367,-5.1282,-3.154285
1.0,23.0612,-0.2051,-3.330914
0.2,18.9796,4.7179,-2.209975
2.2,11.6327,0.2051,-2.577135
1.8,10.8163,5.5385,-1.767053
1.0,23.8776,-3.0769,-2.580012
2.2,28.7755,5.9487,-0.915925
1.8,20.6122,-2.2564,-3.365892
2.2,17.3469,-6.7692,-1.769606
1.0,16.1224,8.0000,-1.772069
1.4,17.7551,6.7692,-1.701542
0.6,21.0204,3.0769,0.081163
1.0,14.8980,-8.0000,-1.772069
1.4,23.8776,-7.1795,-1.784743
1.8,30.0000,-5.5385,-3.381117
0.2,18.9796,-1.4359,-3.165156
2.2,26.7347,-3.4872,-3.365697
0.6,12.0408,-6.3590,-1.779922
2.2,27.5510,0.6154,-0.808811
1.4,21.8367,-2.2564,-3.369781
1.8,12.4490,3.0769,-1.866006
0.2,12.0408,3.0769,-1.867132
0.2,28.3673,1.8462,-0.658225
0.6,14.8980,5.5385,-1.411502
2.2,17.7551,8.0000,-1.772067
0.2,10.0000,-8.0000,-1.772071
1.8,16.9388,2.2564,-1.382925
1.0,20.2041,6.7692,-1.813637
0.2,23.8776,-7.5897,-1.778967
0.2,25.9184,2.2564,-1.041871
1.8,28.7755,7.5897,-1.092199
2.2,24.2857,2.2564,-1.034107
0.6,23.4694,-0.2051,-1.967102
0.2,15.7143,-6.3590,-1.779922
0.6,11.6327,-1.0256,-3.369029
1.8,11.2245,-1.8462,-0.425887
0.6,25.5102,2.6667,-0.382649
2.2,25.9184,-1.0256,-3.361768
1.8,27.5510,-0.2051,-3.333165
2.2,19.7959,-1.0256,-3.339283
2.2,11.6327,-3.4872,-1.782603
1.8,17.7551,-3.8974,-1.762884
1.4,12.0408,1.0256,-0.812755
1.0,20.2041,-5.5385,-1.767045
1.4,18.1633,-3.8974,-3.283324
1.0,30.0000,1.4359,-0.248104
0.6,17.3469,6.7692,-2.481440
1.8,24.6939,7.5897,-1.798222
1.0,22.6531,-1.8462,-1.593401
0.2,11.2245,7.5897,-1.778968
1.8,12.0408,5.1282,-1.780471
1.8,11.2245,-2.2564,-1.189263
1.8,10.4082,5.9487,-1.784400
0.6,15.3061,-4.7179,-1.783809
1.0,24.2857,-2.2564,-3.329145
0.6,12.4490,-3.4872,-1.782604
1.8,15.7143,3.4872,-1.893246
1.4,30.0000,-1.8462,-3.368528
1.4,23.0612,-1.0256,-3.243143
2.2,16.5306,7.5897,-1.778968
1.0,27.1429,7.5897,0.070005
0.2,19.3878,-4.7179,-3.334741
1.4,16.9388,-6.7692,-1.769606
1.0,18.5714,-5.5385,-1.767045
1.0,23.0612,5.1282,-1.733159
1.4,19.3878,3.0769,-0.004221
1.0,19.7959,-7.5897,-1.778968
2.2,27.9592,4.7179,-1.537473
1.4,26.7347,-4.7179,-3.113430
1.0,16.1224,-5.9487,-1.784401
1.0,28.3673,5.5385,-1.592495
1.4,17.7551,4.7179,-1.802522
1.4,19.7959,7.5897,-1.998628
2.2,13.6735,0.6154,-1.190112
1.0,10.8163,-3.4872,-1.782603
1.0,13.6735,-1.8462,-3.314966
1.4,15.7143,-3.8974,-1.780419
1.4,25.5102,0.2051,-1.965729
0.6,23.0612,-5.9487,-1.784400
0.2,25.9184,-2.6667,-2.918435
0.6,18.1633,-4.3077,-3.006806
1.4,23.8776,-4.3077,-3.351952
1.8,12.0408,7.1795,-1.784744
1.8,18.9796,-0.2051,-3.046450
1.0,14.8980,-2.6667,-2.792139
2.2,15.7143,0.6154,-1.191669
0.6,25.9184,7.5897,-0.389507
1.8,22.2449,5.5385,-1.235710
1.8,24.2857,-7.1795,-1.784743
0.6,15.7143,-4.3077,-1.764599
1.8,18.5714,-4.3077,-1.759416
1.0,16.9388,-5.9487,-1.784400
1.4,23.8776,4.3077,-1.711881
1.8,10.0000,5.9487,-1.784400
1.8,28.7755,1.8462,-0.395552
2.2,29.1837,7.5897,-1.371907
0.2,27.5510,6.3590,-1.892534
1.0,21.4286,-8.0000,-1.772065
2.2,25.5102,0.2051,-2.872535
0.6,24.6939,6.3590,-1.490986
1.0,23.0612,-1.4359,-2.802294
1.4,18.1633,3.4872,-1.255068
0.2,18.9796,0.6154,0.198503
1.4,18.5714,3.0769,-0.136309
1.8,15.7143,-3.0769,-0.793155
1.8,14.4898,7.1795,-1.784744
1.0,14.8980,-5.9487,-1.784401
1.0,25.5102,-0.6154,-3.343247
0.6,21.4286,-5.5385,-1.767045
0.2,20.2041,-7.1795,-1.784744
1.8,29.1837,-2.2564,-3.344757
1.8,13.6735,-1.4359,-3.352629
0.2,14.8980,-3.4872,-3.398143
1.0,26.3265,-1.0256,-3.358620
0.6,21.4286,-5.1282,-3.254908
1.4,12.8571,-3.0769,-1.762535
1.8,16.5306,4.7179,-1.320652
2.2,19.3878,-5.1282,-1.780472
0.2,29.5918,1.8462,-0.498115
0.6,22.6531,3.8974,-0.745008
2.2,26.3265,-0.6154,-3.344635
2.2,29.1837,0.6154,-0.570113
0.2,10.4082,5.1282,-1.780471
2.2,22.2449,3.4872,-0.003299
0.2,13.6735,-3.4872,-3.286297
1.0,25.9184,-1.0256,-3.357057
1.0,18.5714,7.1795,-2.183663
0.6,14.4898,5.5385,-1.676519
0.6,19.3878,-6.7692,-1.769605
1.8,29.1837,-1.8462,-2.666884
1.0,28.7755,3.8974,-1.253483
0.6,29.5918,4.7179,-1.719201
0.2,25.5102,5.9487,-1.855657
0.2,29.1837,6.3590,-1.991553
1.8,29.5918,-2.6667,-3.289298
0.2,18.9796,0.2051,-0.595551
1.8,13.2653,7.5897,-1.778969
0.2,23.0612,-0.2051,-3.028645
1.0,24.2857,-3.0769,-3.310122
0.2,17.7551,-8.0000,-1.772067
2.2,20.2041,5.1282,-1.152365
0.2,23.0612,-4.3077,-3.239162
1.0,15.3061,3.0769,0.150390
0.2,26.3265,-1.0256,-3.304550
1.0,18.9796,3.0769,-0.962733
2.2,29.5918,1.4359,-0.335240
1.4,23.8776,4.7179,-1.705100
2.2,14.0816,-3.8974,-1.780419
1.4,16.1224,1.0256,-0.560758
1.8,18.9796,5.5385,-0.488528
1.8,15.7143,1.0256,-0.152165
0.2,28.7755,6.7692,-1.852455
2.2,11.2245,2.2564,-1.801899
2.2,28.3673,-5.9487,-3.386008
1.8,17.3469,2.2564,-0.723964
0.6,19.7959,-3.4872,-3.363494
1.0,12.8571,4.3077,-1.672511
0.2,16.5306,-7.5897,-1.778968
1.8,11.2245,5.9487,-1.784400
1.0,15.3061,-0.6154,-2.984542
0.6,19.3878,-3.4872,-3.346198
1.4,10.0000,0.6154,-0.837399
0.2,26.7347,5.9487,-1.806884
1.0,10.4082,0.6154,-0.812618
1.8,12.8571,7.1795,-1.784743
0.6,23.0612,1.8462,-0.629046
1.8,12.4490,3.8974,-1.780419
1.4,22.6531,-0.6154,-3.124051
1.8,14.8980,-4.3077,-1.764599
0.6,23.0612,6.3590,-1.460304
1.0,18.5714,-7.1795,-1.784744
1.4,16.1224,1.8462,0.569942
2.2,27.1429,-1.4359,-3.320926
0.6,16.9388,2.2564,-0.799270
0.6,16.5306,1.8462,0.057727
0.2,24.6939,-5.5385,-3.172999
1.8,30.0000,2.2564,-0.746399
0.2,10.4082,3.0769,-1.727001
1.4,20.2041,-0.2051,-3.365771
1.8,27.5510,-3.0769,-3.347813
2.2,27.5510,-5.5385,-3.377438
1.4,26.7347,6.3590,-0.966447
0.6,10.8163,0.2051,-0.766055
1.8,29.1837,2.6667,-0.912445
1.4,26.3265,6.3590,-0.516266
1.0,21.0204,-5.9487,-1.784400
2.2,19.7959,-0.2051,-3.364028
1.4,25.9184,2.2564,-0.895238
1.8,28.7755,-1.8462,-2.885149
0.2,18.5714,-1.8462,-2.897759
2.2,18.1633,3.0769,-0.101835
1.8,18.9796,-6.7692,-1.769605
2.2,18.5714,-2.6667,-3.356339
1.0,12.0408,-4.7179,-1.783809
1.8,16.1224,6.3590,-1.779922
0.2,12.0408,-5.1282,-1.780471
1.8,11.6327,-3.0769,-1.762535
1.8,15.3061,6.7692,-1.769609
0.6,26.3265,7.1795,-0.765549
1.4,14.4898,0.2051,-2.390935
1.4,17.7551,7.1795,-1.210251
1.8,17.7551,7.5897,-1.778968
2.2,15.7143,1.4359,-0.708960
1.4,29.1837,1.8462,-0.329779
2.2,21.8367,-3.8974,-3.366355
0.6,17.3469,-3.4872,-3.386753
0.2,28.7755,-2.6667,-3.178246
0.6,10.8163,-7.5897,-1.778968
0.6,18.1633,3.0769,0.497953
1.4,28.7755,-4.3077,-3.347186
1.0,10.8163,-2.6667,-1.779040
1.4,14.8980,2.2564,0.216834
0.6,23.4694,-3.0769,-3.286681
1.0,24.2857,-6.7692,-1.769604
1.0,25.1020,-1.4359,-3.281337
1.4,23.0612,-7.1795,-1.784743
1.4,15.7143,-4.3077,-1.764599
0.6,10.8163,4.3077,-1.764598
1.4,12.4490,-7.5897,-1.778969
0.6,15.7143,-3.0769,-2.284030
1.4,12.4490,-7.1795,-1.784744
2.2,20.6122,5.9487,-0.080479
1.0,27.5510,-0.6154,-2.868788
0.6,12.4490,-6.7692,-1.769609
1.0,17.7551,-7.5897,-1.778968
0.2,13.2653,1.4359,0.660470
0.2,19.3878,-3.4872,-3.112459
1.0,27.1429,-0.2051,-3.367837
1.8,21.8367,-0.6154,-3.361004
0.2,11.6327,-4.7179,-1.783809
1.0,12.0408,1.4359,0.154134
0.2,20.6122,0.2051,-0.526018
0.2,11.2245,-5.5385,-1.767053
0.6,27.5510,0.2051,-0.096440
0.2,30.0000,5.1282,-1.968712
1.8,21.4286,6.3590,-0.185526
2.2,21.8367,-7.1795,-1.784744
1.8,15.3061,0.6154,-1.069463
1.8,20.6122,-6.7692,-1.769605
0.6,29.5918,-5.5385,-2.962676
1.0,25.9184,-7.5897,-1.778966
0.6,14.0816,-1.0256,-2.965216
1.0,12.8571,2.2564,-0.155761
0.6,14.8980,7.1795,-1.784744
1.0,22.2449,-6.3590,-1.779921
1.4,10.4082,-5.1282,-1.780471
0.6,20.2041,-0.6154,-2.716502
1.8,12.0408,-5.5385,-1.767053
1.0,12.0408,1.0256,-0.385395
1.8,13.6735,2.6667,-1.877610
0.2,28.7755,3.0769,-0.901795
0.2,20.6122,-1.8462,-2.200345
1.4,12.4490,-1.4359,-3.361547
1.8,12.4490,3.4872,-0.395664
2.2,18.9796,-2.6667,-3.353876
1.4,12.4490,3.8974,-1.386761
0.6,24.6939,1.8462,-0.730886
1.8,19.3878,-6.7692,-1.769605
1.8,27.5510,-1.8462,-3.347172
1.4,16.9388,-1.8462,-2.245511
1.4,14.8980,-5.5385,-1.767046
2.2,28.3673,1.4359,-0.458020
0.2,22.6531,-5.9487,-1.784400
1.8,14.8980,3.0769,-1.407611
1.8,25.5102,6.7692,-1.166665
0.6,18.1633,-1.4359,-3.338768
0.2,29.1837,-2.2564,-2.889549
1.8,14.8980,8.0000,-1.772069
1.0,24.6939,2.2564,-0.694599
1.4,16.9388,5.5385,-0.832089
1.8,10.4082,2.2564,-1.846748
0.6,18.1633,-0.2051,-3.373875
1.4,10.0000,0.2051,-0.664100
1.4,17.3469,-1.4359,-3.360267
0.2,15.3061,-4.3077,-1.764599
2.2,25.1020,-5.5385,-3.382623
0.2,13.6735,7.1795,-1.784743
1.4,13.6735,-6.7692,-1.769609
0.6,21.0204,1.4359,-0.217308
2.2,26.3265,-5.9487,-1.784400
1.8,30.0000,-3.4872,-3.376708
1.4,10.8163,7.5897,-1.778968
1.4,25.5102,-3.8974,-3.013335
1.8,20.2041,-5.5385,-1.767045
1.8,18.5714,-2.6667,-3.360320
1.0,29.5918,-3.8974,-3.072674
1.4,18.5714,6.7692,-1.725224
1.8,23.8776,-4.3077,-3.362465
0.2,10.8163,5.9487,-1.784400
1.4,11.2245,-5.5385,-1.767053
0.6,22.2449,-0.2051,-3.200828
0.6,23.8776,-1.0256,-3.130270
1.0,22.2449,-7.1795,-1.784743
1.8,12.0408,-5.9487,-1.784400
2.2,15.3061,-4.3077,-1.764599
1.4,16.9388,-7.1795,-1.784744
1.8,17.3469,0.2051,-2.492112
1.0,18.1633,5.5385,-1.639391
0.6,30.0000,2.6667,-0.908235
0.6,22.6531,-2.2564,-3.386444
1.8,23.8776,5.9487,-0.764259
1.4,29.5918,-1.0256,-3.049077
1.8,26.7347,4.3077,-1.362048
1.8,20.6122,3.8974,-1.458440
0.2,20.6122,-7.5897,-1.778967
2.2,12.8571,7.1795,-1.784743
1.8,11.6327,6.3590,-1.779922
1.8,23.0612,-6.3590,-1.779921
0.2,24.6939,3.8974,-1.549213
1.0,21.8367,3.8974,-1.082993
1.0,26.7347,4.7179,-1.623243
1.8,27.1429,6.3590,-0.472018
2.2,23.4694,3.0769,-0.754299
0.2,25.5102,-3.0769,-3.221073
1.0,23.0612,8.0000,-2.296352
