KAPPA,F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
9.0000,26.9370,-8.0000,5.0000,3.219650e-02,-1.4922,0,0,0.000000
9.0000,26.9370,-7.6310,5.1845,6.462364e-01,-0.1896,0,0,0.000000
9.0000,26.9370,-7.2620,5.3690,1.416359e+00,0.1512,0,0,0.000004
9.0000,26.9370,-6.8930,5.5535,6.341744e-01,-0.1978,1,1,0.352793
9.0000,26.9370,-6.5240,5.7380,8.617211e-01,-0.0646,1,1,0.715726
9.0000,26.9370,-6.1550,5.9225,8.407664e-01,-0.0753,1,1,0.783552
9.0000,26.9370,-5.7860,6.1070,1.104057e+00,0.0430,1,1,0.800057
9.0000,26.9370,-5.4170,6.2915,2.187317e-01,-0.6601,1,1,0.809717
9.0000,26.9370,-5.0480,6.4760,1.303756e-01,-0.8848,1,1,0.824416
9.0000,26.9370,-4.6790,6.6605,3.862754e-02,-1.4131,1,1,0.838032
9.0000,26.9370,-4.3100,6.8450,2.324024e-01,-0.6338,1,1,0.852311
9.0000,26.9370,-3.9410,7.0295,1.329961e+00,0.1238,1,1,1.079355
9.0000,26.9370,-3.5720,7.2140,1.477535e+00,0.1695,1,1,0.961308
9.0000,26.9370,-3.2030,7.3985,2.835320e+00,0.4526,1,1,0.948075
9.0000,26.9370,-2.8340,7.5830,2.025916e+00,0.3066,1,1,0.958071
9.0000,26.9370,-2.4650,7.7675,1.923322e+00,0.2841,1,1,0.929681
9.0000,26.9370,-2.0960,7.9520,2.941485e+00,0.4686,1,1,0.975034
9.0000,26.9370,-1.7270,8.1365,2.690783e+00,0.4299,1,1,1.081766
9.0000,26.9370,-1.3580,8.3210,2.563389e+00,0.4088,1,1,1.123659
9.0000,26.9370,-0.9890,8.5055,1.986778e+00,0.2981,1,1,1.152023
9.0000,26.9370,-0.6200,8.6900,3.440275e+00,0.5366,1,1,1.118920
9.0000,26.9370,-0.2510,8.8745,2.808950e+00,0.4485,1,1,1.032661
9.0000,26.9370,0.1180,9.0590,7.427987e-03,-2.1291,0,0,0.000001
9.0000,26.9370,0.4870,9.2435,7.894511e-04,-3.1027,0,0,0.000000
9.0000,26.9370,0.8560,9.4280,6.527554e-04,-3.1852,0,0,0.000000
9.0000,26.9370,1.2250,9.6125,4.896952e-04,-3.3101,0,0,0.000000
9.0000,26.9370,1.5940,9.7970,5.079249e-04,-3.2942,0,0,0.000000
9.0000,26.9370,1.9630,9.9815,7.925147e-04,-3.1010,0,0,0.000000
9.0000,26.9370,2.3320,10.1660,4.503453e-04,-3.3465,0,0,0.000000
9.0000,26.9370,2.7010,10.3505,4.867550e-03,-2.3127,0,0,0.000000
9.0000,26.9370,3.0700,10.5350,8.128058e-04,-3.0900,0,0,0.000000
9.0000,26.9370,3.4390,10.7195,2.293969e-02,-1.6394,0,0,0.000000
9.0000,26.9370,3.8080,10.9040,1.023341e-03,-2.9900,0,0,0.000000
9.0000,26.9370,4.1770,11.0885,2.713495e-02,-1.5665,0,0,0.000000
9.0000,26.9370,4.5460,11.2730,7.882376e-04,-3.1033,0,0,0.000000
9.0000,26.9370,4.9150,11.4575,3.824282e-03,-2.4175,0,0,0.000000
9.0000,26.9370,5.2840,11.6420,8.963813e-04,-3.0475,0,0,0.000000
9.0000,26.9370,5.6530,11.8265,5.958308e-03,-2.2249,0,0,0.000000
9.0000,26.9370,6.0220,12.0110,4.470296e-04,-3.3497,0,0,0.000000
9.0000,26.9370,6.3910,12.1955,2.071457e-02,-1.6837,0,0,0.000000
9.0000,26.9370,6.7600,12.3800,2.054631e-02,-1.6873,0,0,0.000000
9.0000,26.9370,7.1290,12.5645,2.039176e-02,-1.6905,0,0,0.000000
9.0000,26.9370,7.4980,12.7490,2.099250e-02,-1.6779,0,0,0.000000
9.0000,26.9370,7.8670,12.9335,2.024275e-02,-1.6937,0,0,0.000000
9.0000,27.3060,-8.0000,5.0000,1.280028e-01,-0.8928,0,0,0.000000
9.0000,27.3060,-7.6310,5.1845,8.495504e-01,-0.0708,0,0,0.000000
9.0000,27.3060,-7.2620,5.3690,8.593780e-01,-0.0658,0,0,0.000079
9.0000,27.3060,-6.8930,5.5535,7.473766e-01,-0.1265,1,1,0.423213
9.0000,27.3060,-6.5240,5.7380,6.695991e-01,-0.1742,1,1,0.737587
9.0000,27.3060,-6.1550,5.9225,8.814384e-01,-0.0548,1,1,0.785630
9.0000,27.3060,-5.7860,6.1070,7.008633e-01,-0.1544,1,1,0.804173
9.0000,27.3060,-5.4170,6.2915,3.186072e-01,-0.4967,1,1,0.816337
9.0000,27.3060,-5.0480,6.4760,1.701019e-01,-0.7693,1,1,0.824317
9.0000,27.3060,-4.6790,6.6605,8.698033e-02,-1.0606,1,1,0.845027
9.0000,27.3060,-4.3100,6.8450,5.289574e-02,-1.2766,1,1,0.860091
9.0000,27.3060,-3.9410,7.0295,1.409703e+00,0.1491,1,1,1.074164
9.0000,27.3060,-3.5720,7.2140,1.189973e+00,0.0755,1,1,0.982843
9.0000,27.3060,-3.2030,7.3985,1.592104e+00,0.2020,1,1,0.943547
9.0000,27.3060,-2.8340,7.5830,1.762540e+00,0.2461,1,1,0.930683
9.0000,27.3060,-2.4650,7.7675,2.782182e+00,0.4444,1,1,0.930864
9.0000,27.3060,-2.0960,7.9520,1.413281e+00,0.1502,1,1,0.965666
9.0000,27.3060,-1.7270,8.1365,2.036865e+00,0.3090,1,1,0.952949
9.0000,27.3060,-1.3580,8.3210,2.734885e+00,0.4369,1,1,1.301314
9.0000,27.3060,-0.9890,8.5055,3.394919e+00,0.5308,1,1,1.183487
9.0000,27.3060,-0.6200,8.6900,1.520705e+00,0.1820,1,1,1.219236
9.0000,27.3060,-0.2510,8.8745,1.842631e+00,0.2654,1,1,0.958606
9.0000,27.3060,0.1180,9.0590,9.730225e-04,-3.0119,0,0,0.000001
9.0000,27.3060,0.4870,9.2435,1.610964e-02,-1.7929,0,0,0.000000
9.0000,27.3060,0.8560,9.4280,4.603085e-04,-3.3370,0,0,0.000000
9.0000,27.3060,1.2250,9.6125,4.699046e-04,-3.3280,0,0,0.000000
9.0000,27.3060,1.5940,9.7970,8.478797e-04,-3.0717,0,0,0.000000
9.0000,27.3060,1.9630,9.9815,4.418437e-04,-3.3547,0,0,0.000000
9.0000,27.3060,2.3320,10.1660,5.389385e-04,-3.2685,0,0,0.000000
9.0000,27.3060,2.7010,10.3505,3.321079e-02,-1.4787,0,0,0.000000
9.0000,27.3060,3.0700,10.5350,4.999136e-04,-3.3011,0,0,0.000000
9.0000,27.3060,3.4390,10.7195,2.089734e-02,-1.6799,0,0,0.000000
9.0000,27.3060,3.8080,10.9040,2.848744e-03,-2.5453,0,0,0.000000
9.0000,27.3060,4.1770,11.0885,1.331781e-02,-1.8756,0,0,0.000000
9.0000,27.3060,4.5460,11.2730,1.528684e-02,-1.8157,0,0,0.000000
9.0000,27.3060,4.9150,11.4575,9.124505e-03,-2.0398,0,0,0.000000
9.0000,27.3060,5.2840,11.6420,3.728737e-03,-2.4284,0,0,0.000000
9.0000,27.3060,5.6530,11.8265,1.431388e-03,-2.8442,0,0,0.000000
9.0000,27.3060,6.0220,12.0110,9.718858e-03,-2.0124,0,0,0.000000
9.0000,27.3060,6.3910,12.1955,2.071457e-02,-1.6837,0,0,0.000000
9.0000,27.3060,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,27.3060,7.1290,12.5645,2.039176e-02,-1.6905,0,0,0.000000
9.0000,27.3060,7.4980,12.7490,2.099250e-02,-1.6779,0,0,0.000000
9.0000,27.3060,7.8670,12.9335,2.024272e-02,-1.6937,0,0,0.000000
9.0000,27.6750,-8.0000,5.0000,1.864803e-02,-1.7294,0,0,0.000000
9.0000,27.6750,-7.6310,5.1845,3.222084e+00,0.5081,0,0,0.000000
9.0000,27.6750,-7.2620,5.3690,1.291072e+00,0.1110,0,0,0.000478
9.0000,27.6750,-6.8930,5.5535,1.205447e+00,0.0811,1,1,0.474094
9.0000,27.6750,-6.5240,5.7380,4.693920e-01,-0.3285,1,1,0.749233
9.0000,27.6750,-6.1550,5.9225,7.206684e-01,-0.1423,1,1,0.786147
9.0000,27.6750,-5.7860,6.1070,9.065640e-01,-0.0426,1,1,0.804209
9.0000,27.6750,-5.4170,6.2915,3.404363e-01,-0.4680,1,1,0.822071
9.0000,27.6750,-5.0480,6.4760,1.005755e-01,-0.9975,1,1,0.831420
9.0000,27.6750,-4.6790,6.6605,2.560117e-01,-0.5917,1,1,0.844558
9.0000,27.6750,-4.3100,6.8450,1.364584e-01,-0.8650,1,1,0.859840
9.0000,27.6750,-3.9410,7.0295,9.645637e-01,-0.0157,1,1,1.075237
9.0000,27.6750,-3.5720,7.2140,2.067490e+00,0.3154,1,1,0.960881
9.0000,27.6750,-3.2030,7.3985,3.319628e+00,0.5211,1,1,0.893277
9.0000,27.6750,-2.8340,7.5830,1.590816e+00,0.2016,1,1,1.055535
9.0000,27.6750,-2.4650,7.7675,1.170637e+00,0.0684,1,1,0.941862
9.0000,27.6750,-2.0960,7.9520,2.050306e+00,0.3118,1,1,0.961865
9.0000,27.6750,-1.7270,8.1365,2.700129e+00,0.4314,1,1,0.976970
9.0000,27.6750,-1.3580,8.3210,2.022856e+00,0.3060,1,1,1.443306
9.0000,27.6750,-0.9890,8.5055,5.332564e+00,0.7269,1,1,1.090810
9.0000,27.6750,-0.6200,8.6900,2.065777e+00,0.3151,1,1,1.211353
9.0000,27.6750,-0.2510,8.8745,1.863234e+00,0.2703,1,1,0.998008
9.0000,27.6750,0.1180,9.0590,4.795797e-04,-3.3191,0,0,0.000001
9.0000,27.6750,0.4870,9.2435,1.183452e-02,-1.9268,0,0,0.000000
9.0000,27.6750,0.8560,9.4280,4.370062e-03,-2.3595,0,0,0.000000
9.0000,27.6750,1.2250,9.6125,5.877653e-03,-2.2308,0,0,0.000000
9.0000,27.6750,1.5940,9.7970,9.227316e-03,-2.0349,0,0,0.000000
9.0000,27.6750,1.9630,9.9815,6.034007e-04,-3.2194,0,0,0.000000
9.0000,27.6750,2.3320,10.1660,7.572157e-04,-3.1208,0,0,0.000000
9.0000,27.6750,2.7010,10.3505,4.512266e-03,-2.3456,0,0,0.000000
9.0000,27.6750,3.0700,10.5350,4.848348e-04,-3.3144,0,0,0.000000
9.0000,27.6750,3.4390,10.7195,2.679805e-02,-1.5719,0,0,0.000000
9.0000,27.6750,3.8080,10.9040,1.944695e-03,-2.7111,0,0,0.000000
9.0000,27.6750,4.1770,11.0885,9.860244e-04,-3.0061,0,0,0.000000
9.0000,27.6750,4.5460,11.2730,4.814027e-04,-3.3175,0,0,0.000000
9.0000,27.6750,4.9150,11.4575,2.183877e-02,-1.6608,0,0,0.000000
9.0000,27.6750,5.2840,11.6420,1.197423e-02,-1.9218,0,0,0.000000
9.0000,27.6750,5.6530,11.8265,3.358977e-03,-2.4738,0,0,0.000000
9.0000,27.6750,6.0220,12.0110,5.960131e-04,-3.2247,0,0,0.000000
9.0000,27.6750,6.3910,12.1955,2.071456e-02,-1.6837,0,0,0.000000
9.0000,27.6750,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,27.6750,7.1290,12.5645,2.039177e-02,-1.6905,0,0,0.000000
9.0000,27.6750,7.4980,12.7490,2.099253e-02,-1.6779,0,0,0.000000
9.0000,27.6750,7.8670,12.9335,2.024272e-02,-1.6937,0,0,0.000000
9.0000,28.0440,-8.0000,5.0000,5.322187e-02,-1.2739,0,0,0.000000
9.0000,28.0440,-7.6310,5.1845,5.418171e+00,0.7339,0,0,0.000000
9.0000,28.0440,-7.2620,5.3690,7.106371e-01,-0.1484,0,0,0.002005
9.0000,28.0440,-6.8930,5.5535,8.299241e-01,-0.0810,1,1,0.516691
9.0000,28.0440,-6.5240,5.7380,3.955142e-01,-0.4028,1,1,0.761116
9.0000,28.0440,-6.1550,5.9225,5.539617e-01,-0.2565,1,1,0.790999
9.0000,28.0440,-5.7860,6.1070,8.155046e-01,-0.0886,1,1,0.806367
9.0000,28.0440,-5.4170,6.2915,4.037620e-01,-0.3939,1,1,0.821421
9.0000,28.0440,-5.0480,6.4760,1.756369e-01,-0.7554,1,1,0.838535
9.0000,28.0440,-4.6790,6.6605,1.133544e-01,-0.9456,1,1,0.844590
9.0000,28.0440,-4.3100,6.8450,1.749697e-01,-0.7570,1,1,0.865985
9.0000,28.0440,-3.9410,7.0295,8.231922e-01,-0.0845,1,1,1.064507
9.0000,28.0440,-3.5720,7.2140,1.746632e+00,0.2422,1,1,1.011760
9.0000,28.0440,-3.2030,7.3985,2.793466e+00,0.4461,1,1,0.906330
9.0000,28.0440,-2.8340,7.5830,2.391303e+00,0.3786,1,1,1.023838
9.0000,28.0440,-2.4650,7.7675,1.682650e+00,0.2260,1,1,0.967093
9.0000,28.0440,-2.0960,7.9520,1.609725e+00,0.2068,1,1,0.950725
9.0000,28.0440,-1.7270,8.1365,2.786131e+00,0.4450,1,1,0.982001
9.0000,28.0440,-1.3580,8.3210,2.367759e+00,0.3743,1,1,1.369263
9.0000,28.0440,-0.9890,8.5055,2.357830e+00,0.3725,1,1,1.088165
9.0000,28.0440,-0.6200,8.6900,2.048516e+00,0.3114,1,1,1.178926
9.0000,28.0440,-0.2510,8.8745,2.402467e+00,0.3807,1,1,1.119177
9.0000,28.0440,0.1180,9.0590,5.931027e-03,-2.2269,0,0,0.000001
9.0000,28.0440,0.4870,9.2435,4.559327e-04,-3.3411,0,0,0.000000
9.0000,28.0440,0.8560,9.4280,6.999094e-04,-3.1550,0,0,0.000000
9.0000,28.0440,1.2250,9.6125,2.676231e-03,-2.5725,0,0,0.000000
9.0000,28.0440,1.5940,9.7970,7.102035e-03,-2.1486,0,0,0.000000
9.0000,28.0440,1.9630,9.9815,4.327642e-04,-3.3637,0,0,0.000000
9.0000,28.0440,2.3320,10.1660,1.937843e-03,-2.7127,0,0,0.000000
9.0000,28.0440,2.7010,10.3505,2.011932e-03,-2.6964,0,0,0.000000
9.0000,28.0440,3.0700,10.5350,4.631271e-04,-3.3343,0,0,0.000000
9.0000,28.0440,3.4390,10.7195,3.393538e-03,-2.4693,0,0,0.000000
9.0000,28.0440,3.8080,10.9040,9.152513e-04,-3.0385,0,0,0.000000
9.0000,28.0440,4.1770,11.0885,1.023002e-02,-1.9901,0,0,0.000000
9.0000,28.0440,4.5460,11.2730,2.750140e-03,-2.5606,0,0,0.000000
9.0000,28.0440,4.9150,11.4575,4.437506e-03,-2.3529,0,0,0.000000
9.0000,28.0440,5.2840,11.6420,9.608594e-03,-2.0173,0,0,0.000000
9.0000,28.0440,5.6530,11.8265,1.259859e-02,-1.8997,0,0,0.000000
9.0000,28.0440,6.0220,12.0110,2.193973e-03,-2.6588,0,0,0.000000
9.0000,28.0440,6.3910,12.1955,1.348215e-03,-2.8702,0,0,0.000000
9.0000,28.0440,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,28.0440,7.1290,12.5645,2.039177e-02,-1.6905,0,0,0.000000
9.0000,28.0440,7.4980,12.7490,2.099253e-02,-1.6779,0,0,0.000000
9.0000,28.0440,7.8670,12.9335,2.024272e-02,-1.6937,0,0,0.000000
9.0000,28.4130,-8.0000,5.0000,1.556381e-01,-0.8079,0,0,0.000000
9.0000,28.4130,-7.6310,5.1845,2.648845e+00,0.4231,0,0,0.000000
9.0000,28.4130,-7.2620,5.3690,6.356613e-01,-0.1968,0,0,0.006860
9.0000,28.4130,-6.8930,5.5535,1.004377e+00,0.0019,1,1,0.553182
9.0000,28.4130,-6.5240,5.7380,5.142158e-01,-0.2889,1,1,0.778647
9.0000,28.4130,-6.1550,5.9225,4.023880e-01,-0.3954,1,1,0.796360
9.0000,28.4130,-5.7860,6.1070,8.638812e-01,-0.0635,1,1,0.811469
9.0000,28.4130,-5.4170,6.2915,3.956995e-01,-0.4026,1,1,0.822284
9.0000,28.4130,-5.0480,6.4760,1.012805e-01,-0.9945,1,1,0.839397
9.0000,28.4130,-4.6790,6.6605,1.316759e-01,-0.8805,1,1,0.852262
9.0000,28.4130,-4.3100,6.8450,1.604046e-01,-0.7948,1,1,0.866891
9.0000,28.4130,-3.9410,7.0295,8.817091e-01,-0.0547,1,1,1.079129
9.0000,28.4130,-3.5720,7.2140,1.302951e+00,0.1149,1,1,0.995866
9.0000,28.4130,-3.2030,7.3985,1.754765e+00,0.2442,1,1,0.959471
9.0000,28.4130,-2.8340,7.5830,1.720814e+00,0.2357,1,1,0.940971
9.0000,28.4130,-2.4650,7.7675,2.120554e+00,0.3264,1,1,1.016267
9.0000,28.4130,-2.0960,7.9520,1.286683e+00,0.1095,1,1,0.987190
9.0000,28.4130,-1.7270,8.1365,2.053018e+00,0.3124,1,1,0.980549
9.0000,28.4130,-1.3580,8.3210,2.724132e+00,0.4352,1,1,1.226824
9.0000,28.4130,-0.9890,8.5055,4.437961e+00,0.6472,1,1,1.206377
9.0000,28.4130,-0.6200,8.6900,1.401173e+00,0.1465,1,1,1.030762
9.0000,28.4130,-0.2510,8.8745,4.326864e+00,0.6362,1,1,0.931865
9.0000,28.4130,0.1180,9.0590,9.713876e-03,-2.0126,0,0,0.000001
9.0000,28.4130,0.4870,9.2435,7.488244e-04,-3.1256,0,0,0.000000
9.0000,28.4130,0.8560,9.4280,6.308783e-04,-3.2001,0,0,0.000000
9.0000,28.4130,1.2250,9.6125,8.569631e-04,-3.0670,0,0,0.000000
9.0000,28.4130,1.5940,9.7970,5.863418e-04,-3.2318,0,0,0.000000
9.0000,28.4130,1.9630,9.9815,5.890957e-03,-2.2298,0,0,0.000000
9.0000,28.4130,2.3320,10.1660,6.061590e-04,-3.2174,0,0,0.000000
9.0000,28.4130,2.7010,10.3505,2.021471e-03,-2.6943,0,0,0.000000
9.0000,28.4130,3.0700,10.5350,5.252190e-04,-3.2797,0,0,0.000000
9.0000,28.4130,3.4390,10.7195,5.277642e-04,-3.2776,0,0,0.000000
9.0000,28.4130,3.8080,10.9040,6.837770e-04,-3.1651,0,0,0.000000
9.0000,28.4130,4.1770,11.0885,1.828382e-02,-1.7379,0,0,0.000000
9.0000,28.4130,4.5460,11.2730,6.504166e-03,-2.1868,0,0,0.000000
9.0000,28.4130,4.9150,11.4575,8.974790e-04,-3.0470,0,0,0.000000
9.0000,28.4130,5.2840,11.6420,4.371581e-04,-3.3594,0,0,0.000000
9.0000,28.4130,5.6530,11.8265,5.286097e-03,-2.2769,0,0,0.000000
9.0000,28.4130,6.0220,12.0110,1.978001e-02,-1.7038,0,0,0.000000
9.0000,28.4130,6.3910,12.1955,7.123292e-04,-3.1473,0,0,0.000000
9.0000,28.4130,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,28.4130,7.1290,12.5645,2.039177e-02,-1.6905,0,0,0.000000
9.0000,28.4130,7.4980,12.7490,2.099254e-02,-1.6779,0,0,0.000000
9.0000,28.4130,7.8670,12.9335,2.024272e-02,-1.6937,0,0,0.000000
9.0000,28.7820,-8.0000,5.0000,4.655355e-02,-1.3320,0,0,0.000000
9.0000,28.7820,-7.6310,5.1845,8.072715e+00,0.9070,0,0,0.000000
9.0000,28.7820,-7.2620,5.3690,4.826747e-01,-0.3163,0,1,0.020374
9.0000,28.7820,-6.8930,5.5535,4.468931e-01,-0.3498,1,1,0.581384
9.0000,28.7820,-6.5240,5.7380,4.542115e-01,-0.3427,1,1,0.820956
9.0000,28.7820,-6.1550,5.9225,5.390283e-01,-0.2684,1,1,0.800499
9.0000,28.7820,-5.7860,6.1070,9.820865e-01,-0.0079,1,1,0.817445
9.0000,28.7820,-5.4170,6.2915,2.566873e-01,-0.5906,1,1,0.829038
9.0000,28.7820,-5.0480,6.4760,3.321476e-01,-0.4787,1,1,0.840108
9.0000,28.7820,-4.6790,6.6605,1.274818e-01,-0.8946,1,1,0.859056
9.0000,28.7820,-4.3100,6.8450,1.233373e-01,-0.9089,1,1,0.867879
9.0000,28.7820,-3.9410,7.0295,1.231605e+00,0.0905,1,1,1.081715
9.0000,28.7820,-3.5720,7.2140,1.556445e+00,0.1921,1,1,0.981314
9.0000,28.7820,-3.2030,7.3985,2.511601e+00,0.4000,1,1,0.916804
9.0000,28.7820,-2.8340,7.5830,1.524654e+00,0.1832,1,1,0.928101
9.0000,28.7820,-2.4650,7.7675,2.187284e+00,0.3399,1,1,1.008058
9.0000,28.7820,-2.0960,7.9520,1.434466e+00,0.1567,1,1,0.985162
9.0000,28.7820,-1.7270,8.1365,2.311412e+00,0.3639,1,1,1.016532
9.0000,28.7820,-1.3580,8.3210,2.467738e+00,0.3923,1,1,1.093106
9.0000,28.7820,-0.9890,8.5055,2.386459e+00,0.3778,1,1,1.169241
9.0000,28.7820,-0.6200,8.6900,2.918257e+00,0.4651,1,1,1.131389
9.0000,28.7820,-0.2510,8.8745,2.251603e+00,0.3525,1,1,1.154944
9.0000,28.7820,0.1180,9.0590,2.127965e-03,-2.6720,0,0,0.000001
9.0000,28.7820,0.4870,9.2435,6.214842e-04,-3.2066,0,0,0.000000
9.0000,28.7820,0.8560,9.4280,1.194187e-03,-2.9229,0,0,0.000000
9.0000,28.7820,1.2250,9.6125,4.372281e-04,-3.3593,0,0,0.000000
9.0000,28.7820,1.5940,9.7970,2.314169e-03,-2.6356,0,0,0.000000
9.0000,28.7820,1.9630,9.9815,2.302448e-02,-1.6378,0,0,0.000000
9.0000,28.7820,2.3320,10.1660,7.274096e-03,-2.1382,0,0,0.000000
9.0000,28.7820,2.7010,10.3505,2.166691e-03,-2.6642,0,0,0.000000
9.0000,28.7820,3.0700,10.5350,1.541622e-03,-2.8120,0,0,0.000000
9.0000,28.7820,3.4390,10.7195,8.409404e-04,-3.0752,0,0,0.000000
9.0000,28.7820,3.8080,10.9040,6.100314e-04,-3.2146,0,0,0.000000
9.0000,28.7820,4.1770,11.0885,4.170076e-03,-2.3799,0,0,0.000000
9.0000,28.7820,4.5460,11.2730,4.404390e-03,-2.3561,0,0,0.000000
9.0000,28.7820,4.9150,11.4575,6.745581e-03,-2.1710,0,0,0.000000
9.0000,28.7820,5.2840,11.6420,5.494303e-04,-3.2601,0,0,0.000000
9.0000,28.7820,5.6530,11.8265,1.215578e-03,-2.9152,0,0,0.000000
9.0000,28.7820,6.0220,12.0110,9.816176e-03,-2.0081,0,0,0.000000
9.0000,28.7820,6.3910,12.1955,1.534981e-02,-1.8139,0,0,0.000000
9.0000,28.7820,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,28.7820,7.1290,12.5645,2.039182e-02,-1.6905,0,0,0.000000
9.0000,28.7820,7.4980,12.7490,2.099253e-02,-1.6779,0,0,0.000000
9.0000,28.7820,7.8670,12.9335,2.024272e-02,-1.6937,0,0,0.000000
9.0000,29.1510,-8.0000,5.0000,9.318733e-02,-1.0306,0,0,0.000000
9.0000,29.1510,-7.6310,5.1845,4.502708e+00,0.6535,0,0,0.000000
9.0000,29.1510,-7.2620,5.3690,4.569559e-01,-0.3401,0,1,0.061195
9.0000,29.1510,-6.8930,5.5535,5.975198e-01,-0.2236,1,1,0.611036
9.0000,29.1510,-6.5240,5.7380,5.565438e-01,-0.2545,1,1,0.785980
9.0000,29.1510,-6.1550,5.9225,6.647640e-01,-0.1773,1,1,0.799839
9.0000,29.1510,-5.7860,6.1070,1.574282e+00,0.1971,1,1,0.818827
9.0000,29.1510,-5.4170,6.2915,3.087190e-01,-0.5104,1,1,0.833466
9.0000,29.1510,-5.0480,6.4760,1.917039e-01,-0.7174,1,1,0.844589
9.0000,29.1510,-4.6790,6.6605,2.067871e-01,-0.6845,1,1,0.858460
9.0000,29.1510,-4.3100,6.8450,3.662278e-01,-0.4362,1,1,0.874052
9.0000,29.1510,-3.9410,7.0295,3.626419e-01,-0.4405,1,1,1.069454
9.0000,29.1510,-3.5720,7.2140,1.817818e+00,0.2596,1,1,0.940687
9.0000,29.1510,-3.2030,7.3985,1.890266e+00,0.2765,1,1,0.934220
9.0000,29.1510,-2.8340,7.5830,1.076381e+00,0.0320,1,1,0.937947
9.0000,29.1510,-2.4650,7.7675,1.588336e+00,0.2009,1,1,0.971158
9.0000,29.1510,-2.0960,7.9520,1.774155e+00,0.2490,1,1,1.001096
9.0000,29.1510,-1.7270,8.1365,1.796945e+00,0.2545,1,1,0.998509
9.0000,29.1510,-1.3580,8.3210,2.044006e+00,0.3105,1,1,1.250146
9.0000,29.1510,-0.9890,8.5055,1.846968e+00,0.2665,1,1,1.181590
9.0000,29.1510,-0.6200,8.6900,1.795743e+00,0.2542,1,1,1.135814
9.0000,29.1510,-0.2510,8.8745,2.999020e+00,0.4770,1,1,1.052062
9.0000,29.1510,0.1180,9.0590,6.131603e-04,-3.2124,0,0,0.000001
9.0000,29.1510,0.4870,9.2435,1.097247e-03,-2.9597,0,0,0.000000
9.0000,29.1510,0.8560,9.4280,1.156789e-02,-1.9367,0,0,0.000000
9.0000,29.1510,1.2250,9.6125,6.150286e-04,-3.2111,0,0,0.000000
9.0000,29.1510,1.5940,9.7970,6.520298e-03,-2.1857,0,0,0.000000
9.0000,29.1510,1.9630,9.9815,5.898818e-03,-2.2292,0,0,0.000000
9.0000,29.1510,2.3320,10.1660,2.975488e-03,-2.5264,0,0,0.000000
9.0000,29.1510,2.7010,10.3505,8.634038e-04,-3.0638,0,0,0.000000
9.0000,29.1510,3.0700,10.5350,1.758319e-02,-1.7549,0,0,0.000000
9.0000,29.1510,3.4390,10.7195,3.294448e-03,-2.4822,0,0,0.000000
9.0000,29.1510,3.8080,10.9040,4.416826e-04,-3.3549,0,0,0.000000
9.0000,29.1510,4.1770,11.0885,1.820715e-03,-2.7398,0,0,0.000000
9.0000,29.1510,4.5460,11.2730,8.687823e-04,-3.0611,0,0,0.000000
9.0000,29.1510,4.9150,11.4575,6.169442e-03,-2.2098,0,0,0.000000
9.0000,29.1510,5.2840,11.6420,2.618103e-03,-2.5820,0,0,0.000000
9.0000,29.1510,5.6530,11.8265,7.858620e-04,-3.1047,0,0,0.000000
9.0000,29.1510,6.0220,12.0110,2.389183e-03,-2.6218,0,0,0.000000
9.0000,29.1510,6.3910,12.1955,2.047737e-03,-2.6887,0,0,0.000000
9.0000,29.1510,6.7600,12.3800,2.054632e-02,-1.6873,0,0,0.000000
9.0000,29.1510,7.1290,12.5645,2.039183e-02,-1.6905,0,0,0.000000
9.0000,29.1510,7.4980,12.7490,2.099252e-02,-1.6779,0,0,0.000000
9.0000,29.1510,7.8670,12.9335,2.024274e-02,-1.6937,0,0,0.000000
9.0000,29.5200,-8.0000,5.0000,7.034215e-02,-1.1528,0,0,0.000000
9.0000,29.5200,-7.6310,5.1845,1.414920e+01,1.1507,0,0,0.000000
9.0000,29.5200,-7.2620,5.3690,6.181540e-01,-0.2089,1,1,0.158116
9.0000,29.5200,-6.8930,5.5535,6.541325e-01,-0.1843,1,1,0.631424
9.0000,29.5200,-6.5240,5.7380,4.696871e-01,-0.3282,1,1,0.829824
9.0000,29.5200,-6.1550,5.9225,4.196673e-01,-0.3771,1,1,0.801215
9.0000,29.5200,-5.7860,6.1070,9.634257e-01,-0.0162,1,1,0.818446
9.0000,29.5200,-5.4170,6.2915,3.189308e-01,-0.4963,1,1,0.835230
9.0000,29.5200,-5.0480,6.4760,1.846792e-01,-0.7336,1,1,0.848192
9.0000,29.5200,-4.6790,6.6605,2.386167e-01,-0.6223,1,1,0.861381
9.0000,29.5200,-4.3100,6.8450,2.322258e-01,-0.6341,1,1,0.881225
9.0000,29.5200,-3.9410,7.0295,4.762690e-01,-0.3221,1,1,1.082975
9.0000,29.5200,-3.5720,7.2140,1.132626e+00,0.0541,1,1,0.979255
9.0000,29.5200,-3.2030,7.3985,1.004932e+00,0.0021,1,1,1.024675
