F_AVG,DELTA1,DELTA2,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
20.0000,4.9704,-6.5148,1.8828,2.893601e-03,-2.5386,1,1,0.757040
20.0000,4.9704,-6.5148,2.0920,3.721626e-03,-2.4293,1,1,0.762412
20.0000,4.9704,-6.5148,2.3012,1.316790e-03,-2.8805,1,1,0.764194
20.0000,4.9704,-6.5148,2.5104,2.044047e-03,-2.6895,1,1,0.763658
20.0000,4.9704,-6.5148,2.7196,1.893931e-03,-2.7226,1,1,0.766075
20.0000,4.9704,-6.5148,2.9288,1.917732e-03,-2.7172,1,1,0.770023
20.0000,4.9704,-6.5148,3.1380,1.017784e-03,-2.9923,1,1,0.768174
20.0000,4.9704,-6.5148,3.3472,2.497564e-03,-2.6025,1,1,0.766475
20.0000,4.9704,-6.5148,3.5564,2.512381e-03,-2.5999,1,1,0.770085
20.0000,4.9704,-6.5148,3.7656,2.219777e-03,-2.6537,1,1,0.770513
20.0000,4.9704,-6.5148,3.9748,6.013427e-03,-2.2209,1,1,0.768949
20.0000,4.9704,-6.5148,4.1840,4.219678e-03,-2.3747,1,1,0.769960
20.0000,4.9704,-6.5148,4.3932,3.829487e-03,-2.4169,1,1,0.775274
20.0000,4.9704,-6.5148,4.6024,3.083923e-03,-2.5109,1,1,0.775632
20.0000,4.9704,-6.5148,4.8116,5.439893e-03,-2.2644,1,1,0.775273
20.0000,4.9704,-6.5148,5.0208,5.591468e-03,-2.2525,1,1,0.778030
20.0000,5.1796,-6.4102,0.0000,1.261066e-01,-0.8993,1,1,0.742479
20.0000,5.1796,-6.4102,0.2092,7.847868e-04,-3.1052,1,1,0.742724
20.0000,5.1796,-6.4102,0.4184,9.046499e-04,-3.0435,1,1,0.743466
20.0000,5.1796,-6.4102,0.6276,7.046165e-01,-0.1520,1,1,0.742912
20.0000,5.1796,-6.4102,0.8368,2.971654e-02,-1.5270,1,1,0.741958
20.0000,5.1796,-6.4102,1.0460,4.004090e-03,-2.3975,1,1,0.748082
20.0000,5.1796,-6.4102,1.2552,3.181819e-03,-2.4973,1,1,0.748952
20.0000,5.1796,-6.4102,1.4644,1.526231e-03,-2.8164,1,1,0.748035
20.0000,5.1796,-6.4102,1.6736,2.076354e-03,-2.6827,1,1,0.753160
20.0000,5.1796,-6.4102,1.8828,1.669327e-02,-1.7775,1,1,0.755242
20.0000,5.1796,-6.4102,2.0920,4.050975e-03,-2.3924,1,1,0.754415
20.0000,5.1796,-6.4102,2.3012,2.638650e-03,-2.5786,1,1,0.757251
20.0000,5.1796,-6.4102,2.5104,2.270423e-03,-2.6439,1,1,0.760089
20.0000,5.1796,-6.4102,2.7196,3.813301e-03,-2.4187,1,1,0.757928
20.0000,5.1796,-6.4102,2.9288,3.105789e-03,-2.5078,1,1,0.757224
20.0000,5.1796,-6.4102,3.1380,4.622783e-03,-2.3351,1,1,0.761210
20.0000,5.1796,-6.4102,3.3472,7.528784e-02,-1.1233,1,1,0.759815
20.0000,5.1796,-6.4102,3.5564,4.020487e-03,-2.3957,1,1,0.758718
20.0000,5.1796,-6.4102,3.7656,6.206359e-03,-2.2072,1,1,0.763059
20.0000,5.1796,-6.4102,3.9748,1.905733e-03,-2.7199,1,1,0.766316
20.0000,5.1796,-6.4102,4.1840,2.519511e-03,-2.5987,1,1,0.765910
20.0000,5.1796,-6.4102,4.3932,5.727465e-03,-2.2420,1,1,0.766520
20.0000,5.1796,-6.4102,4.6024,5.819687e-03,-2.2351,1,1,0.771681
20.0000,5.1796,-6.4102,4.8116,2.388876e+00,0.3782,1,1,0.772371
20.0000,5.1796,-6.4102,5.0208,5.805162e-01,-0.2362,1,1,0.772091
20.0000,5.3888,-6.3056,0.0000,6.481034e-02,-1.1884,1,1,0.731384
20.0000,5.3888,-6.3056,0.2092,2.562700e-03,-2.5913,1,1,0.736171
20.0000,5.3888,-6.3056,0.4184,5.381178e-04,-3.2691,1,1,0.735272
20.0000,5.3888,-6.3056,0.6276,5.707405e-04,-3.2436,1,1,0.736819
20.0000,5.3888,-6.3056,0.8368,1.560382e-03,-2.8068,1,1,0.741300
20.0000,5.3888,-6.3056,1.0460,2.098882e-03,-2.6780,1,1,0.739792
20.0000,5.3888,-6.3056,1.2552,5.010609e-03,-2.3001,1,1,0.743222
20.0000,5.3888,-6.3056,1.4644,1.895710e-02,-1.7222,1,1,0.746778
20.0000,5.3888,-6.3056,1.6736,6.100466e-03,-2.2146,1,1,0.745547
20.0000,5.3888,-6.3056,1.8828,3.183754e-03,-2.4971,1,1,0.748074
20.0000,5.3888,-6.3056,2.0920,6.495970e-03,-2.1874,1,1,0.750300
20.0000,5.3888,-6.3056,2.3012,4.638448e-01,-0.3336,1,1,0.747766
20.0000,5.3888,-6.3056,2.5104,1.463362e+00,0.1654,1,1,0.748317
20.0000,5.3888,-6.3056,2.7196,2.649482e-03,-2.5768,1,1,0.751551
20.0000,5.3888,-6.3056,2.9288,8.171999e-03,-2.0877,1,1,0.750015
20.0000,5.3888,-6.3056,3.1380,5.486950e-03,-2.2607,1,1,0.750401
20.0000,5.3888,-6.3056,3.3472,2.126830e-03,-2.6723,1,1,0.756172
20.0000,5.3888,-6.3056,3.5564,2.204673e-02,-1.6567,1,1,0.756243
20.0000,5.3888,-6.3056,3.7656,3.247230e+00,0.5115,1,1,0.755650
20.0000,5.3888,-6.3056,3.9748,3.610869e-01,-0.4424,1,1,0.760015
20.0000,5.3888,-6.3056,4.1840,3.382947e-01,-0.4707,1,1,0.762712
20.0000,5.3888,-6.3056,4.3932,7.698534e-02,-1.1136,1,1,0.762333
20.0000,5.3888,-6.3056,4.6024,1.301988e-01,-0.8854,1,1,0.763434
20.0000,5.3888,-6.3056,4.8116,7.627523e-01,-0.1176,1,1,0.767790
20.0000,5.3888,-6.3056,5.0208,3.351062e-01,-0.4748,1,1,0.766652
20.0000,5.5980,-6.2010,0.0000,1.464785e-01,-0.8342,0,1,0.728614
20.0000,5.5980,-6.2010,0.2092,8.125058e-04,-3.0902,0,1,0.726935
20.0000,5.5980,-6.2010,0.4184,1.424445e-03,-2.8464,0,1,0.731315
20.0000,5.5980,-6.2010,0.6276,6.264744e-04,-3.2031,0,1,0.732493
20.0000,5.5980,-6.2010,0.8368,2.069995e-03,-2.6840,0,1,0.732040
20.0000,5.5980,-6.2010,1.0460,8.851190e-04,-3.0530,0,1,0.738566
20.0000,5.5980,-6.2010,1.2552,1.137243e-02,-1.9441,0,1,0.737661
20.0000,5.5980,-6.2010,1.4644,9.803326e-04,-3.0086,0,1,0.737747
20.0000,5.5980,-6.2010,1.6736,1.319541e-03,-2.8796,0,1,0.741368
20.0000,5.5980,-6.2010,1.8828,1.276876e-03,-2.8939,0,1,0.738516
20.0000,5.5980,-6.2010,2.0920,1.613486e-03,-2.7922,0,1,0.738836
20.0000,5.5980,-6.2010,2.3012,1.274527e-03,-2.8947,0,1,0.741822
20.0000,5.5980,-6.2010,2.5104,2.205270e-03,-2.6565,0,1,0.740336
20.0000,5.5980,-6.2010,2.7196,2.850861e-03,-2.5450,0,1,1.029334
20.0000,5.5980,-6.2010,2.9288,3.724982e-03,-2.4289,0,1,0.747351
20.0000,5.5980,-6.2010,3.1380,1.526509e-02,-1.8163,0,1,0.746512
20.0000,5.5980,-6.2010,3.3472,5.922483e-03,-2.2275,0,1,0.747360
20.0000,5.5980,-6.2010,3.5564,1.899644e-02,-1.7213,0,1,0.752847
20.0000,5.5980,-6.2010,3.7656,1.135649e+00,0.0552,0,1,0.752688
20.0000,5.5980,-6.2010,3.9748,1.319248e+00,0.1203,0,1,0.752304
20.0000,5.5980,-6.2010,4.1840,6.200089e-01,-0.2076,0,1,0.756648
20.0000,5.5980,-6.2010,4.3932,3.108348e+00,0.4925,0,1,1.984195
20.0000,5.5980,-6.2010,4.6024,9.106890e-01,-0.0406,0,1,4.017994
20.0000,5.5980,-6.2010,4.8116,1.736865e+01,1.2398,0,1,5.095505
20.0000,5.5980,-6.2010,5.0208,2.629741e+00,0.4199,0,1,7.559092
20.0000,5.8072,-6.0964,0.0000,2.581754e-01,-0.5881,0,1,0.721163
20.0000,5.8072,-6.0964,0.2092,8.000411e-04,-3.0969,0,1,0.721556
20.0000,5.8072,-6.0964,0.4184,3.355295e-04,-3.4743,0,1,0.725436
20.0000,5.8072,-6.0964,0.6276,1.381040e-04,-3.8598,0,1,0.724575
20.0000,5.8072,-6.0964,0.8368,3.705538e-04,-3.4311,0,1,0.730844
20.0000,5.8072,-6.0964,1.0460,1.109519e-03,-2.9549,0,1,0.728580
20.0000,5.8072,-6.0964,1.2552,5.635587e-03,-2.2491,0,1,0.730878
20.0000,5.8072,-6.0964,1.4644,3.338740e-03,-2.4764,0,1,0.730505
20.0000,5.8072,-6.0964,1.6736,3.438510e-03,-2.4636,0,1,0.728137
20.0000,5.8072,-6.0964,1.8828,2.320630e-03,-2.6344,0,1,0.885377
20.0000,5.8072,-6.0964,2.0920,1.193223e-03,-2.9233,0,1,0.731731
20.0000,5.8072,-6.0964,2.3012,3.346572e-03,-2.4754,0,1,0.732888
20.0000,5.8072,-6.0964,2.5104,2.703071e-03,-2.5681,0,1,0.737996
20.0000,5.8072,-6.0964,2.7196,6.566281e-03,-2.1827,0,1,0.736782
20.0000,5.8072,-6.0964,2.9288,4.234296e-03,-2.3732,0,1,0.738750
20.0000,5.8072,-6.0964,3.1380,2.229222e-03,-2.6518,0,1,0.743301
20.0000,5.8072,-6.0964,3.3472,8.517482e-03,-2.0697,0,1,0.742358
20.0000,5.8072,-6.0964,3.5564,3.098514e-03,-2.5088,0,1,0.743565
20.0000,5.8072,-6.0964,3.7656,1.041155e-02,-1.9825,0,1,2.527375
20.0000,5.8072,-6.0964,3.9748,3.196113e-02,-1.4954,0,1,4.397565
20.0000,5.8072,-6.0964,4.1840,3.951685e-02,-1.4032,0,1,4.105283
20.0000,5.8072,-6.0964,4.3932,9.722845e-01,-0.0122,0,1,6.602355
20.0000,5.8072,-6.0964,4.6024,1.256991e-01,-0.9007,0,1,6.464993
20.0000,5.8072,-6.0964,4.8116,1.232036e-01,-0.9094,0,1,5.137308
20.0000,5.8072,-6.0964,5.0208,7.070273e-02,-1.1506,0,1,7.062307
20.0000,6.0164,-5.9918,0.0000,1.009378e+00,0.0041,0,1,0.715770
20.0000,6.0164,-5.9918,0.2092,6.143830e-03,-2.2116,0,1,0.714995
20.0000,6.0164,-5.9918,0.4184,1.050864e-02,-1.9785,0,1,0.720075
20.0000,6.0164,-5.9918,0.6276,9.366590e-04,-3.0284,0,1,0.719793
20.0000,6.0164,-5.9918,0.8368,5.595996e-03,-2.2521,0,1,0.994298
20.0000,6.0164,-5.9918,1.0460,6.702787e-03,-2.1737,0,1,0.719845
20.0000,6.0164,-5.9918,1.2552,6.505724e-04,-3.1867,0,1,0.722897
20.0000,6.0164,-5.9918,1.4644,1.023616e-02,-1.9899,0,1,0.719161
20.0000,6.0164,-5.9918,1.6736,2.804740e-03,-2.5521,0,1,0.724026
20.0000,6.0164,-5.9918,1.8828,3.447409e-03,-2.4625,0,1,0.723137
20.0000,6.0164,-5.9918,2.0920,3.761530e-03,-2.4246,0,1,0.725983
20.0000,6.0164,-5.9918,2.3012,1.167146e-02,-1.9329,0,1,0.728003
20.0000,6.0164,-5.9918,2.5104,2.272033e-02,-1.6436,0,1,0.727518
20.0000,6.0164,-5.9918,2.7196,2.803117e-03,-2.5524,0,1,0.733448
20.0000,6.0164,-5.9918,2.9288,3.966975e-03,-2.4015,0,1,0.733036
20.0000,6.0164,-5.9918,3.1380,4.908884e-02,-1.3090,0,1,2.603405
20.0000,6.0164,-5.9918,3.3472,4.265798e-03,-2.3700,0,1,4.372948
20.0000,6.0164,-5.9918,3.5564,4.109399e-02,-1.3862,0,1,7.840038
20.0000,6.0164,-5.9918,3.7656,1.472263e-02,-1.8320,0,1,4.545294
20.0000,6.0164,-5.9918,3.9748,9.869814e-02,-1.0057,0,1,4.618761
20.0000,6.0164,-5.9918,4.1840,1.846647e-02,-1.7336,0,1,7.091191
20.0000,6.0164,-5.9918,4.3932,2.064092e-02,-1.6853,0,1,7.336930
20.0000,6.0164,-5.9918,4.6024,2.580025e-02,-1.5884,0,1,5.233633
20.0000,6.0164,-5.9918,4.8116,2.715762e-02,-1.5661,0,1,8.119659
20.0000,6.0164,-5.9918,5.0208,1.947653e-02,-1.7105,0,1,5.505369
20.0000,6.2256,-5.8872,0.0000,2.525848e+01,1.4024,0,1,0.353687
20.0000,6.2256,-5.8872,0.2092,2.306562e-03,-2.6370,0,1,0.795733
20.0000,6.2256,-5.8872,0.4184,5.899389e-03,-2.2292,0,1,1.011282
20.0000,6.2256,-5.8872,0.6276,1.797968e-03,-2.7452,0,1,0.716787
20.0000,6.2256,-5.8872,0.8368,2.502806e-03,-2.6016,0,1,0.716862
20.0000,6.2256,-5.8872,1.0460,2.717793e-04,-3.5658,0,1,0.717132
20.0000,6.2256,-5.8872,1.2552,1.972970e-04,-3.7049,0,1,0.711950
20.0000,6.2256,-5.8872,1.4644,5.257952e-03,-2.2792,0,1,0.713491
20.0000,6.2256,-5.8872,1.6736,5.881110e-02,-1.2305,0,1,0.714280
20.0000,6.2256,-5.8872,1.8828,3.089186e-02,-1.5102,0,1,0.716266
20.0000,6.2256,-5.8872,2.0920,7.351187e-03,-2.1336,0,1,0.718414
20.0000,6.2256,-5.8872,2.3012,9.530870e-03,-2.0209,0,1,0.719857
20.0000,6.2256,-5.8872,2.5104,7.018134e-03,-2.1538,0,1,2.306638
20.0000,6.2256,-5.8872,2.7196,1.981842e-03,-2.7029,0,1,4.004074
20.0000,6.2256,-5.8872,2.9288,6.341984e-03,-2.1978,0,1,4.990542
20.0000,6.2256,-5.8872,3.1380,1.495741e-02,-1.8251,0,1,7.911493
20.0000,6.2256,-5.8872,3.3472,7.269697e-03,-2.1385,0,1,7.953795
20.0000,6.2256,-5.8872,3.5564,1.066308e-02,-1.9721,0,1,6.616850
20.0000,6.2256,-5.8872,3.7656,7.470409e-03,-2.1267,0,1,4.977560
20.0000,6.2256,-5.8872,3.9748,7.800275e-02,-1.1079,0,1,8.240493
20.0000,6.2256,-5.8872,4.1840,1.486078e-02,-1.8280,0,1,5.583349
20.0000,6.2256,-5.8872,4.3932,1.245224e-02,-1.9048,0,1,8.178453
20.0000,6.2256,-5.8872,4.6024,2.663638e-02,-1.5745,0,1,5.624887
20.0000,6.2256,-5.8872,4.8116,1.504473e-02,-1.8226,0,1,8.018528
20.0000,6.2256,-5.8872,5.0208,8.291705e-03,-2.0814,0,1,5.436837
20.0000,6.4348,-5.7826,0.0000,3.815862e+01,1.5816,0,0,0.004655
20.0000,6.4348,-5.7826,0.2092,2.583431e-04,-3.5878,0,0,0.005242
20.0000,6.4348,-5.7826,0.4184,5.915553e-04,-3.2280,0,1,0.012526
20.0000,6.4348,-5.7826,0.6276,9.551128e-04,-3.0199,0,1,0.231285
20.0000,6.4348,-5.7826,0.8368,1.310187e-02,-1.8827,0,1,0.103427
20.0000,6.4348,-5.7826,1.0460,1.025778e-01,-0.9889,0,1,0.172468
20.0000,6.4348,-5.7826,1.2552,5.874398e-03,-2.2310,0,1,0.276401
20.0000,6.4348,-5.7826,1.4644,1.127084e-03,-2.9480,0,1,0.551152
20.0000,6.4348,-5.7826,1.6736,2.351272e-02,-1.6287,0,1,0.795767
20.0000,6.4348,-5.7826,1.8828,5.259550e-03,-2.2791,0,1,1.578336
20.0000,6.4348,-5.7826,2.0920,3.096227e-03,-2.5092,0,1,3.376298
20.0000,6.4348,-5.7826,2.3012,2.345278e-02,-1.6298,0,1,5.119070
20.0000,6.4348,-5.7826,2.5104,2.744602e-02,-1.5615,0,1,4.053997
20.0000,6.4348,-5.7826,2.7196,4.189856e-02,-1.3778,0,1,4.549021
20.0000,6.4348,-5.7826,2.9288,4.430856e-03,-2.3535,0,1,4.744964
20.0000,6.4348,-5.7826,3.1380,1.582620e-02,-1.8006,0,1,7.826188
20.0000,6.4348,-5.7826,3.3472,6.082205e-02,-1.2159,0,1,5.310616
20.0000,6.4348,-5.7826,3.5564,5.584054e-02,-1.2531,0,1,8.205480
20.0000,6.4348,-5.7826,3.7656,1.515715e-02,-1.8194,0,1,5.674476
20.0000,6.4348,-5.7826,3.9748,1.036074e-02,-1.9846,0,1,8.195727
20.0000,6.4348,-5.7826,4.1840,1.004183e-02,-1.9982,0,1,5.554332
20.0000,6.4348,-5.7826,4.3932,1.740875e-02,-1.7592,0,1,7.726251
20.0000,6.4348,-5.7826,4.6024,2.335000e-02,-1.6317,0,1,5.403115
20.0000,6.4348,-5.7826,4.8116,8.895048e-03,-2.0509,0,1,6.318254
20.0000,6.4348,-5.7826,5.0208,3.125705e-02,-1.5051,0,1,8.068215
20.0000,6.6440,-5.6780,0.0000,1.848549e-01,-0.7332,0,0,0.000910
20.0000,6.6440,-5.6780,0.2092,8.259950e-03,-2.0830,0,0,0.001305
20.0000,6.6440,-5.6780,0.4184,2.390267e-04,-3.6216,0,0,0.003120
20.0000,6.6440,-5.6780,0.6276,4.502808e-04,-3.3465,0,1,0.038811
20.0000,6.6440,-5.6780,0.8368,4.690045e-04,-3.3288,0,0,0.005663
20.0000,6.6440,-5.6780,1.0460,2.689266e-03,-2.5704,0,0,0.004445
20.0000,6.6440,-5.6780,1.2552,9.526017e-03,-2.0211,0,1,0.060674
20.0000,6.6440,-5.6780,1.4644,4.018291e-02,-1.3960,0,0,2.476808
20.0000,6.6440,-5.6780,1.6736,8.324795e-03,-2.0796,0,0,3.997109
20.0000,6.6440,-5.6780,1.8828,1.200966e-02,-1.9205,0,0,7.882040
20.0000,6.6440,-5.6780,2.0920,3.460623e-02,-1.4608,0,0,6.131959
20.0000,6.6440,-5.6780,2.3012,1.535332e-02,-1.8138,0,1,5.730731
20.0000,6.6440,-5.6780,2.5104,3.715225e-02,-1.4300,0,1,4.628100
20.0000,6.6440,-5.6780,2.7196,1.053612e-02,-1.9773,0,1,8.103632
20.0000,6.6440,-5.6780,2.9288,2.654195e-02,-1.5761,0,1,5.345903
20.0000,6.6440,-5.6780,3.1380,1.522142e-02,-1.8175,0,1,8.254251
20.0000,6.6440,-5.6780,3.3472,1.587920e-02,-1.7992,0,1,5.436938
20.0000,6.6440,-5.6780,3.5564,1.492979e-02,-1.8259,0,1,8.007390
20.0000,6.6440,-5.6780,3.7656,1.150261e-02,-1.9392,0,1,5.316722
20.0000,6.6440,-5.6780,3.9748,1.382472e-02,-1.8593,0,1,6.910620
20.0000,6.6440,-5.6780,4.1840,9.294665e-03,-2.0318,0,1,7.470098
20.0000,6.6440,-5.6780,4.3932,1.221257e-02,-1.9132,0,1,5.763569
20.0000,6.6440,-5.6780,4.6024,1.094267e-02,-1.9609,0,1,7.436363
20.0000,6.6440,-5.6780,4.8116,1.179152e-02,-1.9284,0,1,6.972942
20.0000,6.6440,-5.6780,5.0208,2.337319e-02,-1.6313,0,1,5.883160
20.0000,6.8532,-5.5734,0.0000,4.154259e-02,-1.3815,0,0,0.000784
20.0000,6.8532,-5.5734,0.2092,4.656913e-03,-2.3319,0,0,0.001055
20.0000,6.8532,-5.5734,0.4184,1.675065e-03,-2.7760,0,0,0.005793
20.0000,6.8532,-5.5734,0.6276,2.340144e-03,-2.6308,0,1,0.013214
20.0000,6.8532,-5.5734,0.8368,9.301434e-03,-2.0315,0,1,0.905239
20.0000,6.8532,-5.5734,1.0460,5.548034e-02,-1.2559,0,0,2.852431
20.0000,6.8532,-5.5734,1.2552,6.139468e-02,-1.2119,0,0,4.288385
20.0000,6.8532,-5.5734,1.4644,1.189946e-02,-1.9245,0,0,5.099728
20.0000,6.8532,-5.5734,1.6736,1.493301e-02,-1.8259,0,0,6.571617
20.0000,6.8532,-5.5734,1.8828,4.460474e-02,-1.3506,0,0,5.817820
20.0000,6.8532,-5.5734,2.0920,1.864176e-02,-1.7295,0,0,4.543934
20.0000,6.8532,-5.5734,2.3012,8.014392e-03,-2.0961,0,0,7.761816
20.0000,6.8532,-5.5734,2.5104,1.587668e-02,-1.7992,0,0,5.063409
20.0000,6.8532,-5.5734,2.7196,7.305585e-03,-2.1363,0,0,7.897936
20.0000,6.8532,-5.5734,2.9288,1.065379e-02,-1.9725,0,0,5.188044
20.0000,6.8532,-5.5734,3.1380,5.607965e-03,-2.2512,0,0,7.125262
20.0000,6.8532,-5.5734,3.3472,4.572880e-03,-2.3398,0,0,6.528755
20.0000,6.8532,-5.5734,3.5564,9.425495e-03,-2.0257,0,0,5.836786
20.0000,6.8532,-5.5734,3.7656,2.497260e-02,-1.6025,0,0,7.931262
20.0000,6.8532,-5.5734,3.9748,1.085589e-02,-1.9643,0,0,5.412879
20.0000,6.8532,-5.5734,4.1840,8.675566e-02,-1.0617,0,0,6.137887
20.0000,6.8532,-5.5734,4.3932,3.529594e-03,-2.4523,0,0,7.911905
20.0000,6.8532,-5.5734,4.6024,5.745783e-03,-2.2407,0,0,5.847376
20.0000,6.8532,-5.5734,4.8116,4.262412e-02,-1.3703,0,0,6.001307
20.0000,6.8532,-5.5734,5.0208,2.341696e-02,-1.6305,0,0,7.414591
20.0000,7.0624,-5.4688,0.0000,4.130460e-02,-1.3840,0,0,0.000024
20.0000,7.0624,-5.4688,0.2092,2.401106e-02,-1.6196,0,1,0.011021
20.0000,7.0624,-5.4688,0.4184,1.330988e-02,-1.8758,0,1,1.132016
20.0000,7.0624,-5.4688,0.6276,2.821902e-02,-1.5495,0,0,2.899922
20.0000,7.0624,-5.4688,0.8368,2.368943e-02,-1.6254,0,0,4.265893
20.0000,7.0624,-5.4688,1.0460,2.655779e-02,-1.5758,0,0,4.047777
20.0000,7.0624,-5.4688,1.2552,1.717580e-02,-1.7651,0,0,5.926591
20.0000,7.0624,-5.4688,1.4644,2.437446e-02,-1.6131,0,0,4.952888
20.0000,7.0624,-5.4688,1.6736,2.398328e-02,-1.6201,0,0,6.953077
20.0000,7.0624,-5.4688,1.8828,9.578468e-03,-2.0187,0,0,6.693787
20.0000,7.0624,-5.4688,2.0920,8.621950e-03,-2.0644,0,0,4.787182
20.0000,7.0624,-5.4688,2.3012,8.443671e-03,-2.0735,0,0,6.688740
20.0000,7.0624,-5.4688,2.5104,7.745566e-03,-2.1109,0,0,6.836915
20.0000,7.0624,-5.4688,2.7196,9.256223e-03,-2.0336,0,0,5.772335
20.0000,7.0624,-5.4688,2.9288,1.673622e-02,-1.7763,0,0,8.088260
20.0000,7.0624,-5.4688,3.1380,1.032969e-02,-1.9859,0,0,5.223091
20.0000,7.0624,-5.4688,3.3472,4.101449e-02,-1.3871,0,0,6.469500
20.0000,7.0624,-5.4688,3.5564,2.755390e-03,-2.5598,0,0,8.102947
20.0000,7.0624,-5.4688,3.7656,7.922673e-03,-2.1011,0,0,5.406378
20.0000,7.0624,-5.4688,3.9748,3.895242e-02,-1.4095,0,0,6.387003
20.0000,7.0624,-5.4688,4.1840,8.807442e-03,-2.0552,0,0,7.990195
20.0000,7.0624,-5.4688,4.3932,3.704999e-02,-1.4312,0,0,5.704947
20.0000,7.0624,-5.4688,4.6024,2.720048e-02,-1.5654,0,0,5.998359
20.0000,7.0624,-5.4688,4.8116,1.135933e-02,-1.9446,0,0,7.333565
20.0000,7.0624,-5.4688,5.0208,1.465299e-02,-1.8341,0,0,7.692251
20.0000,7.2716,-5.3642,0.0000,1.358401e-02,-1.8670,0,1,0.816479
20.0000,7.2716,-5.3642,0.2092,3.261892e-04,-3.4865,0,1,2.671335
20.0000,7.2716,-5.3642,0.4184,7.560836e-03,-2.1214,0,0,3.973791
20.0000,7.2716,-5.3642,0.6276,3.832277e-04,-3.4165,0,0,5.802256
20.0000,7.2716,-5.3642,0.8368,3.692062e-04,-3.4327,0,0,4.026211
20.0000,7.2716,-5.3642,1.0460,3.959757e-04,-3.4023,0,0,4.883283
20.0000,7.2716,-5.3642,1.2552,7.929211e-04,-3.1008,0,0,7.627387
20.0000,7.2716,-5.3642,1.4644,3.008282e-02,-1.5217,0,0,5.025030
20.0000,7.2716,-5.3642,1.6736,5.653976e-01,-0.2476,0,0,8.246238
20.0000,7.2716,-5.3642,1.8828,4.605097e-03,-2.3368,0,0,5.157122
20.0000,7.2716,-5.3642,2.0920,2.699970e-02,-1.5686,0,0,7.810271
20.0000,7.2716,-5.3642,2.3012,6.462001e-03,-2.1896,0,0,4.970248
20.0000,7.2716,-5.3642,2.5104,1.263690e-02,-1.8984,0,0,6.440803
20.0000,7.2716,-5.3642,2.7196,3.420001e-02,-1.4660,0,0,8.125032
20.0000,7.2716,-5.3642,2.9288,3.390535e-02,-1.4697,0,0,5.431564
20.0000,7.2716,-5.3642,3.1380,1.330890e-01,-0.8759,0,0,6.725173
20.0000,7.2716,-5.3642,3.3472,1.095040e-01,-0.9606,0,0,8.058397
20.0000,7.2716,-5.3642,3.5564,4.823146e-02,-1.3167,0,0,5.410797
20.0000,7.2716,-5.3642,3.7656,1.525100e-02,-1.8167,0,0,6.314305
20.0000,7.2716,-5.3642,3.9748,2.273900e-02,-1.6432,0,0,7.902973
20.0000,7.2716,-5.3642,4.1840,5.694372e-02,-1.2446,0,0,6.204104
20.0000,7.2716,-5.3642,4.3932,1.253848e-01,-0.9018,0,0,5.885969
20.0000,7.2716,-5.3642,4.6024,2.788162e-02,-1.5547,0,0,6.949369
20.0000,7.2716,-5.3642,4.8116,1.003883e-01,-0.9983,0,0,7.944715
20.0000,7.2716,-5.3642,5.0208,1.491811e-02,-1.8263,0,0,5.795378
20.0000,7.4808,-5.2596,0.0000,8.369239e-02,-1.0773,0,0,3.470772
20.0000,7.4808,-5.2596,0.2092,6.193880e-04,-3.2080,0,0,4.781394
20.0000,7.4808,-5.2596,0.4184,6.258674e-04,-3.2035,0,1,6.210544
20.0000,7.4808,-5.2596,0.6276,6.337751e-04,-3.1981,0,1,6.631387
20.0000,7.4808,-5.2596,0.8368,6.517745e-04,-3.1859,0,0,5.134783
20.0000,7.4808,-5.2596,1.0460,6.703371e-04,-3.1737,0,0,7.823795
20.0000,7.4808,-5.2596,1.2552,6.940614e-04,-3.1586,0,0,6.100306
20.0000,7.4808,-5.2596,1.4644,7.200851e-04,-3.1426,0,0,7.579479
20.0000,7.4808,-5.2596,1.6736,7.492275e-04,-3.1254,0,0,5.607096
20.0000,7.4808,-5.2596,1.8828,7.818430e-04,-3.1069,0,0,8.138276
20.0000,7.4808,-5.2596,2.0920,8.174622e-04,-3.0875,0,0,5.133031
20.0000,7.4808,-5.2596,2.3012,8.565881e-04,-3.0672,0,0,6.613283
20.0000,7.4808,-5.2596,2.5104,8.992481e-04,-3.0461,0,0,8.094697
20.0000,7.4808,-5.2596,2.7196,9.453357e-04,-3.0244,0,0,5.395298
20.0000,7.4808,-5.2596,2.9288,9.952703e-04,-3.0021,0,0,6.555679
20.0000,7.4808,-5.2596,3.1380,1.158961e-03,-2.9359,0,0,8.089520
20.0000,7.4808,-5.2596,3.3472,3.797618e-03,-2.4205,0,0,5.335163
20.0000,7.4808,-5.2596,3.5564,6.878123e-02,-1.1625,0,0,6.000995
20.0000,7.4808,-5.2596,3.7656,1.368443e-02,-1.8638,0,0,7.537099
20.0000,7.4808,-5.2596,3.9748,3.069689e-01,-0.5129,0,0,7.424472
20.0000,7.4808,-5.2596,4.1840,5.770873e-02,-1.2388,0,0,5.628682
20.0000,7.4808,-5.2596,4.3932,1.437639e-01,-0.8424,0,0,6.341531
20.0000,7.4808,-5.2596,4.6024,7.293205e-03,-2.1371,0,0,7.671476
20.0000,7.4808,-5.2596,4.8116,1.781890e-01,-0.7491,0,0,7.293124
20.0000,7.4808,-5.2596,5.0208,2.209335e-02,-1.6557,0,0,5.634275
