F_AVG,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
40.5848,3.9748,2.938253e-03,-2.5319,1,1,0.941046
40.5848,4.1840,1.186302e-02,-1.9258,1,1,0.942014
40.5848,4.3932,5.795285e-03,-2.2369,1,1,0.943233
40.5848,4.6024,2.168381e-02,-1.6639,1,1,0.944796
40.5848,4.8116,1.164713e-02,-1.9338,1,1,0.945842
40.5848,5.0208,2.245310e-02,-1.6487,1,1,0.945101
40.7940,0.0000,3.617411e-02,-1.4416,1,1,0.929695
40.7940,0.2092,1.834346e-03,-2.7365,1,1,0.930465
40.7940,0.4184,2.404853e-03,-2.6189,1,1,0.929842
40.7940,0.6276,1.007767e-03,-2.9966,1,1,0.930920
40.7940,0.8368,2.772429e-03,-2.5571,1,1,0.932754
40.7940,1.0460,3.201049e-03,-2.4947,1,1,0.934900
40.7940,1.2552,2.691550e-03,-2.5700,1,1,0.936407
40.7940,1.4644,5.030130e-03,-2.2984,1,1,0.935974
40.7940,1.6736,2.975845e-03,-2.5264,1,1,0.936011
40.7940,1.8828,2.767271e-03,-2.5579,1,1,0.935594
40.7940,2.0920,4.435244e-03,-2.3531,1,1,0.936717
40.7940,2.3012,2.666938e-03,-2.5740,1,1,0.938376
40.7940,2.5104,9.763551e-03,-2.0104,1,1,0.940278
40.7940,2.7196,8.849818e-03,-2.0531,1,1,0.942105
40.7940,2.9288,4.820800e-03,-2.3169,1,1,0.942417
40.7940,3.1380,6.938485e-03,-2.1587,1,1,0.941779
40.7940,3.3472,4.498366e-03,-2.3469,1,1,0.941229
40.7940,3.5564,4.643731e-03,-2.3331,1,1,0.941046
40.7940,3.7656,9.627268e-03,-2.0165,1,1,0.942014
40.7940,3.9748,1.103089e-02,-1.9574,1,1,0.943233
40.7940,4.1840,5.110179e-02,-1.2916,1,1,0.944796
40.7940,4.3932,3.287406e-02,-1.4831,1,1,0.945842
40.7940,4.6024,1.132042e-02,-1.9461,1,1,0.945101
40.7940,4.8116,2.175966e-02,-1.6623,1,1,0.944731
40.7940,5.0208,2.012853e-02,-1.6962,1,1,0.943739
41.0032,0.0000,2.604291e-02,-1.5843,1,1,0.929462
41.0032,0.2092,2.270838e-03,-2.6438,1,1,0.930920
41.0032,0.4184,1.486768e-03,-2.8278,1,1,0.932754
41.0032,0.6276,2.321584e-03,-2.6342,1,1,0.934900
41.0032,0.8368,1.560335e-03,-2.8068,1,1,0.936407
41.0032,1.0460,1.848734e-03,-2.7331,1,1,0.935974
41.0032,1.2552,1.846798e-03,-2.7336,1,1,0.936011
41.0032,1.4644,2.784461e-03,-2.5553,1,1,0.935594
41.0032,1.6736,2.148952e-03,-2.6678,1,1,0.936717
41.0032,1.8828,2.116467e-03,-2.6744,1,1,0.938376
41.0032,2.0920,5.986915e-02,-1.2228,1,1,0.940278
41.0032,2.3012,1.884974e-02,-1.7247,1,1,0.942105
41.0032,2.5104,5.322258e-03,-2.2739,1,1,0.942417
41.0032,2.7196,2.456120e-03,-2.6098,1,1,0.941779
41.0032,2.9288,3.110641e-03,-2.5072,1,1,0.941229
41.0032,3.1380,3.502207e-03,-2.4557,1,1,0.941046
41.0032,3.3472,5.609706e-03,-2.2511,1,1,0.942014
41.0032,3.5564,6.708356e-03,-2.1734,1,1,0.943233
41.0032,3.7656,9.716494e-03,-2.0125,1,1,0.944796
41.0032,3.9748,6.149893e-03,-2.2111,1,1,0.945842
41.0032,4.1840,1.374184e-02,-1.8620,1,1,0.945101
41.0032,4.3932,1.413654e-02,-1.8497,1,1,0.944731
41.0032,4.6024,2.584094e-02,-1.5877,1,1,0.943739
41.0032,4.8116,8.231671e-03,-2.0845,1,1,0.944078
41.0032,5.0208,2.643078e-02,-1.5779,1,1,0.944989
41.2124,0.0000,3.814490e-02,-1.4186,1,1,0.932754
41.2124,0.2092,1.899765e-03,-2.7213,1,1,0.934900
41.2124,0.4184,1.053637e-02,-1.9773,1,1,0.936407
41.2124,0.6276,1.410684e-03,-2.8506,1,1,0.935974
41.2124,0.8368,2.171390e-03,-2.6633,1,1,0.936011
41.2124,1.0460,3.565341e-03,-2.4479,1,1,0.935594
41.2124,1.2552,3.135113e-03,-2.5037,1,1,0.936717
41.2124,1.4644,2.847598e-03,-2.5455,1,1,0.938376
41.2124,1.6736,2.054040e-03,-2.6874,1,1,0.940278
41.2124,1.8828,2.364941e-03,-2.6262,1,1,0.942105
41.2124,2.0920,2.508508e-03,-2.6006,1,1,0.942417
41.2124,2.3012,2.915858e-03,-2.5352,1,1,0.941779
41.2124,2.5104,2.708004e-03,-2.5674,1,1,0.941229
41.2124,2.7196,2.334566e-02,-1.6318,1,1,0.941046
41.2124,2.9288,2.023088e-02,-1.6940,1,1,0.942014
41.2124,3.1380,2.015425e-02,-1.6956,1,1,0.943233
41.2124,3.3472,5.400434e-02,-1.2676,1,1,0.944796
41.2124,3.5564,2.134139e-02,-1.6708,1,1,0.945842
41.2124,3.7656,6.279588e-03,-2.2021,1,1,0.945101
41.2124,3.9748,3.277760e-02,-1.4844,1,1,0.944731
41.2124,4.1840,2.305067e-02,-1.6373,1,1,0.943739
41.2124,4.3932,4.224292e-02,-1.3742,1,1,0.944078
41.2124,4.6024,5.200454e-02,-1.2840,1,1,0.944989
41.2124,4.8116,3.709185e-03,-2.4307,1,1,0.946203
41.2124,5.0208,3.468648e-02,-1.4598,1,1,0.947653
41.4216,0.0000,5.435211e-02,-1.2648,1,1,0.936407
41.4216,0.2092,1.513288e-03,-2.8201,1,1,0.935974
41.4216,0.4184,1.514649e-03,-2.8197,1,1,0.936011
41.4216,0.6276,1.815564e-03,-2.7410,1,1,0.935594
41.4216,0.8368,1.278026e-03,-2.8935,1,1,0.936717
41.4216,1.0460,3.013364e-03,-2.5209,1,1,0.938376
41.4216,1.2552,1.670014e-03,-2.7773,1,1,0.940278
41.4216,1.4644,2.407898e-03,-2.6184,1,1,0.942105
41.4216,1.6736,1.669041e-03,-2.7775,1,1,0.942417
41.4216,1.8828,1.420970e-02,-1.8474,1,1,0.941779
41.4216,2.0920,2.776309e-03,-2.5565,1,1,0.941229
41.4216,2.3012,2.145336e-03,-2.6685,1,1,0.941046
41.4216,2.5104,2.148410e-02,-1.6679,1,1,0.942014
41.4216,2.7196,2.140505e-02,-1.6695,1,1,0.943233
41.4216,2.9288,3.081282e-03,-2.5113,1,1,0.944796
41.4216,3.1380,2.733341e-02,-1.5633,1,1,0.945842
41.4216,3.3472,1.531622e-02,-1.8148,1,1,0.945101
41.4216,3.5564,6.639452e-03,-2.1779,1,1,0.944731
41.4216,3.7656,9.182988e-03,-2.0370,1,1,0.943739
41.4216,3.9748,5.834460e-02,-1.2340,1,1,0.944078
41.4216,4.1840,5.101164e-03,-2.2923,1,1,0.944989
41.4216,4.3932,1.375148e-02,-1.8617,1,1,0.946203
41.4216,4.6024,4.135845e-03,-2.3834,1,1,0.947653
41.4216,4.8116,5.632721e-03,-2.2493,1,1,0.948162
41.4216,5.0208,8.886295e-03,-2.0513,1,1,0.947376
41.6308,0.0000,3.495092e-02,-1.4565,1,1,0.936011
41.6308,0.2092,1.617460e-03,-2.7912,1,1,0.935974
41.6308,0.4184,1.447830e-03,-2.8393,1,1,0.936717
41.6308,0.6276,1.805968e-03,-2.7433,1,1,0.938376
41.6308,0.8368,3.014027e-03,-2.5209,1,1,0.940278
41.6308,1.0460,5.477200e-03,-2.2614,1,1,0.942105
41.6308,1.2552,2.313135e-03,-2.6358,1,1,0.942417
41.6308,1.4644,7.293787e-03,-2.1370,1,1,0.941779
41.6308,1.6736,9.636755e-03,-2.0161,1,1,0.941229
41.6308,1.8828,1.879765e-03,-2.7259,1,1,0.941046
41.6308,2.0920,3.020573e-03,-2.5199,1,1,0.942014
41.6308,2.3012,7.996249e-03,-2.0971,1,1,0.943233
41.6308,2.5104,7.388659e-02,-1.1314,1,1,0.944796
41.6308,2.7196,5.049946e-03,-2.2967,1,1,0.945842
41.6308,2.9288,8.933269e-03,-2.0490,1,1,0.945101
41.6308,3.1380,3.319095e-02,-1.4790,1,1,0.944731
41.6308,3.3472,8.590952e-03,-2.0660,1,1,0.943739
41.6308,3.5564,5.557038e-03,-2.2552,1,1,0.944078
41.6308,3.7656,1.161871e-02,-1.9348,1,1,0.944989
41.6308,3.9748,3.716359e-03,-2.4299,1,1,0.946203
41.6308,4.1840,6.925203e-03,-2.1596,1,1,0.947653
41.6308,4.3932,1.468447e-02,-1.8331,1,1,0.948162
41.6308,4.6024,2.589499e-02,-1.5868,1,1,0.947376
41.6308,4.8116,3.565607e-02,-1.4479,1,1,0.947249
41.6308,5.0208,3.733930e-02,-1.4278,1,1,0.946965
41.8400,0.0000,3.580291e-02,-1.4461,1,1,0.936717
41.8400,0.2092,1.204522e-03,-2.9192,1,1,0.938376
41.8400,0.4184,1.618259e-03,-2.7910,1,1,0.940278
41.8400,0.6276,1.489776e-03,-2.8269,1,1,0.942105
41.8400,0.8368,1.343875e-03,-2.8716,1,1,0.942417
41.8400,1.0460,1.883367e-03,-2.7251,1,1,0.941779
41.8400,1.2552,2.167602e-03,-2.6640,1,1,0.941229
41.8400,1.4644,2.094319e-03,-2.6790,1,1,0.941046
41.8400,1.6736,1.908824e-03,-2.7192,1,1,0.942014
41.8400,1.8828,5.979715e-02,-1.2233,1,1,0.943233
41.8400,2.0920,1.886767e-02,-1.7243,1,1,0.944796
41.8400,2.3012,2.909598e-03,-2.5362,1,1,0.945842
41.8400,2.5104,6.159353e-02,-1.2105,1,1,0.945101
41.8400,2.7196,1.110447e-02,-1.9545,1,1,0.944731
41.8400,2.9288,1.606611e-02,-1.7941,1,1,0.943739
41.8400,3.1380,1.992933e-02,-1.7005,1,1,0.944078
41.8400,3.3472,5.172513e-03,-2.2863,1,1,0.944989
41.8400,3.5564,5.129654e-03,-2.2899,1,1,0.946203
41.8400,3.7656,1.430029e-02,-1.8447,1,1,0.947653
41.8400,3.9748,7.418513e-03,-2.1297,1,1,0.948162
41.8400,4.1840,2.232185e-02,-1.6513,1,1,0.947376
41.8400,4.3932,5.325462e-03,-2.2736,1,1,0.947249
41.8400,4.6024,2.335776e-02,-1.6316,1,1,0.946965
41.8400,4.8116,2.231296e-02,-1.6514,1,1,0.948192
41.8400,5.0208,6.920494e-03,-2.1599,1,1,0.949792
42.0492,0.0000,2.205621e-02,-1.6565,1,1,0.940278
42.0492,0.2092,1.522859e-03,-2.8173,1,1,0.942105
42.0492,0.4184,2.582904e-03,-2.5879,1,1,0.942417
42.0492,0.6276,2.258253e-03,-2.6462,1,1,0.941779
42.0492,0.8368,1.605146e-03,-2.7945,1,1,0.941229
42.0492,1.0460,1.907570e-03,-2.7195,1,1,0.941046
42.0492,1.2552,5.183898e-03,-2.2853,1,1,0.942014
42.0492,1.4644,1.280928e-02,-1.8925,1,1,0.943233
42.0492,1.6736,1.022563e-01,-0.9903,1,1,0.944796
42.0492,1.8828,1.063815e-02,-1.9731,1,1,0.945842
42.0492,2.0920,2.872699e-03,-2.5417,1,1,0.945101
42.0492,2.3012,2.499458e-03,-2.6022,1,1,0.944731
42.0492,2.5104,3.286602e-03,-2.4833,1,1,0.943739
42.0492,2.7196,7.048692e-03,-2.1519,1,1,0.944078
42.0492,2.9288,5.210790e-03,-2.2831,1,1,0.944989
42.0492,3.1380,1.552536e-02,-1.8090,1,1,0.946203
42.0492,3.3472,2.033672e-02,-1.6917,1,1,0.947653
42.0492,3.5564,4.220193e-02,-1.3747,1,1,0.948162
42.0492,3.7656,9.188701e-03,-2.0367,1,1,0.947376
42.0492,3.9748,8.794627e-03,-2.0558,1,1,0.947249
42.0492,4.1840,1.201988e-02,-1.9201,1,1,0.946965
42.0492,4.3932,1.914841e-02,-1.7179,1,1,0.948192
42.0492,4.6024,9.301584e-03,-2.0314,1,1,0.949792
42.0492,4.8116,1.334681e-02,-1.8746,1,1,0.951700
42.0492,5.0208,1.350109e-02,-1.8696,1,1,0.953490
42.2584,0.0000,3.283424e-02,-1.4837,1,1,0.942417
42.2584,0.2092,1.852741e-03,-2.7322,1,1,0.942105
42.2584,0.4184,1.465827e-03,-2.8339,1,1,0.941229
42.2584,0.6276,3.213215e-03,-2.4931,1,1,0.941046
42.2584,0.8368,2.718417e-03,-2.5657,1,1,0.942014
42.2584,1.0460,1.707697e-02,-1.7676,1,1,0.943233
42.2584,1.2552,6.983339e-03,-2.1559,1,1,0.944796
42.2584,1.4644,3.911442e-02,-1.4077,1,1,0.945842
42.2584,1.6736,6.772549e-03,-2.1692,1,1,0.945101
42.2584,1.8828,5.647983e-03,-2.2481,1,1,0.944731
42.2584,2.0920,5.373479e-02,-1.2697,1,1,0.943739
42.2584,2.3012,1.920220e-02,-1.7166,1,1,0.944078
42.2584,2.5104,3.991478e-03,-2.3989,1,1,0.944989
42.2584,2.7196,3.764792e-02,-1.4243,1,1,0.946203
42.2584,2.9288,1.553198e-02,-1.8088,1,1,0.947653
42.2584,3.1380,1.057944e-02,-1.9755,1,1,0.948162
42.2584,3.3472,7.343629e-03,-2.1341,1,1,0.947376
42.2584,3.5564,3.177106e-02,-1.4980,1,1,0.947249
42.2584,3.7656,6.865423e-03,-2.1633,1,1,0.946965
42.2584,3.9748,1.872495e-02,-1.7276,1,1,0.948192
42.2584,4.1840,1.861864e-02,-1.7301,1,1,0.949792
42.2584,4.3932,1.131763e-02,-1.9462,1,1,0.951700
42.2584,4.6024,9.658444e-03,-2.0151,1,1,0.953490
42.2584,4.8116,3.347339e-02,-1.4753,1,1,0.953828
42.2584,5.0208,9.368430e-03,-2.0283,1,1,0.953357
42.4676,0.0000,4.342002e-02,-1.3623,1,1,0.941229
42.4676,0.2092,1.726732e-03,-2.7628,1,1,0.941779
42.4676,0.4184,5.180354e-03,-2.2856,1,1,0.942417
42.4676,0.6276,4.945042e-02,-1.3058,1,1,0.943233
42.4676,0.8368,3.410142e-02,-1.4672,1,1,0.944796
42.4676,1.0460,1.405416e-02,-1.8522,1,1,0.945842
42.4676,1.2552,1.670720e-02,-1.7771,1,1,0.945101
42.4676,1.4644,4.748809e-02,-1.3234,1,1,0.944731
42.4676,1.6736,3.201771e-02,-1.4946,1,1,0.943739
42.4676,1.8828,1.373958e-02,-1.8620,1,1,0.944078
42.4676,2.0920,1.795964e-02,-1.7457,1,1,0.944989
42.4676,2.3012,4.596434e-03,-2.3376,1,1,0.946203
42.4676,2.5104,3.100953e-02,-1.5085,1,1,0.947653
42.4676,2.7196,6.593598e-03,-2.1809,1,1,0.948162
42.4676,2.9288,1.260853e-02,-1.8993,1,1,0.947376
42.4676,3.1380,7.959182e-03,-2.0991,1,1,0.947249
42.4676,3.3472,4.421526e-02,-1.3544,1,1,0.946965
42.4676,3.5564,2.467000e-02,-1.6078,1,1,0.948192
42.4676,3.7656,2.676746e-02,-1.5724,1,1,0.949792
42.4676,3.9748,1.044626e-02,-1.9810,1,1,0.951700
42.4676,4.1840,9.693311e-03,-2.0135,1,1,0.953490
42.4676,4.3932,1.835930e-02,-1.7361,1,1,0.953828
42.4676,4.6024,3.945279e-03,-2.4039,1,1,0.953357
42.4676,4.8116,6.387769e-03,-2.1947,1,1,0.953181
42.4676,5.0208,1.367033e-02,-1.8642,1,1,0.953363
42.6768,0.0000,3.171106e-02,-1.4988,1,1,0.942014
42.6768,0.2092,7.306528e-01,-0.1363,1,1,0.943233
42.6768,0.4184,1.533186e-02,-1.8144,1,1,0.944796
42.6768,0.6276,1.415694e-02,-1.8490,1,1,0.945842
42.6768,0.8368,1.462886e-02,-1.8348,1,1,0.945101
42.6768,1.0460,1.493753e-01,-0.8257,1,1,0.944731
42.6768,1.2552,1.653380e-02,-1.7816,1,1,0.943739
42.6768,1.4644,1.755914e-02,-1.7555,1,1,0.944078
42.6768,1.6736,4.395718e-02,-1.3570,1,1,0.944989
42.6768,1.8828,7.304291e-02,-1.1364,1,1,0.946203
42.6768,2.0920,2.779657e-02,-1.5560,1,1,0.947653
42.6768,2.3012,1.934561e-02,-1.7134,1,1,0.948162
42.6768,2.5104,1.927962e-02,-1.7149,1,1,0.947376
42.6768,2.7196,1.236835e-02,-1.9077,1,1,0.947249
42.6768,2.9288,4.364664e-02,-1.3600,1,1,0.946965
42.6768,3.1380,1.554500e-02,-1.8084,1,1,0.948192
42.6768,3.3472,7.465993e-03,-2.1269,1,1,0.949792
42.6768,3.5564,2.125681e-02,-1.6725,1,1,0.951700
42.6768,3.7656,2.521381e-02,-1.5984,1,1,0.953490
42.6768,3.9748,2.192411e-02,-1.6591,1,1,0.953828
42.6768,4.1840,2.889757e-02,-1.5391,1,1,0.953357
42.6768,4.3932,2.363376e-02,-1.6265,1,1,0.953181
42.6768,4.6024,4.851854e-02,-1.3141,1,1,0.953363
42.6768,4.8116,2.529563e-02,-1.5970,1,1,0.954757
42.6768,5.0208,1.309286e-02,-1.8830,1,1,0.956305
42.8860,0.0000,3.440365e-02,-1.4634,1,1,0.944796
42.8860,0.2092,3.336594e-03,-2.4767,1,1,0.945842
42.8860,0.4184,1.625556e-02,-1.7890,1,1,0.945101
42.8860,0.6276,1.229012e-01,-0.9104,1,1,0.944731
42.8860,0.8368,2.347703e-01,-0.6294,1,1,0.943739
42.8860,1.0460,5.794260e-02,-1.2370,1,1,0.944078
42.8860,1.2552,8.781192e-03,-2.0564,1,1,0.944989
42.8860,1.4644,2.080609e-02,-1.6818,1,1,0.946203
42.8860,1.6736,4.001762e-02,-1.3977,1,1,0.947653
42.8860,1.8828,7.700126e-03,-2.1135,1,1,0.948162
42.8860,2.0920,5.214089e-02,-1.2828,1,1,0.947376
42.8860,2.3012,1.265508e-02,-1.8977,1,1,0.947249
42.8860,2.5104,8.520033e-03,-2.0696,1,1,0.946965
42.8860,2.7196,9.704071e-03,-2.0130,1,1,0.948192
42.8860,2.9288,3.530603e-03,-2.4522,1,1,0.949792
42.8860,3.1380,6.195280e-03,-2.2079,1,1,0.951700
42.8860,3.3472,1.930453e-02,-1.7143,1,1,0.953490
42.8860,3.5564,1.401935e-02,-1.8533,1,1,0.953828
42.8860,3.7656,6.427017e-03,-2.1920,1,1,0.953357
42.8860,3.9748,1.171164e-02,-1.9314,1,1,0.953181
42.8860,4.1840,2.065443e-02,-1.6850,1,1,0.953363
42.8860,4.3932,1.424615e-02,-1.8463,1,1,0.954757
42.8860,4.6024,1.932225e-02,-1.7139,1,1,0.956305
42.8860,4.8116,1.103705e-02,-1.9571,1,1,0.958084
42.8860,5.0208,9.964596e-03,-2.0015,1,1,0.959607
43.0952,0.0000,2.176765e-02,-1.6622,1,1,0.945101
43.0952,0.2092,1.539317e-03,-2.8127,1,1,0.945842
43.0952,0.4184,1.268654e-03,-2.8967,1,1,0.944796
43.0952,0.6276,6.663161e-03,-2.1763,1,1,0.944078
43.0952,0.8368,3.341481e-03,-2.4761,1,1,0.944989
43.0952,1.0460,4.366929e-02,-1.3598,1,1,0.946203
43.0952,1.2552,3.140226e-01,-0.5030,1,1,0.947653
43.0952,1.4644,9.878290e-02,-1.0053,1,1,0.948162
43.0952,1.6736,1.224495e-01,-0.9120,1,1,0.947376
43.0952,1.8828,1.212156e-02,-1.9164,1,1,0.947249
43.0952,2.0920,4.342797e-03,-2.3622,1,1,0.946965
43.0952,2.3012,9.907406e-03,-2.0040,1,1,0.948192
43.0952,2.5104,4.681237e-03,-2.3296,1,1,0.949792
43.0952,2.7196,2.052917e-02,-1.6876,1,1,0.951700
43.0952,2.9288,5.542969e-02,-1.2563,1,1,0.953490
43.0952,3.1380,6.436141e-03,-2.1914,1,1,0.953828
43.0952,3.3472,1.832970e-02,-1.7368,1,1,0.953357
43.0952,3.5564,1.001644e-02,-1.9993,1,1,0.953181
43.0952,3.7656,6.387951e-03,-2.1946,1,1,0.953363
43.0952,3.9748,8.784958e-02,-1.0563,1,1,0.954757
43.0952,4.1840,4.059544e-02,-1.3915,1,1,0.956305
43.0952,4.3932,7.520490e-03,-2.1238,1,1,0.958084
43.0952,4.6024,8.906633e-03,-2.0503,1,1,0.959607
43.0952,4.8116,2.613831e-02,-1.5827,1,1,0.959581
43.0952,5.0208,1.410167e-02,-1.8507,1,1,0.959061
43.3044,0.0000,2.711544e-02,-1.5668,1,1,0.943739
43.3044,0.2092,2.320322e-03,-2.6345,1,1,0.944731
43.3044,0.4184,1.410104e-03,-2.8507,1,1,0.945101
43.3044,0.6276,1.130196e-02,-1.9468,1,1,0.946203
43.3044,0.8368,2.404663e-03,-2.6189,1,1,0.947653
43.3044,1.0460,3.883640e-03,-2.4108,1,1,0.948162
43.3044,1.2552,5.000053e-03,-2.3010,1,1,0.947376
43.3044,1.4644,1.268080e-02,-1.8969,1,1,0.947249
43.3044,1.6736,1.420998e-02,-1.8474,1,1,0.946965
43.3044,1.8828,9.314035e-02,-1.0309,1,1,0.948192
43.3044,2.0920,7.050884e-02,-1.1518,1,1,0.949792
43.3044,2.3012,1.483627e-02,-1.8287,1,1,0.951700
43.3044,2.5104,2.720928e-02,-1.5653,1,1,0.953490
43.3044,2.7196,4.560616e-03,-2.3410,1,1,0.953828
43.3044,2.9288,3.845513e-03,-2.4150,1,1,0.953357
43.3044,3.1380,6.931611e-03,-2.1592,1,1,0.953181
43.3044,3.3472,1.372006e-02,-1.8626,1,1,0.953363
43.3044,3.5564,1.619240e-02,-1.7907,1,1,0.954757
43.3044,3.7656,3.263187e-02,-1.4864,1,1,0.956305
43.3044,3.9748,2.598251e-02,-1.5853,1,1,0.958084
43.3044,4.1840,3.893256e-02,-1.4097,1,1,0.959607
43.3044,4.3932,2.359621e-02,-1.6272,1,1,0.959581
43.3044,4.6024,1.277626e-02,-1.8936,1,1,0.959061
43.3044,4.8116,1.160247e-02,-1.9354,1,1,0.958439
43.3044,5.0208,9.879299e-03,-2.0053,1,1,0.958309
43.5136,0.0000,3.608364e-02,-1.4427,1,1,0.944989
43.5136,0.2092,1.189765e-03,-2.9245,1,1,0.946203
43.5136,0.4184,1.385640e-03,-2.8583,1,1,0.947653
43.5136,0.6276,7.326998e-03,-2.1351,1,1,0.948162
43.5136,0.8368,1.428507e-03,-2.8451,1,1,0.947376
43.5136,1.0460,7.388611e-03,-2.1314,1,1,0.947249
43.5136,1.2552,1.935840e-03,-2.7131,1,1,0.946965
43.5136,1.4644,1.750052e-03,-2.7569,1,1,0.948192
43.5136,1.6736,4.703144e-03,-2.3276,1,1,0.949792
43.5136,1.8828,3.099359e-02,-1.5087,1,1,0.951700
43.5136,2.0920,1.579650e-02,-1.8014,1,1,0.953490
43.5136,2.3012,1.138686e-02,-1.9436,1,1,0.953828
43.5136,2.5104,4.253918e-02,-1.3712,1,1,0.953357
43.5136,2.7196,1.412848e-02,-1.8499,1,1,0.953181
43.5136,2.9288,2.891289e-02,-1.5389,1,1,0.953363
43.5136,3.1380,7.517167e-03,-2.1239,1,1,0.954757
43.5136,3.3472,5.097622e-03,-2.2926,1,1,0.956305
43.5136,3.5564,7.614639e-03,-2.1184,1,1,0.958084
43.5136,3.7656,8.723709e-03,-2.0593,1,1,0.959607
43.5136,3.9748,1.587169e-02,-1.7994,1,1,0.959581
43.5136,4.1840,1.921613e-02,-1.7163,1,1,0.959061
43.5136,4.3932,6.157545e-03,-2.2106,1,1,0.958439
43.5136,4.6024,3.968897e-02,-1.4013,1,1,0.958309
43.5136,4.8116,4.681881e-03,-2.3296,1,1,0.959197
43.5136,5.0208,1.323495e-02,-1.8783,1,1,0.960257
43.7228,0.0000,3.274213e-02,-1.4849,1,1,0.947653
43.7228,0.2092,1.420346e-02,-1.8476,1,1,0.948162
43.7228,0.4184,6.118776e-03,-2.2133,1,1,0.947376
43.7228,0.6276,1.224832e-03,-2.9119,1,1,0.947249
43.7228,0.8368,1.857676e-03,-2.7310,1,1,0.946965
43.7228,1.0460,1.635240e-03,-2.7864,1,1,0.948192
43.7228,1.2552,2.934466e-03,-2.5325,1,1,0.949792
43.7228,1.4644,2.778051e-03,-2.5563,1,1,0.951700
43.7228,1.6736,4.469570e-03,-2.3497,1,1,0.953490
43.7228,1.8828,2.950174e-03,-2.5302,1,1,0.953828
43.7228,2.0920,3.785343e-03,-2.4219,1,1,0.953357
43.7228,2.3012,5.106186e-02,-1.2919,1,1,0.953181
43.7228,2.5104,9.164212e-03,-2.0379,1,1,0.953363
43.7228,2.7196,2.184040e-02,-1.6607,1,1,0.954757
43.7228,2.9288,7.652653e-03,-2.1162,1,1,0.956305
43.7228,3.1380,4.269427e-02,-1.3696,1,1,0.958084
43.7228,3.3472,3.273432e-02,-1.4850,1,1,0.959607
43.7228,3.5564,1.327544e-02,-1.8770,1,1,0.959581
43.7228,3.7656,8.592778e-02,-1.0659,1,1,0.959061
43.7228,3.9748,2.844871e-02,-1.5459,1,1,0.958439
43.7228,4.1840,3.611025e-02,-1.4424,1,1,0.958309
43.7228,4.3932,1.827593e-02,-1.7381,1,1,0.959197
43.7228,4.6024,7.135270e-03,-2.1466,1,1,0.960257
43.7228,4.8116,9.818232e-03,-2.0080,1,1,0.961647
43.7228,5.0208,1.949877e-02,-1.7100,1,1,0.962865
43.9320,0.0000,2.925611e-02,-1.5338,1,1,0.947376
43.9320,0.2092,1.714063e-03,-2.7660,1,1,0.948162
43.9320,0.4184,2.405133e-03,-2.6189,1,1,0.947653
43.9320,0.6276,3.552764e-03,-2.4494,1,1,0.948192
43.9320,0.8368,1.868532e-03,-2.7285,1,1,0.949792
43.9320,1.0460,2.668101e-03,-2.5738,1,1,0.951700
43.9320,1.2552,3.260244e-02,-1.4867,1,1,0.953490
43.9320,1.4644,3.148526e-03,-2.5019,1,1,0.953828
43.9320,1.6736,3.346768e-03,-2.4754,1,1,0.953357
43.9320,1.8828,2.207513e-03,-2.6561,1,1,0.953181
43.9320,2.0920,3.612942e-03,-2.4421,1,1,0.953363
43.9320,2.3012,4.312430e-03,-2.3653,1,1,0.954757
43.9320,2.5104,6.693573e-03,-2.1743,1,1,0.956305
43.9320,2.7196,1.124024e-02,-1.9492,1,1,0.958084
43.9320,2.9288,1.098688e-02,-1.9591,1,1,0.959607
43.9320,3.1380,9.092132e-03,-2.0413,1,1,0.959581
43.9320,3.3472,1.043663e-02,-1.9814,1,1,0.959061
43.9320,3.5564,1.818295e-02,-1.7403,1,1,0.958439
43.9320,3.7656,8.903171e-03,-2.0505,1,1,0.958309
43.9320,3.9748,1.699497e-02,-1.7697,1,1,0.959197
43.9320,4.1840,5.919022e-02,-1.2278,1,1,0.960257
43.9320,4.3932,1.246520e-02,-1.9043,1,1,0.961647
43.9320,4.6024,1.236650e-02,-1.9078,1,1,0.962865
43.9320,4.8116,1.402688e-02,-1.8530,1,1,0.962632
43.9320,5.0208,3.559634e-02,-1.4486,1,1,0.961987
44.1412,0.0000,3.968890e-02,-1.4013,1,1,0.946965
44.1412,0.2092,1.534495e-03,-2.8140,1,1,0.948192
44.1412,0.4184,1.803521e-03,-2.7439,1,1,0.949792
44.1412,0.6276,4.094260e-02,-1.3878,1,1,0.951700
44.1412,0.8368,2.671244e-03,-2.5733,1,1,0.953490
44.1412,1.0460,2.148587e-03,-2.6678,1,1,0.953828
44.1412,1.2552,2.644960e-03,-2.5776,1,1,0.953357
44.1412,1.4644,1.922190e-03,-2.7162,1,1,0.953181
44.1412,1.6736,2.921906e-03,-2.5343,1,1,0.953363
44.1412,1.8828,4.620642e-03,-2.3353,1,1,0.954757
44.1412,2.0920,6.504525e-03,-2.1868,1,1,0.956305
44.1412,2.3012,7.288232e-03,-2.1374,1,1,0.958084
44.1412,2.5104,6.028457e-03,-2.2198,1,1,0.959607
44.1412,2.7196,6.307617e-03,-2.2001,1,1,0.959581
44.1412,2.9288,4.113650e-03,-2.3858,1,1,0.959061
44.1412,3.1380,7.409892e-02,-1.1302,1,1,0.958439
