F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
32.8444,-2.1424,-10.0712,1.306946e-03,-2.8837,0,0,0.000001
32.8444,-1.9332,-9.9666,1.268670e-02,-1.8967,0,0,0.000001
32.8444,-1.7240,-9.8620,2.267622e-03,-2.6444,0,0,0.000001
32.8444,-1.5148,-9.7574,1.480665e-02,-1.8295,0,0,0.000001
32.8444,-1.3056,-9.6528,8.651301e-04,-3.0629,0,0,0.000002
32.8444,-1.0964,-9.5482,1.023908e-03,-2.9897,0,0,0.000002
32.8444,-0.8872,-9.4436,5.886464e-04,-3.2301,0,0,0.000003
32.8444,-0.6780,-9.3390,5.912763e-04,-3.2282,0,0,0.000003
32.8444,-0.4688,-9.2344,4.006302e-03,-2.3973,0,0,0.000003
32.8444,-0.2596,-9.1298,7.427276e-04,-3.1292,0,0,0.000003
32.8444,-0.0504,-9.0252,4.882712e-04,-3.3113,0,0,0.000084
32.8444,0.1588,-8.9206,1.604322e-02,-1.7947,0,1,0.609920
32.8444,0.3680,-8.8160,2.706151e+00,0.4324,1,1,1.183529
32.8444,0.5772,-8.7114,1.323678e+00,0.1218,1,1,1.197179
32.8444,0.7864,-8.6068,1.282942e+00,0.1082,1,1,1.156437
32.8444,0.9956,-8.5022,1.180349e+00,0.0720,1,1,1.208133
32.8444,1.2048,-8.3976,1.679908e+00,0.2253,1,1,1.153971
32.8444,1.4140,-8.2930,2.506085e+00,0.3990,1,1,1.081777
32.8444,1.6232,-8.1884,9.578759e-01,-0.0187,1,1,1.096961
32.8444,1.8324,-8.0838,1.687135e+00,0.2271,1,1,0.983436
32.8444,2.0416,-7.9792,1.748234e+00,0.2426,1,1,0.976768
32.8444,2.2508,-7.8746,1.004206e+00,0.0018,1,1,1.043121
32.8444,2.4600,-7.7700,8.378575e-01,-0.0768,1,1,0.981044
32.8444,2.6692,-7.6654,9.457990e-01,-0.0242,1,1,1.015001
32.8444,2.8784,-7.5608,7.680112e-01,-0.1146,1,1,1.057574
32.8444,3.0876,-7.4562,6.407569e-01,-0.1933,1,1,0.985651
32.8444,3.2968,-7.3516,7.607808e-01,-0.1187,1,1,0.999988
32.8444,3.5060,-7.2470,1.048481e+00,0.0206,1,1,1.059706
32.8444,3.7152,-7.1424,5.680045e-01,-0.2456,1,1,1.063802
32.8444,3.9244,-7.0378,3.207532e-01,-0.4938,1,1,1.075872
32.8444,4.1336,-6.9332,1.669830e-01,-0.7773,1,1,0.954778
32.8444,4.3428,-6.8286,1.021554e-01,-0.9907,1,1,0.908239
32.8444,4.5520,-6.7240,1.255371e-01,-0.9012,1,1,0.896821
32.8444,4.7612,-6.6194,2.468719e+00,0.3925,1,1,0.884802
32.8444,4.9704,-6.5148,7.757955e-01,-0.1103,1,1,0.877382
32.8444,5.1796,-6.4102,8.245309e-01,-0.0838,1,1,0.871656
32.8444,5.3888,-6.3056,6.261372e-01,-0.2033,1,1,0.864382
32.8444,5.5980,-6.2010,6.195673e-01,-0.2079,1,1,0.853634
32.8444,5.8072,-6.0964,6.023776e-01,-0.2201,1,1,0.843905
32.8444,6.0164,-5.9918,2.447270e-01,-0.6113,1,1,0.836759
32.8444,6.2256,-5.8872,1.075079e-01,-0.9686,1,1,0.821521
32.8444,6.4348,-5.7826,3.119249e-01,-0.5060,1,1,0.805509
32.8444,6.6440,-5.6780,7.612055e-01,-0.1185,1,1,0.782200
32.8444,6.8532,-5.5734,3.788148e-01,-0.4216,1,1,0.763310
32.8444,7.0624,-5.4688,4.767514e-01,-0.3217,1,1,0.650078
32.8444,7.2716,-5.3642,5.693686e-01,-0.2446,1,1,0.502485
32.8444,7.4808,-5.2596,7.473112e-01,-0.1265,1,1,0.254339
32.8444,7.6900,-5.1550,8.497186e-01,-0.0707,0,0,0.001484
32.8444,7.8992,-5.0504,1.557438e+00,0.1924,0,0,0.000001
33.0536,-8.0000,-13.0000,2.047950e-02,-1.6887,0,0,0.000001
33.0536,-7.7908,-12.8954,2.027851e-02,-1.6930,0,0,0.000001
33.0536,-7.5816,-12.7908,2.097413e-02,-1.6783,0,0,0.000001
33.0536,-7.3724,-12.6862,2.051341e-02,-1.6880,0,0,0.000001
33.0536,-7.1632,-12.5816,7.873942e-04,-3.1038,0,0,0.000001
33.0536,-6.9540,-12.4770,7.616227e-04,-3.1183,0,0,0.000002
33.0536,-6.7448,-12.3724,4.325746e-03,-2.3639,0,0,0.000001
33.0536,-6.5356,-12.2678,7.926916e-04,-3.1009,0,0,0.000001
33.0536,-6.3264,-12.1632,5.381553e-04,-3.2691,0,0,0.000001
33.0536,-6.1172,-12.0586,4.884931e-04,-3.3111,0,0,0.000003
33.0536,-5.9080,-11.9540,4.260718e-03,-2.3705,0,0,0.000001
33.0536,-5.6988,-11.8494,4.798751e-04,-3.3189,0,0,0.000001
33.0536,-5.4896,-11.7448,1.870748e-03,-2.7280,0,0,0.000001
33.0536,-5.2804,-11.6402,8.385690e-04,-3.0765,0,0,0.000001
33.0536,-5.0712,-11.5356,2.249074e-03,-2.6480,0,0,0.000001
33.0536,-4.8620,-11.4310,3.091669e-02,-1.5098,0,0,0.000001
33.0536,-4.6528,-11.3264,4.544588e-02,-1.3425,0,0,0.000002
33.0536,-4.4436,-11.2218,8.931342e-04,-3.0491,0,0,0.000002
33.0536,-4.2344,-11.1172,2.717702e-02,-1.5658,0,0,0.000012
33.0536,-4.0252,-11.0126,4.533492e-04,-3.3436,0,0,0.000001
33.0536,-3.8160,-10.9080,7.569416e-04,-3.1209,0,0,0.000001
33.0536,-3.6068,-10.8034,3.081602e-03,-2.5112,0,0,0.000001
33.0536,-3.3976,-10.6988,4.652030e-03,-2.3324,0,0,0.000017
33.0536,-3.1884,-10.5942,1.384532e-03,-2.8587,0,0,0.000033
33.0536,-2.9792,-10.4896,4.850369e-04,-3.3142,0,0,0.000010
33.0536,-2.7700,-10.3850,1.961241e-02,-1.7075,0,0,0.000010
33.0536,-2.5608,-10.2804,9.666517e-04,-3.0147,0,0,0.000002
33.0536,-2.3516,-10.1758,4.342987e-04,-3.3622,0,0,0.000001
33.0536,-2.1424,-10.0712,1.263762e-03,-2.8983,0,0,0.000001
33.0536,-1.9332,-9.9666,1.403737e-03,-2.8527,0,0,0.000001
33.0536,-1.7240,-9.8620,2.311820e-03,-2.6360,0,0,0.000001
33.0536,-1.5148,-9.7574,7.657332e-03,-2.1159,0,0,0.000002
33.0536,-1.3056,-9.6528,4.376335e-04,-3.3589,0,0,0.000002
33.0536,-1.0964,-9.5482,8.379818e-04,-3.0768,0,0,0.000002
33.0536,-0.8872,-9.4436,6.889529e-04,-3.1618,0,0,0.000003
33.0536,-0.6780,-9.3390,1.033420e-03,-2.9857,0,0,0.000003
33.0536,-0.4688,-9.2344,6.579256e-03,-2.1818,0,0,0.000003
33.0536,-0.2596,-9.1298,6.547519e-03,-2.1839,0,0,0.000003
33.0536,-0.0504,-9.0252,5.947310e-04,-3.2257,0,0,0.000065
33.0536,0.1588,-8.9206,5.255693e-03,-2.2794,0,1,0.967879
33.0536,0.3680,-8.8160,2.494907e+00,0.3971,1,1,1.194027
33.0536,0.5772,-8.7114,9.778793e-01,-0.0097,1,1,1.227317
33.0536,0.7864,-8.6068,3.166224e+00,0.5005,1,1,1.096383
33.0536,0.9956,-8.5022,1.467435e+00,0.1666,1,1,1.196541
33.0536,1.2048,-8.3976,1.827641e+00,0.2619,1,1,1.133243
33.0536,1.4140,-8.2930,2.515317e+00,0.4006,1,1,1.098645
33.0536,1.6232,-8.1884,1.566897e+00,0.1950,1,1,1.032458
33.0536,1.8324,-8.0838,2.420701e+00,0.3839,1,1,1.002131
33.0536,2.0416,-7.9792,1.126020e+00,0.0515,1,1,0.993393
33.0536,2.2508,-7.8746,6.890110e-01,-0.1618,1,1,0.999177
33.0536,2.4600,-7.7700,1.022907e+00,0.0098,1,1,0.965793
33.0536,2.6692,-7.6654,9.170895e-01,-0.0376,1,1,1.028252
33.0536,2.8784,-7.5608,9.281922e-01,-0.0324,1,1,1.048843
33.0536,3.0876,-7.4562,1.427764e+00,0.1547,1,1,0.973192
33.0536,3.2968,-7.3516,8.968996e-01,-0.0473,1,1,0.930991
33.0536,3.5060,-7.2470,8.675197e-01,-0.0617,1,1,1.048098
33.0536,3.7152,-7.1424,6.325244e-01,-0.1989,1,1,1.069497
33.0536,3.9244,-7.0378,2.692449e-01,-0.5699,1,1,1.092746
33.0536,4.1336,-6.9332,2.773238e-01,-0.5570,1,1,0.957112
33.0536,4.3428,-6.8286,9.634073e-02,-1.0162,1,1,0.906813
33.0536,4.5520,-6.7240,8.966722e-02,-1.0474,1,1,0.897666
33.0536,4.7612,-6.6194,8.183046e-02,-1.0871,1,1,0.888560
33.0536,4.9704,-6.5148,5.349076e-01,-0.2717,1,1,0.882268
33.0536,5.1796,-6.4102,2.786095e+00,0.4450,1,1,0.875766
33.0536,5.3888,-6.3056,4.404210e-01,-0.3561,1,1,0.864662
33.0536,5.5980,-6.2010,4.195673e-01,-0.3772,1,1,0.853123
33.0536,5.8072,-6.0964,5.553108e-01,-0.2555,1,1,0.847736
33.0536,6.0164,-5.9918,3.074265e-01,-0.5123,1,1,0.837323
33.0536,6.2256,-5.8872,1.417803e-01,-0.8484,1,1,0.823046
33.0536,6.4348,-5.7826,1.960212e-01,-0.7077,1,1,0.807920
33.0536,6.6440,-5.6780,6.638681e-01,-0.1779,1,1,0.781897
33.0536,6.8532,-5.5734,5.431335e-01,-0.2651,1,1,0.768336
33.0536,7.0624,-5.4688,4.659730e-01,-0.3316,1,1,0.658437
33.0536,7.2716,-5.3642,3.228332e-01,-0.4910,1,1,0.511260
33.0536,7.4808,-5.2596,5.121391e-01,-0.2906,1,1,0.277363
33.0536,7.6900,-5.1550,2.699045e+00,0.4312,0,0,0.002260
33.0536,7.8992,-5.0504,2.694773e+00,0.4305,0,0,0.000001
33.2628,-8.0000,-13.0000,2.047950e-02,-1.6887,0,0,0.000001
33.2628,-7.7908,-12.8954,2.027850e-02,-1.6930,0,0,0.000001
33.2628,-7.5816,-12.7908,2.097413e-02,-1.6783,0,0,0.000001
33.2628,-7.3724,-12.6862,7.083628e-04,-3.1497,0,0,0.000002
33.2628,-7.1632,-12.5816,5.668731e-04,-3.2465,0,0,0.000001
33.2628,-6.9540,-12.4770,6.967381e-04,-3.1569,0,0,0.000005
33.2628,-6.7448,-12.3724,1.518456e-03,-2.8186,0,0,0.000001
33.2628,-6.5356,-12.2678,8.668377e-04,-3.0621,0,0,0.000001
33.2628,-6.3264,-12.1632,5.870171e-04,-3.2313,0,0,0.000001
33.2628,-6.1172,-12.0586,4.669510e-04,-3.3307,0,0,0.000005
33.2628,-5.9080,-11.9540,1.910397e-03,-2.7189,0,0,0.000001
33.2628,-5.6988,-11.8494,9.087428e-04,-3.0416,0,0,0.000001
33.2628,-5.4896,-11.7448,1.179513e-02,-1.9283,0,0,0.000001
33.2628,-5.2804,-11.6402,7.139216e-04,-3.1463,0,0,0.000001
33.2628,-5.0712,-11.5356,4.407991e-04,-3.3558,0,0,0.000001
33.2628,-4.8620,-11.4310,1.911752e-02,-1.7186,0,0,0.000001
33.2628,-4.6528,-11.3264,8.363551e-02,-1.0776,0,0,0.000003
33.2628,-4.4436,-11.2218,1.218625e-03,-2.9141,0,0,0.000001
33.2628,-4.2344,-11.1172,2.816621e-02,-1.5503,0,0,0.000037
33.2628,-4.0252,-11.0126,7.109422e-04,-3.1482,0,0,0.000001
33.2628,-3.8160,-10.9080,4.610719e-04,-3.3362,0,0,0.000001
33.2628,-3.6068,-10.8034,1.893114e-03,-2.7228,0,0,0.000001
33.2628,-3.3976,-10.6988,5.727135e-04,-3.2421,0,0,0.000022
33.2628,-3.1884,-10.5942,3.538851e-02,-1.4511,0,0,0.000001
33.2628,-2.9792,-10.4896,4.275271e-04,-3.3690,0,0,0.000092
33.2628,-2.7700,-10.3850,1.293143e-02,-1.8884,0,0,0.000006
33.2628,-2.5608,-10.2804,9.085487e-04,-3.0417,0,0,0.000001
33.2628,-2.3516,-10.1758,4.385878e-04,-3.3579,0,0,0.000001
33.2628,-2.1424,-10.0712,2.033987e-03,-2.6917,0,0,0.000001
33.2628,-1.9332,-9.9666,4.451455e-04,-3.3515,0,0,0.000001
33.2628,-1.7240,-9.8620,2.729249e-03,-2.5640,0,0,0.000001
33.2628,-1.5148,-9.7574,4.516926e-04,-3.3452,0,0,0.000002
33.2628,-1.3056,-9.6528,4.376301e-04,-3.3589,0,0,0.000002
33.2628,-1.0964,-9.5482,4.461832e-04,-3.3505,0,0,0.000002
33.2628,-0.8872,-9.4436,5.527896e-04,-3.2574,0,0,0.000003
33.2628,-0.6780,-9.3390,2.152409e-03,-2.6671,0,0,0.000003
33.2628,-0.4688,-9.2344,2.065306e-02,-1.6850,0,0,0.000003
33.2628,-0.2596,-9.1298,5.561089e-03,-2.2548,0,0,0.000003
33.2628,-0.0504,-9.0252,5.709447e-04,-3.2434,0,0,0.000046
33.2628,0.1588,-8.9206,5.992972e-02,-1.2224,0,1,0.338429
33.2628,0.3680,-8.8160,1.308619e+00,0.1168,1,1,1.069561
33.2628,0.5772,-8.7114,2.358460e+00,0.3726,1,1,1.117811
33.2628,0.7864,-8.6068,2.132187e+00,0.3288,1,1,1.074431
33.2628,0.9956,-8.5022,1.975962e+00,0.2958,1,1,1.157953
33.2628,1.2048,-8.3976,2.417481e+00,0.3834,1,1,1.103751
33.2628,1.4140,-8.2930,2.896682e+00,0.4619,1,1,1.105896
33.2628,1.6232,-8.1884,1.039739e+00,0.0169,1,1,1.077399
33.2628,1.8324,-8.0838,1.229441e+00,0.0897,1,1,0.992538
33.2628,2.0416,-7.9792,1.326300e+00,0.1226,1,1,1.011931
33.2628,2.2508,-7.8746,1.059531e+00,0.0251,1,1,0.961181
33.2628,2.4600,-7.7700,1.104156e+00,0.0430,1,1,1.021248
33.2628,2.6692,-7.6654,8.742083e-01,-0.0584,1,1,1.010181
33.2628,2.8784,-7.5608,1.253228e+00,0.0980,1,1,1.053684
33.2628,3.0876,-7.4562,6.406315e-01,-0.1934,1,1,0.997606
33.2628,3.2968,-7.3516,1.307433e+00,0.1164,1,1,1.038615
33.2628,3.5060,-7.2470,6.885835e-01,-0.1620,1,1,1.006396
33.2628,3.7152,-7.1424,7.243732e-01,-0.1400,1,1,1.070054
33.2628,3.9244,-7.0378,4.060055e-01,-0.3915,1,1,1.097104
33.2628,4.1336,-6.9332,1.419198e-01,-0.8480,1,1,0.955513
33.2628,4.3428,-6.8286,9.772941e-02,-1.0100,1,1,0.907798
33.2628,4.5520,-6.7240,2.122240e-01,-0.6732,1,1,0.895826
33.2628,4.7612,-6.6194,7.673990e-02,-1.1150,1,1,0.887892
33.2628,4.9704,-6.5148,3.040535e-01,-0.5171,1,1,0.882091
33.2628,5.1796,-6.4102,6.414724e-01,-0.1928,1,1,0.874421
33.2628,5.3888,-6.3056,4.636268e-01,-0.3338,1,1,0.863741
33.2628,5.5980,-6.2010,5.478748e-01,-0.2613,1,1,0.857028
33.2628,5.8072,-6.0964,2.820647e-01,-0.5497,1,1,0.849684
33.2628,6.0164,-5.9918,2.961061e-01,-0.5286,1,1,0.837310
33.2628,6.2256,-5.8872,1.130608e-01,-0.9467,1,1,0.825264
33.2628,6.4348,-5.7826,1.958049e-01,-0.7082,1,1,0.805722
33.2628,6.6440,-5.6780,4.774821e-01,-0.3210,1,1,0.780083
33.2628,6.8532,-5.5734,4.043048e-01,-0.3933,1,1,0.767836
33.2628,7.0624,-5.4688,2.931471e-01,-0.5329,1,1,0.660304
33.2628,7.2716,-5.3642,4.019800e-01,-0.3958,1,1,0.517920
33.2628,7.4808,-5.2596,2.914416e-01,-0.5354,1,1,0.298274
33.2628,7.6900,-5.1550,6.614281e-01,-0.1795,0,0,0.003352
33.2628,7.8992,-5.0504,3.208055e+00,0.5062,0,0,0.000001
33.4720,-8.0000,-13.0000,2.047949e-02,-1.6887,0,0,0.000001
33.4720,-7.7908,-12.8954,2.027850e-02,-1.6930,0,0,0.000001
33.4720,-7.5816,-12.7908,2.097412e-02,-1.6783,0,0,0.000001
33.4720,-7.3724,-12.6862,4.763827e-04,-3.3220,0,0,0.000002
33.4720,-7.1632,-12.5816,5.088795e-04,-3.2934,0,0,0.000001
33.4720,-6.9540,-12.4770,1.283398e-03,-2.8916,0,0,0.000007
33.4720,-6.7448,-12.3724,4.810736e-04,-3.3178,0,0,0.000001
33.4720,-6.5356,-12.2678,1.204053e-03,-2.9194,0,0,0.000001
33.4720,-6.3264,-12.1632,4.503410e-04,-3.3465,0,0,0.000001
33.4720,-6.1172,-12.0586,6.203294e-04,-3.2074,0,0,0.000002
33.4720,-5.9080,-11.9540,9.365588e-04,-3.0285,0,0,0.000001
33.4720,-5.6988,-11.8494,1.164561e-03,-2.9338,0,0,0.000001
33.4720,-5.4896,-11.7448,3.049928e-02,-1.5157,0,0,0.000001
33.4720,-5.2804,-11.6402,1.049473e-03,-2.9790,0,0,0.000001
33.4720,-5.0712,-11.5356,1.254832e-03,-2.9014,0,0,0.000001
33.4720,-4.8620,-11.4310,7.780882e-03,-2.1090,0,0,0.000001
33.4720,-4.6528,-11.3264,4.120097e-02,-1.3851,0,0,0.000013
33.4720,-4.4436,-11.2218,2.832131e-03,-2.5479,0,0,0.000002
33.4720,-4.2344,-11.1172,1.997688e-02,-1.6995,0,0,0.000015
33.4720,-4.0252,-11.0126,1.013304e-03,-2.9943,0,0,0.000001
33.4720,-3.8160,-10.9080,5.715947e-04,-3.2429,0,0,0.000000
33.4720,-3.6068,-10.8034,3.324224e-02,-1.4783,0,0,0.000001
33.4720,-3.3976,-10.6988,6.797329e-04,-3.1677,0,0,0.000054
33.4720,-3.1884,-10.5942,1.642831e-03,-2.7844,0,0,0.000004
33.4720,-2.9792,-10.4896,4.909492e-04,-3.3090,0,0,0.000031
33.4720,-2.7700,-10.3850,9.388146e-03,-2.0274,0,0,0.000005
33.4720,-2.5608,-10.2804,1.525562e-03,-2.8166,0,0,0.000001
33.4720,-2.3516,-10.1758,4.572239e-04,-3.3399,0,0,0.000001
33.4720,-2.1424,-10.0712,2.942338e-03,-2.5313,0,0,0.000001
33.4720,-1.9332,-9.9666,5.914602e-04,-3.2281,0,0,0.000001
33.4720,-1.7240,-9.8620,3.076296e-03,-2.5120,0,0,0.000001
33.4720,-1.5148,-9.7574,1.602466e-03,-2.7952,0,0,0.000002
33.4720,-1.3056,-9.6528,7.058870e-03,-2.1513,0,0,0.000002
33.4720,-1.0964,-9.5482,2.374760e-03,-2.6244,0,0,0.000002
33.4720,-0.8872,-9.4436,1.837751e-02,-1.7357,0,0,0.000003
33.4720,-0.6780,-9.3390,3.686755e-03,-2.4334,0,0,0.000003
33.4720,-0.4688,-9.2344,5.957379e-03,-2.2249,0,0,0.000003
33.4720,-0.2596,-9.1298,7.938721e-03,-2.1002,0,0,0.000003
33.4720,-0.0504,-9.0252,5.161511e-04,-3.2872,0,0,0.000035
33.4720,0.1588,-8.9206,1.751137e-02,-1.7567,0,1,0.865141
33.4720,0.3680,-8.8160,2.421827e+00,0.3841,1,1,1.215135
33.4720,0.5772,-8.7114,1.270752e+00,0.1041,1,1,1.310219
33.4720,0.7864,-8.6068,3.092049e+00,0.4902,1,1,1.232925
33.4720,0.9956,-8.5022,1.615514e+00,0.2083,1,1,1.096355
33.4720,1.2048,-8.3976,1.378375e+00,0.1394,1,1,1.010773
33.4720,1.4140,-8.2930,2.399385e+00,0.3801,1,1,1.068410
33.4720,1.6232,-8.1884,1.298608e+00,0.1135,1,1,1.030386
33.4720,1.8324,-8.0838,1.075660e+00,0.0317,1,1,1.079150
33.4720,2.0416,-7.9792,1.054342e+00,0.0230,1,1,1.016012
33.4720,2.2508,-7.8746,1.054177e+00,0.0229,1,1,1.036036
33.4720,2.4600,-7.7700,7.948754e-01,-0.0997,1,1,0.992307
33.4720,2.6692,-7.6654,8.077352e-01,-0.0927,1,1,1.010891
33.4720,2.8784,-7.5608,7.873803e-01,-0.1038,1,1,1.065744
33.4720,3.0876,-7.4562,7.360913e-01,-0.1331,1,1,0.962266
33.4720,3.2968,-7.3516,8.138150e-01,-0.0895,1,1,0.989480
33.4720,3.5060,-7.2470,6.944159e-01,-0.1584,1,1,1.061413
33.4720,3.7152,-7.1424,6.743166e-01,-0.1711,1,1,1.070802
33.4720,3.9244,-7.0378,3.272057e-01,-0.4852,1,1,1.096809
33.4720,4.1336,-6.9332,1.564932e-01,-0.8055,1,1,0.959452
33.4720,4.3428,-6.8286,1.221042e-01,-0.9133,1,1,0.911702
33.4720,4.5520,-6.7240,1.286326e-01,-0.8906,1,1,0.898877
33.4720,4.7612,-6.6194,1.763693e-01,-0.7536,1,1,0.890484
33.4720,4.9704,-6.5148,2.550599e-01,-0.5934,1,1,0.883949
33.4720,5.1796,-6.4102,3.006136e-01,-0.5220,1,1,0.875936
33.4720,5.3888,-6.3056,1.665690e+00,0.2216,1,1,0.866868
33.4720,5.5980,-6.2010,5.940122e-01,-0.2262,1,1,0.859312
33.4720,5.8072,-6.0964,3.103084e-01,-0.5082,1,1,0.849542
33.4720,6.0164,-5.9918,2.689769e-01,-0.5703,1,1,0.840460
33.4720,6.2256,-5.8872,1.179000e-01,-0.9285,1,1,0.828187
33.4720,6.4348,-5.7826,2.225783e-01,-0.6525,1,1,0.807827
33.4720,6.6440,-5.6780,5.890228e-01,-0.2299,1,1,0.782878
33.4720,6.8532,-5.5734,4.861938e-01,-0.3132,1,1,0.771305
33.4720,7.0624,-5.4688,2.829194e-01,-0.5483,1,1,0.662884
33.4720,7.2716,-5.3642,2.274531e-01,-0.6431,1,1,0.527835
33.4720,7.4808,-5.2596,1.911106e-01,-0.7187,1,1,0.315816
33.4720,7.6900,-5.1550,6.808384e-01,-0.1670,0,0,0.004934
33.4720,7.8992,-5.0504,1.542669e+00,0.1883,0,0,0.000001
33.6812,-8.0000,-13.0000,2.047950e-02,-1.6887,0,0,0.000001
33.6812,-7.7908,-12.8954,2.027850e-02,-1.6930,0,0,0.000001
33.6812,-7.5816,-12.7908,2.097412e-02,-1.6783,0,0,0.000001
33.6812,-7.3724,-12.6862,6.338849e-04,-3.1980,0,0,0.000002
33.6812,-7.1632,-12.5816,4.437940e-04,-3.3528,0,0,0.000001
33.6812,-6.9540,-12.4770,2.239545e-03,-2.6498,0,0,0.000003
33.6812,-6.7448,-12.3724,1.369888e-03,-2.8633,0,0,0.000001
33.6812,-6.5356,-12.2678,1.156018e-03,-2.9370,0,0,0.000001
33.6812,-6.3264,-12.1632,4.639891e-04,-3.3335,0,0,0.000001
33.6812,-6.1172,-12.0586,2.325857e-03,-2.6334,0,0,0.000001
33.6812,-5.9080,-11.9540,1.871082e-03,-2.7279,0,0,0.000001
33.6812,-5.6988,-11.8494,2.534460e-03,-2.5961,0,0,0.000001
33.6812,-5.4896,-11.7448,5.456628e-02,-1.2631,0,0,0.000001
33.6812,-5.2804,-11.6402,1.104157e-03,-2.9570,0,0,0.000001
33.6812,-5.0712,-11.5356,2.115848e-03,-2.6745,0,0,0.000001
33.6812,-4.8620,-11.4310,1.741740e-03,-2.7590,0,0,0.000001
33.6812,-4.6528,-11.3264,5.456768e-03,-2.2631,0,1,0.201591
33.6812,-4.4436,-11.2218,1.126443e-03,-2.9483,0,0,0.000003
33.6812,-4.2344,-11.1172,1.748750e-02,-1.7573,0,0,0.000004
33.6812,-4.0252,-11.0126,5.828284e-04,-3.2345,0,0,0.000001
33.6812,-3.8160,-10.9080,5.643681e-04,-3.2484,0,0,0.000000
33.6812,-3.6068,-10.8034,1.841972e-02,-1.7347,0,0,0.000003
33.6812,-3.3976,-10.6988,4.330194e-04,-3.3635,0,0,0.000001
33.6812,-3.1884,-10.5942,1.916866e-03,-2.7174,0,0,0.004766
33.6812,-2.9792,-10.4896,2.139275e-03,-2.6697,0,0,0.000337
33.6812,-2.7700,-10.3850,3.260933e-03,-2.4867,0,0,0.000004
33.6812,-2.5608,-10.2804,8.584971e-03,-2.0663,0,0,0.000001
33.6812,-2.3516,-10.1758,7.256795e-04,-3.1393,0,0,0.000001
33.6812,-2.1424,-10.0712,5.622012e-04,-3.2501,0,0,0.000001
33.6812,-1.9332,-9.9666,1.156298e-03,-2.9369,0,0,0.000001
33.6812,-1.7240,-9.8620,6.775969e-04,-3.1690,0,0,0.000001
33.6812,-1.5148,-9.7574,1.586973e-03,-2.7994,0,0,0.000002
33.6812,-1.3056,-9.6528,2.364950e-03,-2.6262,0,0,0.000002
33.6812,-1.0964,-9.5482,5.955968e-03,-2.2250,0,0,0.000002
33.6812,-0.8872,-9.4436,5.063348e-04,-3.2956,0,0,0.000003
33.6812,-0.6780,-9.3390,1.562266e-03,-2.8062,0,0,0.000003
33.6812,-0.4688,-9.2344,1.288402e-03,-2.8899,0,0,0.000003
33.6812,-0.2596,-9.1298,9.557174e-03,-2.0197,0,0,0.000003
33.6812,-0.0504,-9.0252,5.552174e-04,-3.2555,0,0,0.000027
33.6812,0.1588,-8.9206,1.501383e-02,-1.8235,0,1,0.348240
33.6812,0.3680,-8.8160,1.713883e+00,0.2340,1,1,1.086204
33.6812,0.5772,-8.7114,2.348712e+00,0.3708,1,1,1.110183
33.6812,0.7864,-8.6068,1.110258e+00,0.0454,1,1,1.066206
33.6812,0.9956,-8.5022,1.759323e+00,0.2453,1,1,1.097110
33.6812,1.2048,-8.3976,1.174884e+00,0.0700,1,1,1.040658
33.6812,1.4140,-8.2930,2.433230e+00,0.3862,1,1,1.037218
33.6812,1.6232,-8.1884,1.726883e+00,0.2373,1,1,1.135675
33.6812,1.8324,-8.0838,1.609984e+00,0.2068,1,1,1.028715
33.6812,2.0416,-7.9792,1.337906e+00,0.1264,1,1,1.014008
33.6812,2.2508,-7.8746,1.104656e+00,0.0432,1,1,1.009376
33.6812,2.4600,-7.7700,8.678773e-01,-0.0615,1,1,0.986169
33.6812,2.6692,-7.6654,1.010201e+00,0.0044,1,1,1.007489
33.6812,2.8784,-7.5608,1.143985e+00,0.0584,1,1,1.080733
33.6812,3.0876,-7.4562,5.132835e-01,-0.2896,1,1,0.931709
33.6812,3.2968,-7.3516,9.301215e-01,-0.0315,1,1,0.964171
33.6812,3.5060,-7.2470,7.326648e-01,-0.1351,1,1,0.989734
33.6812,3.7152,-7.1424,5.283485e-01,-0.2771,1,1,1.090132
33.6812,3.9244,-7.0378,3.351702e-01,-0.4747,1,1,1.093832
33.6812,4.1336,-6.9332,2.011963e-01,-0.6964,1,1,0.964385
33.6812,4.3428,-6.8286,6.983998e-02,-1.1559,1,1,0.910191
33.6812,4.5520,-6.7240,4.471821e-02,-1.3495,1,1,0.901234
33.6812,4.7612,-6.6194,4.753481e-02,-1.3230,1,1,0.895310
33.6812,4.9704,-6.5148,1.481392e-01,-0.8293,1,1,0.888745
33.6812,5.1796,-6.4102,7.278512e-01,-0.1380,1,1,0.879218
33.6812,5.3888,-6.3056,1.268319e+00,0.1032,1,1,0.867456
33.6812,5.5980,-6.2010,6.621254e-01,-0.1791,1,1,0.859227
33.6812,5.8072,-6.0964,7.086061e-01,-0.1496,1,1,0.852660
33.6812,6.0164,-5.9918,2.046705e-01,-0.6889,1,1,0.839771
33.6812,6.2256,-5.8872,1.000461e-01,-0.9998,1,1,0.828067
33.6812,6.4348,-5.7826,1.829215e-01,-0.7377,1,1,0.809499
33.6812,6.6440,-5.6780,7.693823e-01,-0.1139,1,1,0.782989
33.6812,6.8532,-5.5734,3.844470e-01,-0.4152,1,1,0.778298
33.6812,7.0624,-5.4688,2.548850e-01,-0.5937,1,1,0.668446
33.6812,7.2716,-5.3642,3.601305e-01,-0.4435,1,1,0.534988
